Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
218139797.829,405412651.257,712286629.145,94218248.8158,230158524.761
373857043.257,237022870.648,528449931.784,752774164.819,623253112.435
139856230.933,269522155.318,459939765.249,227017797.237,198497063.754
374135044.887,218984215.937,1650665619.37,161324162.58,141559899.093
324070186.587,489625672.154,2578616147.86,238848074.959,256377142.375
434325197.24,74497501.0468,3770761855.98,71291164.4977,363133961.25
405780668.027,699960469.41,916071613.32,191241346.913,418422080.238
181951121.044,20015468.2127,512504226.949,38936745.5239,189238973.23
338915013.77,57813968.7954,398257542.098,72279523.4346,38077809.6189
53049712.6144,323178361.252,448203647.344,175150623.594,171791316.099
682852377.998,170287140.396,184167601.476,156286719.078,361402471.272
154545763.343,156047112.216,1312157760.0,37212307.046,252830976.091
448968415.186,244646004.94,2514920158.52,102948329.334,614505756.798
150731672.627,459509712.385,2048719747.62,169870479.239,731353738.818
821257409.185,582067885.033,686262665.229,378898386.315,621951935.555
549029694.018,304213350.335,566363449.184,76163284.9668,140315483.803
405566028.305,676213366.02,1361286282.42,51203357.9549,760203452.701
184017812.149,750248247.943,3188420726.71,104816581.215,321858457.753
392495142.175,482801856.328,1457724488.64,12514229.8142,120826751.734
249206762.982,390566813.846,611318822.563,75364189.2277,376173647.081
1689954238.04,148556953.178,203709737.479,115582925.413,290722732.524
238230153.94,562071886.546,1139820389.17,500246483.827,1567684523.19
1408944235.95,352036167.806,1563608499.66,149240040.359,372047129.146
252467659.082,63713991.4033,720756829.78,374816812.495,205893287.4
212221734.369,134398630.138,2402965046.07,120141895.04,319901128.268
252225744.862,291040518.794,1136563284.21,108414203.903,85421369.5885
109092667.764,514801317.061,385043965.616,288765204.07,336779161.563
963942397.674,364078519.734,646377378.215,95054630.3887,88402990.4868
178088757.028,67990975.257,853179163.496,356371601.98,124417203.473
659626047.815,289606373.363,932056112.442,309010566.628,784127651.433
289765139.851,593002807.043,406260485.892,9094431.51833,243001314.98
437576262.1,242762316.997,,200391079.886,768561374.218
303248655.934,153217130.11,,100483335.949,656737850.083
970017786.861,733995850.585,,585723620.314,457094232.517
95682856.8289,671318082.466,,38315925.3728,979749731.256
261202596.031,142052938.158,,947662633.565,661613191.664
268443178.275,321824181.986,,126165521.018,225074223.085
862598532.931,85894681.2524,,339682070.366,316788707.756
149692204.006,602589211.963,,352625499.293,719672559.433
108354450.098,765026195.448,,862218497.34,610346080.729
353550633.55,187179617.67,,5135946.47639,521754422.707
451400075.552,230198447.748,,189862471.01,353235389.063
209327619.783,0.0,,110065568.235,894293448.539
786226158.768,390767620.823,,130545057.581,81014351.2743
726522055.207,950672931.384,,134922790.624,83141676.4704
191342839.984,378734747.348,,59358836.8769,376155727.501
208156341.371,34915523.0328,,106103170.366,225579154.192
405443129.195,265984001.938,,142420651.167,702603171.515
79167367.7758,128530126.831,,106855852.765,1878647037.41
180818030.168,313466734.432,,514162947.275,645042929.417
267705509.941,800832944.606,,145546374.751,950911662.211
553752752.261,196034427.249,,114717820.136,945908712.47
327523471.605,672614789.898,,149240823.81,1816148803.82
221660482.027,968524280.156,,94389866.3353,78071279.6332
665534754.237,79284679.1967,,45922620.2165,1070479945.03
565840837.86,523779362.748,,320513678.556,145460246.465
860223597.377,173884184.708,,698348274.23,1386440110.85
608035475.941,498992109.432,,739521458.185,478608245.633
177764085.026,275736735.608,,417528651.282,53962012.1062
228508124.828,635665313.534,,362220218.928,273092759.148
279471135.582,283144115.059,,333318674.794,228831894.245
160951688.54,73677725.6804,,115994917.605,524362723.938
130854855.725,46173179.5394,,95407009.4146,903066480.831
637280938.302,437693521.202,,561281595.197,498686988.555
411966411.387,101879611.49,,135309843.579,705565626.905
607756926.662,406784762.193,,96283507.4573,448028723.48
164829411.636,542133391.96,,225883166.214,237286777.641
