X1,Y1,X2,Y2,Subpoints_origin,Subpoints_destiny,Distance,Duration,Elevation
4.799557382790001,-75.69300728569999,4.80531329476,-75.70594108899999,"[4.7994905, -75.6932313]","[4.799246999999999, -75.693562]",60.0,11.0,0.7131701039622755
,,,,"[4.799246999999999, -75.693562]","[4.8020906, -75.694113]",327.0,102.0,3.856135380555905
,,,,"[4.8020906, -75.694113]","[4.8039276, -75.6937021]",211.0,37.0,4.953867858632577
,,,,"[4.8039276, -75.6937021]","[4.8038282, -75.69511279999999]",175.0,24.0,0.17464929019781758
,,,,"[4.8038282, -75.69511279999999]","[4.80538, -75.6981799]",389.0,36.0,1.7936901066102686
,,,,"[4.80538, -75.6981799]","[4.806530299999999, -75.70308419999999]",616.0,58.0,0.7553235336139181
,,,,"[4.806530299999999, -75.70308419999999]","[4.806331, -75.70320439999999]",26.0,5.0,1.3685136019949016
,,,,"[4.806331, -75.70320439999999]","[4.805359999999999, -75.70114000000001]",273.0,38.0,0.49454818480253576
,,,,"[4.805359999999999, -75.70114000000001]","[4.8037784, -75.704374]",524.0,66.0,7.350329970055457
,,,,"[4.8037784, -75.704374]","[4.8048104, -75.706221]",235.0,35.0,0.21444403794654057
4.78946106009,-75.6802310564,4.79510260254,-75.7465537076,"[4.7890353, -75.68046660000002]","[4.789956999999999, -75.68935400000001]",1640.0,290.0,1.2121841276802574
,,,,"[4.789956999999999, -75.68935400000001]","[4.792322299999999, -75.6904047]",290.0,50.0,1.795615186765633
,,,,"[4.792322299999999, -75.6904047]","[4.7950666, -75.6915494]",342.0,65.0,1.223971517514392
,,,,"[4.7950666, -75.6915494]","[4.795551, -75.692131]",84.0,18.0,1.7351332897501242
,,,,"[4.795551, -75.692131]","[4.7948903, -75.69225349999999]",75.0,14.0,0.7043384564252438
,,,,"[4.7948903, -75.69225349999999]","[4.795483, -75.693196]",124.0,27.0,3.5600056939518487
,,,,"[4.795483, -75.693196]","[4.8020906, -75.694113]",764.0,184.0,3.3469915612203427
,,,,"[4.8020906, -75.694113]","[4.8039276, -75.6937021]",211.0,37.0,4.953867858632577
,,,,"[4.8039276, -75.6937021]","[4.8038282, -75.69511279999999]",175.0,24.0,0.17464929019781758
