X1,Y1,X2,Y2,Subpoints_origin,Subpoints_destiny,Distance,Duration,Elevation
4.78060497952,-75.6964358512,4.78829751489,-75.68435726989999,"[4.7802817, -75.6968926]","[4.7930597, -75.6962472]",2733.0,228.0,3.372537365801578
,,,,"[4.7930597, -75.6962472]","[4.7923689, -75.6937919]",309.0,53.0,8.264002724888064
,,,,"[4.7923689, -75.6937919]","[4.7942885, -75.6919673]",301.0,48.0,5.331291721079747
,,,,"[4.7942885, -75.6919673]","[4.792322299999999, -75.6904047]",295.0,52.0,0.9745060448130978
,,,,"[4.792322299999999, -75.6904047]","[4.7905853, -75.6853783]",887.0,136.0,0.4107912204749483
,,,,"[4.7905853, -75.6853783]","[4.7878804, -75.68411789999999]",1542.0,306.0,3.9794642878702886
4.80145982102,-75.7223450868,4.81269874255,-75.68617947989999,"[4.8015286, -75.7223295]","[4.801432999999999, -75.7186838]",424.0,56.0,2.1491289109757403
,,,,"[4.801432999999999, -75.7186838]","[4.802029999999999, -75.71855099999999]",68.0,11.0,1.9471597059832126
,,,,"[4.802029999999999, -75.71855099999999]","[4.805725000000001, -75.71672800000002]",628.0,98.0,7.385822297430079
,,,,"[4.805725000000001, -75.71672800000002]","[4.8031489, -75.6959031]",2589.0,271.0,0.8702031751380656
,,,,"[4.8031489, -75.6959031]","[4.8015294, -75.6950468]",240.0,34.0,1.2597169539406803
,,,,"[4.8015294, -75.6950468]","[4.8020247, -75.6941508]",116.0,41.0,5.052537655988825
,,,,"[4.8020247, -75.6941508]","[4.8039276, -75.6937021]",219.0,37.0,4.778586257996981
,,,,"[4.8039276, -75.6937021]","[4.8079567, -75.69325959999999]",451.0,91.0,1.4068255135304155
,,,,"[4.8079567, -75.69325959999999]","[4.808793, -75.693165]",94.0,17.0,3.2550892658449015
,,,,"[4.808793, -75.693165]","[4.809546099999999, -75.69266209999999]",102.0,14.0,1.4642648978957746
,,,,"[4.809546099999999, -75.69266209999999]","[4.8102513, -75.6921222]",100.0,12.0,0.34144487236624715
,,,,"[4.8102513, -75.6921222]","[4.8138549, -75.6873722]",844.0,99.0,1.3254407447782448
