Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
86080632.5993,366712423.707,26377553.8231,741886531.907,-2021158.42502
1154839483.04,303991821.597,756085382.956,72690405.6235,302344532.269
61159029.2997,1666952643.89,-39279599.2553,191718782.339,222917565.07
346775332.834,752326485.244,2202987162.26,391572384.561,129574355.583
327539026.659,927144667.833,351273320.631,40267642.4932,6598565.09793
216987088.448,365444258.09,633546764.097,247218997.094,65016735.505
274667961.65,1447565038.1,521617435.757,1356437175.94,14948186.0038
-26040722.14,276779830.562,114868148.56,618583696.208,168920438.546
197868726.004,667754958.032,1182421304.29,605666475.964,87914518.8618
158268094.08,178739725.87,17879501.6355,574872035.95,-6148717.80598
551122727.233,752591278.622,297392885.276,345911712.462,3389706.28838
111072784.182,1607991051.95,504478611.403,111810444.762,63682611.5393
350701091.686,635722503.446,173944106.44,178285066.499,11628849.2757
115336719.189,168354686.944,238132789.132,394678117.468,113104483.468
94139501.5837,1023275231.29,148448340.999,247022902.468,59713267.4119
264309254.199,1123048470.78,248172691.598,818438629.825,243509003.814
777937826.199,1004127769.77,234106867.646,266274268.73,135972557.936
167214639.533,572713021.676,259770605.818,927380196.162,47650210.1064
71158053.6741,882120480.564,,287680864.473,67753475.8178
624056443.411,222043913.595,,56090715.742,10089036.0205
-34613713.0261,913364657.623,,428782906.396,0.0
3943766.57884,558086817.354,,324956106.978,15469315.5488
548809473.56,302777575.007,,208491293.119,103563642.095
996050280.481,94281720.5823,,749729409.01,24912089.9561
139889921.505,202919281.125,,761714683.631,0.0
24510301.9234,1425914953.51,,453531251.875,-60416706.9601
-29720508.1763,739785550.653,,21082924.9054,976895207.367
40935688.4408,252398864.652,,384048226.951,40527833.2446
-7992455.44719,282100545.457,,768337457.912,106459654.67
395668187.122,578373263.102,,985230036.847,105278411.588
-31968725.0544,120555190.056,,546269372.379,
194507228.543,146089276.265,,426753074.267,
263891752.028,653000418.505,,127656247.02,
477497025.041,615353582.728,,263875193.235,
153219459.538,110389539.195,,543483659.623,
208743918.774,1659919682.35,,1313574748.14,
980598393.714,1944995773.27,,552704075.366,
186083543.323,1054774334.2,,96540958.3477,
321215128.607,865617132.187,,115514261.673,
85100322.5985,102738048.178,,1180506967.85,
-15903817.7338,847768551.067,,17844920.1993,
81350277.9926,1191939558.41,,403047959.834,
457657852.59,168251758.676,,1077779318.12,
-133765335.048,814811299.566,,404552607.795,
168619297.693,215621744.118,,164051563.167,
94136018.141,696196284.917,,236806298.663,
93762404.5515,787918877.082,,1201019124.97,
359262916.881,81673374.0288,,,
862910804.805,1387429810.26,,,
227083741.962,1911766938.27,,,
48342226.5921,1163853176.2,,,
655900730.63,990538503.461,,,
582877125.12,2331528792.45,,,
146146423.483,1009832998.67,,,
75697673.5736,208659205.467,,,
495448440.144,60624233.1033,,,
578661243.889,778879633.759,,,
166941023.596,867538766.146,,,
66900962.6644,293577794.794,,,
312460357.826,231311507.125,,,
877553194.019,1373263366.63,,,
165593622.668,985954272.695,,,
335810486.303,185302545.302,,,
53844164.406,409598841.653,,,
471572138.769,546751123.674,,,
349458758.137,50997347.3168,,,
30187850.6593,570394680.73,,,
156979093.949,421423577.734,,,
448208295.166,237469512.719,,,
13048231.317,2280801084.0,,,
565054903.933,525134958.207,,,
113625504.571,922033108.163,,,
856134965.474,2002639055.34,,,
594675261.271,2482077686.28,,,
464401007.84,1388298080.43,,,
664399240.368,847641378.512,,,
129335133.388,646175169.491,,,
492139743.154,346839904.418,,,
176832019.952,469872091.042,,,
566574274.39,191837572.423,,,
6162661.87837,632934032.791,,,
170115220.009,216442296.165,,,
516221426.845,1782197692.35,,,
206989906.116,742852211.179,,,
134254123.611,279819006.099,,,
11131972.678,2043174872.35,,,
168175353.057,1551282903.5,,,
434862258.636,1043797170.83,,,
199688301.58,418508081.979,,,
460047610.352,61450680.8871,,,
543365194.528,107461847.048,,,
34320580.8088,635996476.5,,,
71689884.6826,555136471.459,,,
814694616.655,1349855045.88,,,
28767104.9234,716548790.627,,,
57570828.1625,967743992.093,,,
41412219.8407,376671641.476,,,
59792523.2924,386929725.849,,,
420955791.189,539996644.576,,,
31917760.0815,262865640.631,,,
347358421.11,609896214.676,,,
206493731.443,1139868330.76,,,
,742229168.135,,,
,156134456.788,,,
,588393882.856,,,
,585649355.969,,,
,1412351067.63,,,
,149678845.571,,,
,383550715.679,,,
,254757597.045,,,
,309291520.915,,,
,719380444.289,,,
,566401396.228,,,
,1250606127.81,,,
,824670037.812,,,
,806267502.737,,,
,489106753.099,,,
,392487482.355,,,
,312117251.404,,,
,4044980.64375,,,
,73251186.6254,,,
