Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
23393067.7158,5984779.63828,306782408.867,750293748.534,384720810.818
4526902.95909,334137519.465,302905547.201,313773918.43,130509719.499
8564564.2338,33392132.4116,259244615.779,672493041.229,656562388.792
2044544.51445,419622531.63,241221558.724,232393618.632,695045403.438
43908937.1352,369689521.774,366064459.606,413092454.911,51939709.5008
77542321.67,23070868.8662,296176963.398,724583365.331,538536602.782
5642909.56864,-5783873.4202,78753175.7601,118815173.1,183932106.208
594687.861754,213482427.019,55623709.1257,780664008.769,206326042.976
8795420.80696,64981100.4346,201809588.477,38395397.8773,292143590.97
35229812.4862,11648685.4999,145885064.807,566777905.83,440351904.775
10400267.0922,556924381.042,110153133.248,169568047.873,355948484.904
24117723.5705,282267506.476,68207816.1677,336745719.068,787941964.043
39133852.8841,-28771774.8869,170848027.909,62202307.4043,316741772.991
9019243.64878,70261535.427,460898425.744,523148306.25,296662414.535
-2414130.45005,0.0,31968216.3251,464927156.288,509260844.017
1287485.33993,3248317.63139,96197495.0162,979959456.445,228521588.777
48581369.971,33239030.5591,286151632.058,905263688.714,181774065.941
200980186.304,199742832.153,287851977.63,393903482.424,561996264.688
112269375.235,268508450.801,423031025.206,117573248.996,143802913.158
-1339182.73068,76247780.525,94421046.6298,307314942.8,393044391.558
160303365.004,350494131.109,55754839.6764,422706583.695,128303139.726
47817301.5221,274439843.709,162950636.379,432426746.637,451936438.448
64596145.4103,359707623.446,572536667.667,144993438.398,216759050.184
103746430.863,180250676.099,157606705.313,222049860.048,382809752.509
33029600.1294,145426992.846,571356278.656,946145070.167,928099365.378
10178275.2665,15189560.6388,16054682.0726,273072806.054,291367081.731
19496289.3673,-2584257.67346,485692027.064,96493171.5995,378174925.73
102568826.737,222921085.17,770895601.862,320362288.343,151241149.674
2496554.09695,128013868.069,62673905.5157,261029487.15,546922884.153
64572528.0634,177940453.277,156880532.602,310740708.61,99541707.8655
23857134.4397,215750510.891,153155494.143,231582878.711,306618525.525
16217441.5778,97978498.0069,301196570.151,330600697.133,138908332.686
35084955.9468,254428729.003,138059923.735,327754042.398,164775700.755
24156872.6157,706742987.471,182953150.556,337690645.445,231709159.445
86198809.9563,170447735.351,116065285.565,456289444.136,822828933.541
1074694.7984,20358100.7132,44091330.339,256708137.132,252840909.994
10741499.6673,366563840.605,123459392.387,445287146.865,655371696.997
-721485.81532,-52429670.4998,237025960.197,260271660.179,485914709.582
-4590349.71048,-7509358.65793,81004216.9819,417083752.298,122762579.969
-914145.617112,75502624.4111,242407226.417,-14361333.7489,147277025.406
61371841.6269,26204431.6271,269175816.198,404333011.932,150339495.245
43938734.4724,11538849.9864,,259800748.088,208497197.338
99290391.2731,287125613.536,,55976732.6711,222971588.017
21045391.8243,43114674.9952,,498917172.419,181043839.998
6306829.42585,653598079.938,,552015860.33,168525497.071
18033746.4603,61857393.8708,,477759695.679,346035332.518
9267928.3604,10631984.128,,191049471.122,121551350.453
2217465.62867,314072972.576,,451561285.16,820947673.212
31999050.7705,229916054.398,,211280534.359,87827367.916
39885343.5431,11087278.0539,,814502078.084,119693385.502
118154139.776,26985858.0021,,593178968.507,980021822.412
100021309.473,43978064.4682,,157315167.375,118708521.022
17590131.3604,127776228.543,,208211600.321,70764436.9151
36681554.7404,735059255.501,,746950395.131,485278295.164
59235738.9214,9405265.1578,,860648964.766,
5770445.54182,521401694.42,,194339721.377,
-3122412.57184,445782897.383,,1325366889.93,
15442151.1962,108693584.64,,94691333.2614,
6296235.40363,93529445.9064,,515723278.799,
31416548.3128,10518774.7735,,503353322.983,
69091935.6199,59361137.7901,,260665174.931,
35764176.244,121281717.005,,343897520.359,
136575561.53,17501052.0171,,167268726.366,
19271239.7604,143329819.307,,949821661.322,
-3454733.495,231762667.743,,362700873.931,
15474239.3986,18010320.8256,,310373989.082,
6651863.89639,471669373.278,,-6060162.20498,
40693581.5582,10494069.3676,,646695533.924,
-95607.9168754,286978242.68,,487488663.191,
51422635.4861,91031836.3442,,608024543.415,
50609727.2379,56529862.147,,337638925.389,
0.0,257509608.367,,522214267.885,
64182789.005,70434863.8544,,405059939.899,
88818221.6522,181353085.535,,712357982.522,
36888827.2325,241641198.155,,519247658.452,
63970116.8014,229547420.039,,175137206.952,
24594491.9976,38615923.1021,,278677980.701,
14548082.6252,390596873.174,,156705116.387,
5195323.35438,9956408.4262,,225297769.685,
8399363.38869,376958007.071,,401526090.337,
96450696.3887,83753444.3879,,79878938.6544,
56843758.3568,50730163.5365,,887150070.434,
58751415.6217,32347775.3863,,513172966.785,
144903977.712,648348883.602,,56615071.5976,
13341828.325,505792685.136,,432251982.932,
3517252.7914,135830501.106,,255919288.418,
7295690.0168,7888928.38662,,193502346.757,
73058521.3372,43592455.1755,,104006486.821,
-750459.426148,8513193.0259,,493588679.672,
26803578.4311,28974490.5846,,144000759.745,
23053317.7256,354803619.558,,57299139.338,
158452986.477,374371542.768,,710552028.426,
2488383.21498,252154908.797,,624176897.805,
55364701.7245,18442337.241,,125971779.788,
67237526.7474,210778279.917,,344602421.233,
116942712.339,51632931.9619,,926667775.97,
106550831.584,75335350.485,,569290007.274,
2374203.27198,210436099.561,,413219297.276,
192910115.734,207567078.101,,362714647.874,
65886666.8726,195339545.855,,202862814.689,
13232502.0533,474884230.526,,,
32967993.5031,39605959.1509,,,
175955.404116,57969028.765,,,
12547942.0127,145097181.362,,,
65698689.6946,-73490616.8322,,,
48589176.5816,432853594.465,,,
24182703.044,224633036.671,,,
92238425.8045,449854324.937,,,
-2817982.65697,56843289.06,,,
446929425.687,82958194.7624,,,
70383633.5424,139124083.39,,,
144453396.086,334251519.048,,,
139842525.737,34092531.4295,,,
43714555.5613,456819253.652,,,
3357004.71289,449603424.286,,,
6627736.78211,66699853.4711,,,
12086857.0984,80774091.9764,,,
123114151.73,134772116.754,,,
1663037.60335,33711478.9948,,,
19977666.2887,105656915.331,,,
-735920.638126,48576351.0716,,,
19925883.9428,136441414.165,,,
87420331.3235,176877623.074,,,
279455966.925,418767502.418,,,
46860063.6207,262646000.37,,,
34038853.1188,184554591.036,,,
42020594.5548,42454019.4998,,,
35976867.8513,14258252.3877,,,
97409027.4722,310367900.838,,,
18352844.7546,317427834.615,,,
18108510.4437,46401475.1425,,,
12178884.7002,16149008.346,,,
20860599.9014,262762288.201,,,
16759366.1928,386968375.268,,,
2833117.03815,73006921.7425,,,
275344062.54,349610820.748,,,
27872306.1217,55015413.0119,,,
130785316.883,328033285.796,,,
35118925.7414,294395729.577,,,
17241330.1357,339614106.012,,,
717595.725298,34641854.3084,,,
286764286.327,0.0,,,
99248957.7907,257892738.406,,,
13245577.1786,2946046.17676,,,
55668118.217,515628663.222,,,
8746589.33608,298190214.057,,,
190344308.629,57131538.1284,,,
28613392.388,469036656.275,,,
30291865.7194,133664546.186,,,
20439344.3835,113812206.962,,,
1130077.45877,4165178.30131,,,
18227804.7032,235444520.363,,,
7037377.92605,43581035.719,,,
2333131.40766,548224965.029,,,
3717112.91039,63763682.644,,,
21376506.7937,445041848.141,,,
16939085.2148,214228525.754,,,
133713429.878,31074809.5648,,,
91756127.7794,331227044.74,,,
12164067.5093,101882172.198,,,
18310793.7472,412618436.688,,,
39281880.5693,141510471.817,,,
105525465.126,428434414.53,,,
429423.593524,56571829.298,,,
14497593.7415,132255362.057,,,
10582122.0009,331327037.181,,,
23785138.4761,519834592.461,,,
0.0,250520926.134,,,
45867849.1239,334655103.785,,,
39490402.6695,814115.769298,,,
24980052.9635,20737037.0125,,,
69305768.1866,377309194.938,,,
181308492.017,420094446.022,,,
22145922.259,60269996.2839,,,
310321767.397,106040093.742,,,
-6094754.2583,533575551.039,,,
89665620.2167,223215621.809,,,
321834.772455,293689156.108,,,
13607618.7784,381748850.249,,,
19301160.8834,87359817.3197,,,
8379420.55784,220935282.88,,,
60147698.2938,78773901.9395,,,
7640634.98879,103241275.697,,,
57494863.2255,65706127.6536,,,
25537088.4006,299788507.659,,,
,182288188.093,,,
,147240230.334,,,
,59397902.8447,,,
,367151567.543,,,
,68290329.1317,,,
,34351636.9789,,,
,234145213.004,,,
,343474217.027,,,
,200263523.988,,,
,361090898.689,,,
,207247124.54,,,
,469879546.418,,,
,72457190.1386,,,
,282071390.61,,,
,524691957.133,,,
,216669321.566,,,
,174982028.566,,,
,538003613.015,,,
,37488392.7464,,,
,153695456.615,,,
,322290604.169,,,
,170318522.073,,,
,24896056.2355,,,
,295465703.626,,,
,75451231.3024,,,
,7970902.24512,,,
,290520475.205,,,
,72554485.9029,,,
,204117720.113,,,
,28107536.2943,,,
,55566760.0884,,,
,218542840.528,,,
,33735163.6513,,,
,384772082.57,,,
,335492973.006,,,
,249631388.237,,,
,96239874.7111,,,
,155101165.439,,,
,10582817.679,,,
,98971079.2707,,,
,318140994.942,,,
,303998449.234,,,
,644958849.299,,,
,122116308.089,,,
,376658404.954,,,
,109415963.23,,,
,20612884.4689,,,
,361087000.048,,,
,20192849.4034,,,
,45441441.5815,,,
,352405629.714,,,
,260393804.12,,,
,13999853.8793,,,
,97842812.885,,,
,170973047.753,,,
,12886289.2173,,,
,61171787.5361,,,
,165926783.983,,,
,-5541777.50363,,,
,262350653.775,,,
,299663767.32,,,
,-6095390.89415,,,
,18565057.0786,,,
,306509183.006,,,
,253838677.08,,,
,139846475.493,,,
,12606484.9036,,,
,3861089.94139,,,
,143154468.41,,,
,61660623.2671,,,
,27908989.6919,,,
,586851722.066,,,
,252382427.867,,,
,57524356.9167,,,
,139589156.928,,,
,227993647.96,,,
