X1,Y1,X2,Y2,Subpoints_origin,Subpoints_destiny,Distance,Duration,Elevation
4.81409435021265,-75.74313353908049,4.81795889228909,-75.76490056290301,"[4.813621, -75.7429604]","[4.8099669, -75.7500848]",923.0,213.0,0.36515803353384596
,,,,"[4.8099669, -75.7500848]","[4.8066442, -75.7523937]",467.0,62.0,2.7395948961388363
,,,,"[4.8066442, -75.7523937]","[4.8089872, -75.7509504]",523.0,77.0,3.4452674189284855
,,,,"[4.8089872, -75.7509504]","[4.8093808, -75.75009539999999]",205.0,30.0,1.3922761873731992
,,,,"[4.8093808, -75.75009539999999]","[4.8132876, -75.7656791]",1831.0,134.0,1.27583475650387
,,,,"[4.8132876, -75.7656791]","[4.8133269, -75.7670851]",190.0,20.0,2.713176302742688
,,,,"[4.8133269, -75.7670851]","[4.8141943, -75.76579250000002]",175.0,15.0,1.9033251888601261
,,,,"[4.8141943, -75.76579250000002]","[4.8160289, -75.7659836]",367.0,77.0,14.892023898163075
4.80820893843141,-75.74763697723971,4.80601397857033,-75.75887817682779,"[4.8085979, -75.7476975]","[4.808933, -75.74552899999999]",243.0,17.0,0.7715368134153588
,,,,"[4.808933, -75.74552899999999]","[4.8070225, -75.7448683]",240.0,45.0,5.571329244757751
,,,,"[4.8070225, -75.7448683]","[4.8067327, -75.747738]",321.0,112.0,1.3500676831959988
,,,,"[4.8067327, -75.747738]","[4.805051199999999, -75.74820609999999]",205.0,50.0,3.330176453402769
,,,,"[4.805051199999999, -75.74820609999999]","[4.8036686, -75.7468528]",215.0,37.0,2.164316672288363
,,,,"[4.8036686, -75.7468528]","[4.8017709, -75.7478258]",237.0,38.0,0.07015906943667155
,,,,"[4.8017709, -75.7478258]","[4.802315, -75.7488209]",126.0,23.0,0.16744263314951943
,,,,"[4.802315, -75.7488209]","[4.8010547, -75.7494601]",158.0,39.0,6.126435317517354
,,,,"[4.8010547, -75.7494601]","[4.8061831, -75.7620784]",1768.0,132.0,1.6144074304854348
,,,,"[4.8061831, -75.7620784]","[4.807049999999999, -75.7616038]",110.0,19.0,0.7078704475084289
,,,,"[4.807049999999999, -75.7616038]","[4.8059546, -75.7590816]",323.0,67.0,1.8594238358397737
4.808304017803519,-75.7638460537422,4.791575530252009,-75.7536971217399,"[4.8086508, -75.7642044]","[4.8094038, -75.7634784]",116.0,37.0,3.7657854242946907
,,,,"[4.8094038, -75.7634784]","[4.8086506, -75.761744]",210.0,52.0,0.06949587515344524
,,,,"[4.8086506, -75.761744]","[4.8081605, -75.76215739999999]",71.0,22.0,5.6755457411943375
,,,,"[4.8081605, -75.76215739999999]","[4.807659999999999, -75.76127]",121.0,24.0,1.5181327202960049
,,,,"[4.807659999999999, -75.76127]","[4.8061831, -75.7620784]",187.0,34.0,0.07081452547549386
,,,,"[4.8061831, -75.7620784]","[4.8072228, -75.7634992]",195.0,26.0,2.399988294485096
,,,,"[4.8072228, -75.7634992]","[4.8025927, -75.7596532]",748.0,77.0,0.11648575225169196
,,,,"[4.8025927, -75.7596532]","[4.800547700000001, -75.758607]",258.0,22.0,3.9470022524978727
,,,,"[4.800547700000001, -75.758607]","[4.787929099999999, -75.74251380000001]",2333.0,165.0,1.3063156076549807
,,,,"[4.787929099999999, -75.74251380000001]","[4.7881003, -75.7430293]",107.0,21.0,1.8822053069569677
,,,,"[4.7881003, -75.7430293]","[4.788712299999999, -75.753697]",1231.0,203.0,0.9076733983574419
4.81269594944915,-75.7347340658754,4.805525320267781,-75.7681749862614,"[4.813124, -75.7347964]","[4.8121848, -75.7758633]",4959.0,338.0,1.0714649895660036
,,,,"[4.8121848, -75.7758633]","[4.811442899999999, -75.7687621]",932.0,65.0,0.7003690344459335
,,,,"[4.811442899999999, -75.7687621]","[4.805693799999999, -75.76868329999999]",800.0,125.0,2.6333764874014554
4.80770040381962,-75.7159640580527,4.8096555631447,-75.7261070586005,"[4.807643, -75.715884]","[4.806927, -75.716025]",96.0,43.0,1.2316720580830578
,,,,"[4.806927, -75.716025]","[4.8067768, -75.7160895]",18.0,8.0,0.21252095226802314
,,,,"[4.8067768, -75.7160895]","[4.808119599999999, -75.7182073]",278.0,51.0,2.6664564497423084
,,,,"[4.808119599999999, -75.7182073]","[4.80688, -75.7188073]",153.0,38.0,0.9451521856488823
,,,,"[4.80688, -75.7188073]","[4.807469, -75.723334]",508.0,74.0,3.6360411329954503
,,,,"[4.807469, -75.723334]","[4.807563, -75.725251]",223.0,27.0,2.3800806026334684
,,,,"[4.807563, -75.725251]","[4.809939, -75.7258118]",357.0,94.0,2.259991629556828
4.80804999018592,-75.71884632589371,4.80427944610889,-75.7586646456602,"[4.8080254, -75.71882389999999]","[4.80793, -75.71831]",59.0,11.0,0.2585266273277913
,,,,"[4.80793, -75.71831]","[4.80688, -75.7188073]",129.0,35.0,0.8298345090454652
,,,,"[4.80688, -75.7188073]","[4.807469, -75.723334]",508.0,74.0,3.6360411329954503
,,,,"[4.807469, -75.723334]","[4.8090249, -75.73551270000002]",1629.0,161.0,1.139675664689735
,,,,"[4.8090249, -75.73551270000002]","[4.8061831, -75.7620784]",3858.0,424.0,0.8056982649736518
,,,,"[4.8061831, -75.7620784]","[4.807049999999999, -75.7616038]",110.0,19.0,0.7078704475084289
,,,,"[4.807049999999999, -75.7616038]","[4.8042793, -75.7586719]",517.0,133.0,1.4596545440527953
4.799357551334491,-75.7533779737006,4.80975895622453,-75.7313010795255,"[4.8003867, -75.7538082]","[4.809012200000001, -75.7353559]",2605.0,402.0,0.39031115750308515
,,,,"[4.809012200000001, -75.7353559]","[4.8094317, -75.7350034]",61.0,8.0,1.821050314937494
,,,,"[4.8094317, -75.7350034]","[4.8112946, -75.7322314]",379.0,43.0,4.395999241570658
,,,,"[4.8112946, -75.7322314]","[4.8120135, -75.7309899]",161.0,53.0,3.139991523283404
,,,,"[4.8120135, -75.7309899]","[4.810120599999999, -75.73062279999999]",219.0,72.0,6.341382104129457
4.81329103114592,-75.75189110485009,4.800091650520269,-75.7385593726537,"[4.811887899999999, -75.75145429999999]","[4.8133271, -75.7671814]",1889.0,146.0,0.5806350024326866
,,,,"[4.8133271, -75.7671814]","[4.812658, -75.767303]",76.0,13.0,4.43241835710002
,,,,"[4.812658, -75.767303]","[4.799637800000001, -75.74304]",3600.0,296.0,0.3631619880124818
,,,,"[4.799637800000001, -75.74304]","[4.7997531, -75.7428027]",29.0,17.0,0.46310543721271896
,,,,"[4.7997531, -75.7428027]","[4.7996494, -75.7425276]",39.0,16.0,0.8143740384524313
,,,,"[4.7996494, -75.7425276]","[4.799282199999999, -75.7386004]",458.0,109.0,0.7864554627645383
,,,,"[4.799282199999999, -75.7386004]","[4.8001166, -75.7386027]",122.0,32.0,3.6316662603862664
4.809159486496481,-75.7342011154965,4.80428297429086,-75.7191643426526,"[4.8095713, -75.7342132]","[4.807261899999999, -75.7237356]",1367.0,126.0,1.0310676809319572
,,,,"[4.807261899999999, -75.7237356]","[4.805725000000001, -75.71672800000002]",824.0,106.0,3.663101043298063
,,,,"[4.805725000000001, -75.71672800000002]","[4.803554399999999, -75.71891850000002]",423.0,54.0,7.434429131285782
4.81756514387293,-75.7470005693305,4.81088466987624,-75.758508995373,"[4.817947800000001, -75.746353]","[4.8161285, -75.7166739]",3966.0,400.0,0.7878143099952578
,,,,"[4.8161285, -75.7166739]","[4.8159513, -75.7185572]",248.0,63.0,0.1345082068767494
,,,,"[4.8159513, -75.7185572]","[4.8126573, -75.75897340000002]",4750.0,372.0,1.0701636330010007
,,,,"[4.8126573, -75.75897340000002]","[4.8109662, -75.7597953]",273.0,53.0,3.966065524198946
,,,,"[4.8109662, -75.7597953]","[4.810392, -75.76052]",138.0,22.0,4.301508438578364
,,,,"[4.810392, -75.76052]","[4.8100616, -75.7596731]",101.0,38.0,1.0677173847992647
