-75.6883938489277,4.81138684338846,-75.7577501529445,4.80198337034691
-75.7043480318178,4.81762842434125,-75.7686324233031,4.80902379045291
-75.7078511471491,4.81864866776172,-75.7484619594413,4.80320629216806
-75.6965822848037,4.81635366706797,-75.7546348929729,4.80083359929126
-75.6954868293571,4.81648624999459,-75.7598845251952,4.80807718192193
-75.6918438569446,4.81073341824965,-75.7368566637475,4.8037064771937
-75.7136624907121,4.81850546727763,-75.7537197484562,4.8124274975853
-75.6945210542427,4.81611819193906,-75.7516034653796,4.79236771384124
-75.7005780655104,4.81227652535387,-75.7358433055498,4.81306146220279
-75.6916422957746,4.81935103929288,-75.7450157058395,4.79589810222446
-75.7043462240135,4.8178263044487,-75.7210982761295,4.80985727243233
-75.6900916096192,4.81804595346763,-75.7631340471658,4.80960780712863
-75.7060267724726,4.81366353562621,-75.7643922877649,4.81384510682344
-75.6984431396895,4.81199000392728,-75.7536268510863,4.80250655976286
-75.705275306863,4.81849253643729,-75.7321738703141,4.79423105472341
-75.6884625458496,4.81258585709571,-75.7370702856282,4.79780876805346
-75.6989816018866,4.81255221394107,-75.7370365631216,4.79061489570817
-75.694779866975,4.82121031012607,-75.7643665912468,4.81704539040527
-75.7012852647791,4.81315808425892,-75.720773044806,4.81069275398195
-75.6952700760945,4.81334755789068,-75.7213736713914,4.80455075944615
-75.6862068873668,4.81736864451061,-75.7046133633392,4.80746290489354
-75.690782859202,4.8142985658613,-75.7397237346706,4.80845716137511
-75.6964871161633,4.82107698810952,-75.7003317913281,4.80626353447678
-75.6918457083952,4.81930604091852,-75.7080872580645,4.80980960145345
-75.6877842729629,4.81788481370342,-75.7295298128959,4.79164180184502
-75.6957984460002,4.81300615197738,-75.7628833434197,4.81792947681893
-75.6934365102465,4.81418650596633,-75.7204306433268,4.81161653930759
-75.6963823503749,4.82251059822657,-75.7673695475132,4.81534862782057
-75.6906754059522,4.81080148606834,-75.7502506867186,4.81004031653283
-75.7020637440912,4.81781219166315,-75.7248806766289,4.80314653066217
-75.6894554149964,4.81633730465266,-75.7451970694599,4.81470620060533
-75.6986849577267,4.81773157701611,-75.7416869102667,4.79542575441668
-75.6949164341998,4.82020030076602,-75.7445645103831,4.80426264086029
-75.6968451012973,4.81175391495031,-75.7353695247968,4.8086314222275
-75.6918459570396,4.81909554447474,-75.7351686211798,4.79306847392306
-75.6959283469576,4.82016575837183,-75.7275765430931,4.81472879480001
-75.7055953273705,4.81866024980524,-75.7644976674675,4.81200518895649
-75.6942649095594,4.81471431578667,-75.7208260548741,4.80917993202887
-75.6947434430196,4.81854697478922,-75.7497090012576,4.8072870666375
-75.6950355842447,4.82225843550381,-75.745256018806,4.81611213611517
-75.7027351670136,4.81749107897556,-75.7410897361277,4.79405761437231
-75.6928045483738,4.81024009725942,-75.7605071417428,4.81489480146655
-75.7104734733569,4.81755218909393,-75.7615152742646,4.81369434292116
-75.6933689066322,4.81496477013127,-75.7569689350757,4.80264491662819
-75.6967136114206,4.81043916925339,-75.7633250161519,4.79959819203985
-75.7037746529605,4.81832435127617,-75.7450719495906,4.80563189367645
-75.6959942706693,4.81256189092549,-75.7710803709914,4.81483906687117
-75.6900830086761,4.81097667263757,-75.7352742036717,4.80704021428469
-75.6899736919105,4.81670191474712,-75.7629503023979,4.81814094005401
-75.6970772934674,4.81098953132522,-75.7320059718616,4.80678154345462
-75.6923838335178,4.81296580863544,-75.7410611103837,4.80596303682832
-75.6975992402656,4.81470092808045,-75.7463703432435,4.8152209302969
-75.6912596860432,4.81109139714999,-75.7361337496248,4.81913796727761
-75.6919501689669,4.81099758365062,-75.7679538656046,4.81234658199692
-75.6872212078878,4.81511260573808,-75.7495877623349,4.80344442952339
-75.6854793098473,4.81616505236165,-75.7104658298086,4.81013291123548
-75.6866561866233,4.81634493059475,-75.7477189763986,4.79905033705222
-75.701816035831,4.81194154531017,-75.7173667508035,4.80626972883269
-75.6980371133171,4.81260851808962,-75.7282853757123,4.80622168315733
-75.7084910789848,4.8173926459878,-75.7497158092481,4.79523737131082
-75.6888505509314,4.81481842125337,-75.7438598150144,4.80916994101548
-75.6934630746103,4.81827172931613,-75.754212723965,4.81450781336104
-75.6897607358953,4.82089851535352,-75.7023070932896,4.80996768451798
-75.6870311502607,4.81534260592813,-75.7308173827017,4.79585584018423
-75.6915781555198,4.81133596520819,-75.7666676795582,4.80597425846164
-75.6982625788588,4.81164092417892,-75.747856822099,4.81493716695034
-75.6960377737197,4.82332361824242,-75.7383532780011,4.81934454043678
-75.6851999365776,4.81743351475494,-75.7491012521415,4.79150262080403
-75.6951198781901,4.81302070902502,-75.7392876835627,4.79251049364498
-75.6926859809732,4.81723785092751,-75.7381492066691,4.80330014498982
-75.7042576115341,4.81277953308993,-75.7623996432077,4.8066456527157
-75.6907736383361,4.81008902552873,-75.7261682021895,4.80220663580104
-75.6946883203351,4.81707851315769,-75.7425992835208,4.80382329004009
-75.6984004012639,4.81320660158883,-75.7391954310079,4.79984889188154
-75.7136267672099,4.81902573469721,-75.7325713472009,4.7970033344827
-75.7040899014428,4.81732219719281,-75.7411351464901,4.81458222054969
-75.6909144242665,4.81837914289099,-75.7091742354016,4.8083083603875
-75.7083695897385,4.81841828801619,-75.7308257865824,4.81113596640615
-75.6977883123556,4.81211957072141,-75.7521454873085,4.80147570346111
-75.6919978068505,4.81881277193108,-75.7415107652531,4.79079547561856
-75.6989002292349,4.81841051640009,-75.7133694419591,4.81227524229585
-75.6922191260079,4.81078569193229,-75.7285220966701,4.79270232843026
-75.7013669918026,4.81079617685679,-75.7418667007228,4.79563345027909
-75.7101930434526,4.81861188338097,-75.7631617107997,4.81400569869754
-75.6969906959064,4.81083948352343,-75.7522298377494,4.80249626139045
-75.6943951295856,4.81692105598532,-75.729917595666,4.81287357909899
-75.7006731689638,4.81778489638903,-75.7122363205416,4.81009637762516
-75.6921585649734,4.81816066312053,-75.749182001182,4.80960117131949
-75.6989949074795,4.81192716942856,-75.7607863049347,4.8062223369956
-75.6920377286293,4.82075987154729,-75.7334979794757,4.79613930874488
-75.6981211565436,4.81114745559982,-75.7365552634991,4.81291027629245
-75.6945609783711,4.8223824182005,-75.7439806571439,4.7903230910709
-75.6930745702594,4.82241845830333,-75.7565370681954,4.79848393380893
-75.699629313229,4.81281677734087,-75.7156834978572,4.8110905261535
-75.6968730115474,4.81058535483741,-75.7217251312304,4.80456901482268
-75.697582678909,4.81221175553548,-75.7328805746194,4.79465259519911
-75.6964514475062,4.81258645051558,-75.7409702130533,4.79558088146421
-75.7061604796152,4.81851339521561,-75.7444898563285,4.79511317531131
-75.7045892424923,4.81281711275158,-75.7447473400044,4.79004201064196
-75.6919686184422,4.82182128488338,-75.7431592298225,4.81186636963744
