Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
12943956.4012,34402906.6919,177423296.358,269655793.598,589535903.616
2675684.79398,207923129.857,93942975.2992,300356243.004,746172351.347
104317251.96,381161100.701,187418770.256,394472003.515,189691668.557
2748156.50475,346342208.48,229862358.076,645444473.431,565309842.406
111608976.595,156444181.292,529133015.675,108804997.757,144141363.046
41149021.1188,69308353.1917,64853322.5018,678664267.488,813769773.087
4855771.41356,34447282.8439,221372998.208,208831563.639,678707112.882
47766156.0957,95490462.3735,209677762.809,1088189998.35,148077503.876
19737949.0337,325177836.532,113246031.442,368720325.295,204852338.535
60325855.8371,189506347.914,494266113.477,302951522.259,170140397.967
43365607.1769,147180228.042,389527324.899,230396728.003,245728966.203
2130959.00256,64219322.2428,316391317.076,105474884.644,444406222.573
161847021.487,342780272.361,86529712.4238,329754746.062,167047659.547
93799471.4493,107313781.251,59649406.7621,469640020.337,486108564.037
752985.649544,31626158.0757,74816526.6742,310026342.971,158470590.517
60368268.6142,694446009.146,144404512.996,510748125.136,502175730.531
5357174.44852,28940067.2034,296398702.772,772530459.723,231431504.65
73938882.7357,549472514.664,11186686.0296,464754645.638,328014836.581
177716978.974,295305862.519,26480534.73,467603753.495,329120721.4
45745502.3917,220874002.441,407162806.514,97929218.5845,191269920.686
25751921.6663,410697504.945,178221468.071,426649265.598,194191851.817
1506397.71755,278139011.609,336288703.824,424625670.393,163344772.522
2832316.9984,215997032.331,276553415.496,514614775.368,332535138.323
12084892.4111,45157373.998,333758088.498,346630293.028,282139942.512
0.0,275356105.091,162859711.126,636012698.337,306809856.946
36345538.5076,43535001.9583,260938265.405,239900900.693,759874424.537
43203950.4939,143156026.579,326181931.524,243713883.112,583556510.031
7074034.80415,12825425.8158,62657518.1492,368522884.958,265152949.189
63034725.0934,449687064.008,376464682.993,152228159.205,553248744.109
13599569.7965,48931476.8423,268272256.806,301153386.922,220034654.189
91657544.5448,278924957.575,112103128.716,294558314.925,696395174.867
65597348.9987,505165164.084,155265266.788,37295895.9538,476121683.215
8934450.02702,408266397.874,91513210.7709,421467709.585,253975087.113
61028468.6689,179961632.203,256449841.548,1066689706.01,384965981.719
-2892907.38917,70835615.8498,310886322.822,396124360.192,103342769.787
54029216.8568,308579324.16,266424408.346,60720086.6806,268703338.1
37585305.9518,141275191.228,117023373.674,298065571.32,691325452.258
15404142.3657,86646680.9732,149343422.757,169984284.638,1230110745.14
80636661.1799,256343831.218,208843391.561,869027495.559,426778715.014
19953342.4889,627651838.83,445853679.181,285144729.676,433045806.699
0.0,263078346.681,246074612.775,106751444.255,162199192.529
11219152.9076,390910655.329,,212252504.315,967993438.056
-2233369.06492,2757027.97419,,261417468.486,299206167.236
49867951.0062,163584759.991,,142380831.58,218095787.418
5468255.09195,28070996.0997,,526726925.242,211211768.104
21368532.1852,45335362.3713,,582339333.299,299836065.033
78210007.8076,20435769.0395,,702990163.242,87623968.1644
117240433.424,293966782.193,,467976402.963,504127901.334
14966243.0852,91041662.1231,,681036326.156,230188563.142
5639685.22241,42665108.1369,,691709985.133,466655240.985
-1895723.11881,227145480.909,,308652048.331,351782980.789
113159.397776,339656408.096,,401998411.045,473732062.217
225352966.836,9895755.85569,,871943405.298,979770696.532
59461104.7115,98470658.7385,,1262858354.09,261865250.322
19207008.7325,138111271.263,,198046845.731,650396981.116
8615198.24526,7217316.26899,,115704231.088,155074673.606
92869167.6839,23047188.0577,,228449651.242,155806639.458
36998798.1176,280972292.259,,479074450.833,272515567.479
24121169.5298,17991505.9542,,1236373180.78,146905554.491
9039376.31644,153481791.784,,232368535.043,537812494.03
3889006.23439,208440621.067,,918944646.13,358581739.452
45956802.8384,70666515.3777,,314423634.18,121843777.965
1665966.05136,177219855.314,,364382288.342,
28803728.4491,38503372.9264,,187987601.291,
24078860.9409,304623676.835,,410674612.062,
55067819.3505,251841075.475,,266992315.176,
129709678.899,90027120.7846,,1047511920.37,
10523580.4141,30139237.7774,,289772927.865,
32930719.52,138132979.065,,697926674.322,
193993759.854,711913835.151,,266217051.266,
11575963.6078,207660670.385,,464844485.583,
4319773.41109,261275190.806,,173415606.358,
29771678.117,685109351.177,,144556705.567,
335965725.824,3299894.79958,,949186354.625,
24056678.2579,416464937.423,,200676462.75,
27109138.5789,385621180.756,,1077187455.44,
84430479.8807,130343299.402,,287044269.085,
20763365.927,430765252.886,,241679339.963,
2237172.69988,247480578.237,,431010317.178,
148567519.072,477223707.818,,487358214.414,
13525114.4332,259048230.932,,605984316.216,
35424616.2558,194870668.578,,131549584.9,
10829065.2544,166245436.915,,257272191.39,
142009338.147,92098606.1813,,156949753.353,
105753508.19,69688850.0971,,153221172.399,
66364534.5128,92084916.2338,,178496667.583,
51293163.2293,24870341.1538,,271830417.964,
43608700.7639,34816561.8001,,685726816.881,
13876938.8106,97712763.3031,,610690997.102,
113469263.31,795467988.548,,240926744.615,
49631835.161,364154780.553,,290387721.546,
-910015.676913,151664369.816,,646315278.394,
11418395.7463,402260432.332,,280410194.875,
