X1,Y1,X2,Y2,Subpoints_origin,Subpoints_destiny,Distance,Duration,Elevation
4.8143729436900005,-75.6951337289,4.817275265,-75.69056777819999,"[4.8143666, -75.69507089999999]","[4.8139351, -75.6951141]",48.0,17.0,1.8251212690685439
,,,,"[4.8139351, -75.6951141]","[4.8134483, -75.6909234]",468.0,195.0,0.2764198684577076
,,,,"[4.8134483, -75.6909234]","[4.817239, -75.69050250000001]",424.0,149.0,3.155512827299252
4.81492922144,-75.6971259723,4.81704533199,-75.6917260795,"[4.8150216, -75.6971138]","[4.81508, -75.69757]",51.0,18.0,0.578711552067815
,,,,"[4.81508, -75.69757]","[4.818459499999999, -75.6971841]",378.0,131.0,4.024366705731565
,,,,"[4.818459499999999, -75.6971841]","[4.81776, -75.69129]",658.0,108.0,0.08615906814807588
,,,,"[4.81776, -75.69129]","[4.8169249, -75.6913706]",93.0,32.0,8.603966404408526
,,,,"[4.8169249, -75.6913706]","[4.8169724, -75.6917355]",41.0,21.0,0.9824184400593509
4.81222209206,-75.69504671520001,4.818239414080001,-75.7114844321,"[4.812232, -75.6950458]","[4.8120533, -75.6936305]",158.0,69.0,0.6715793744897206
,,,,"[4.8120533, -75.6936305]","[4.8094678, -75.69391739999999]",289.0,110.0,0.9969800295078614
,,,,"[4.8094678, -75.69391739999999]","[4.812126999999999, -75.707194]",1517.0,254.0,0.38695816875403943
,,,,"[4.812126999999999, -75.707194]","[4.8169657, -75.7066704]",541.0,154.0,0.15510477393736413
,,,,"[4.8169657, -75.7066704]","[4.81755, -75.71168]",559.0,80.0,1.8735350957809285
,,,,"[4.81755, -75.71168]","[4.81823, -75.71162]",76.0,14.0,14.144258312191141
4.81984812676,-75.6898356183,4.8142544059,-75.69154600819999,"[4.818938600000001, -75.68943]","[4.8182506, -75.6895134]",77.0,67.0,2.512552065174239
,,,,"[4.8182506, -75.6895134]","[4.8185606, -75.6912055]",191.0,61.0,0.21004581496733435
,,,,"[4.8185606, -75.6912055]","[4.8142681, -75.6916802]",480.0,191.0,5.771016973681937
4.81617965698,-75.6903329934,4.81314399122,-75.704447361,"[4.8159355, -75.6903588]","[4.815877299999999, -75.6898108]",61.0,17.0,1.1749971550891958
,,,,"[4.815877299999999, -75.6898108]","[4.8104523, -75.6904658]",608.0,158.0,0.14043853405670298
,,,,"[4.8104523, -75.6904658]","[4.8101974, -75.691131]",84.0,14.0,1.2114391443269563
,,,,"[4.8101974, -75.691131]","[4.8102524, -75.6923492]",145.0,25.0,0.7751494969983546
,,,,"[4.8102524, -75.6923492]","[4.810358, -75.69383499999999]",165.0,45.0,0.7065382312899773
,,,,"[4.810358, -75.69383499999999]","[4.8094678, -75.69391739999999]",99.0,30.0,0.7753103665679271
,,,,"[4.8094678, -75.69391739999999]","[4.8118186, -75.70473989999999]",1242.0,197.0,0.6342058778602581
,,,,"[4.8118186, -75.70473989999999]","[4.8131575, -75.7045638]",150.0,54.0,2.3542808571888045
4.81913120579,-75.6878373853,4.81664229039,-75.6995704854,"[4.818862999999999, -75.6874081]","[4.818696399999999, -75.687513]",22.0,4.0,9.662545268605546
,,,,"[4.818696399999999, -75.687513]","[4.8184736, -75.6871257]",53.0,9.0,0.8197359676628162
,,,,"[4.8184736, -75.6871257]","[4.8178668, -75.6873619]",73.0,23.0,4.114233531907086
,,,,"[4.8178668, -75.6873619]","[4.8204879, -75.6977665]",1248.0,152.0,1.1787498768541458
,,,,"[4.8204879, -75.6977665]","[4.8193708, -75.69790189999999]",125.0,57.0,10.37737047313007
,,,,"[4.8193708, -75.69790189999999]","[4.8195728, -75.6995785]",187.0,43.0,0.03771343337623951
,,,,"[4.8195728, -75.6995785]","[4.816675099999999, -75.6999187]",324.0,119.0,5.825067062447865
4.81720814225,-75.7039903753,4.81845250527,-75.7010294027,"[4.8172182, -75.7040993]","[4.819206299999999, -75.7038797]",222.0,54.0,7.770788169931649
,,,,"[4.819206299999999, -75.7038797]","[4.81888, -75.70094999999999]",327.0,58.0,3.0345807502669366
,,,,"[4.81888, -75.70094999999999]","[4.8184495, -75.7009961]",48.0,44.0,5.702070618518631
4.81250436888,-75.7014662396,4.81786836504,-75.6908531908,"[4.812490899999999, -75.70146729999999]","[4.8124687, -75.7012481]",24.0,5.0,1.5349321743524509
,,,,"[4.8124687, -75.7012481]","[4.81884, -75.70053000000001]",713.0,255.0,0.36751170384293247
,,,,"[4.81884, -75.70053000000001]","[4.8176961, -75.6908655]",1078.0,178.0,0.2784915354337443
,,,,"[4.8176961, -75.6908655]","[4.8178675, -75.6908479]",19.0,19.0,13.865956277443795
4.8129066953,-75.6965553244,4.81747062239,-75.7015435513,"[4.8132365, -75.69651809999999]","[4.8137592, -75.7010956]",511.0,146.0,0.8272175541373553
,,,,"[4.8137592, -75.7010956]","[4.817558099999999, -75.7006686]",425.0,153.0,0.5523579235037901
,,,,"[4.817558099999999, -75.7006686]","[4.81765, -75.70151]",94.0,37.0,0.43364099828519287
,,,,"[4.81765, -75.70151]","[4.8174696, -75.7015326]",20.0,14.0,4.1751687736464325
4.81008685101,-75.6888500858,4.8103060728400004,-75.69263094729999,"[4.8100761, -75.6887708]","[4.8097732, -75.6888127]",34.0,4.0,1.0568323182020538
,,,,"[4.8097732, -75.6888127]","[4.8096765, -75.68797459999999]",93.0,40.0,2.015223672914802
,,,,"[4.8096765, -75.68797459999999]","[4.8090904, -75.6880322]",65.0,40.0,2.2062010900603206
,,,,"[4.8090904, -75.6880322]","[4.809088099999999, -75.68973749999999]",190.0,38.0,1.6325132191471485
,,,,"[4.809088099999999, -75.68973749999999]","[4.810465, -75.689568]",154.0,22.0,1.2650670150873922
,,,,"[4.810465, -75.689568]","[4.8103924, -75.6890921]",53.0,23.0,2.439912326814713
,,,,"[4.8103924, -75.6890921]","[4.8102524, -75.6923492]",409.0,73.0,1.6656894821853465
,,,,"[4.8102524, -75.6923492]","[4.8102844, -75.6926469]",34.0,12.0,1.8096146284998653
4.81931480139,-75.6924151363,4.81243790823,-75.6970285148,"[4.8191315, -75.69243759999999]","[4.819179999999999, -75.69283399999999]",44.0,11.0,1.9038377758369147
,,,,"[4.819179999999999, -75.69283399999999]","[4.81877, -75.69288999999999]",46.0,17.0,8.642177466776257
,,,,"[4.81877, -75.69288999999999]","[4.8189829, -75.694569]",188.0,55.0,1.3779215664299627
,,,,"[4.8189829, -75.694569]","[4.813073999999999, -75.695212]",661.0,274.0,3.0932058936165054
