X1,Y1,X2,Y2,Subpoints_origin,Subpoints_destiny,Distance,Duration,Elevation
4.8132953700321695,-75.6900101970347,4.80214150846011,-75.68807834125259,"[4.8133306, -75.6900064]","[4.8130517, -75.6876551]",262.0,103.0,0.31031637619982466
,,,,"[4.8130517, -75.6876551]","[4.8102524, -75.6923492]",753.0,98.0,1.5490796179893676
,,,,"[4.8102524, -75.6923492]","[4.8076815, -75.6933846]",527.0,80.0,2.04063191308378
,,,,"[4.8076815, -75.6933846]","[4.806249999999999, -75.69354299999999]",160.0,26.0,2.4629705115028515
,,,,"[4.806249999999999, -75.69354299999999]","[4.806313299999999, -75.69421779999999]",75.0,16.0,1.9734685965446876
,,,,"[4.806313299999999, -75.69421779999999]","[4.8064734, -75.6941878]",18.0,4.0,0.5008910495827467
,,,,"[4.8064734, -75.6941878]","[4.805702999999999, -75.691228]",384.0,39.0,2.845847595256751
,,,,"[4.805702999999999, -75.691228]","[4.80436, -75.68779649999999]",419.0,68.0,4.601822123045773
,,,,"[4.80436, -75.68779649999999]","[4.8024477, -75.6881456]",216.0,63.0,2.0915333137129686
,,,,"[4.8024477, -75.6881456]","[4.8022788, -75.68826109999999]",23.0,10.0,4.782342044782983
4.8184690315921515,-75.68928844230341,4.79779443773982,-75.6934827926009,"[4.818494800000001, -75.6894796]","[4.8175199, -75.6896008]",109.0,48.0,8.4772178989516
,,,,"[4.8175199, -75.6896008]","[4.817823, -75.68763899999999]",224.0,34.0,3.166762391495442
,,,,"[4.817823, -75.68763899999999]","[4.8162607, -75.68493169999999]",363.0,44.0,0.11728602271635084
,,,,"[4.8162607, -75.68493169999999]","[4.816731, -75.68970999999999]",537.0,84.0,2.939604729904862
,,,,"[4.816731, -75.68970999999999]","[4.8104523, -75.6904658]",703.0,180.0,0.5806742360116679
,,,,"[4.8104523, -75.6904658]","[4.8007755, -75.691572]",1085.0,196.0,0.9382772363260661
,,,,"[4.8007755, -75.691572]","[4.8008556, -75.692216]",72.0,29.0,6.276976681014496
,,,,"[4.8008556, -75.692216]","[4.79993, -75.69386999999999]",247.0,56.0,0.42401104426319797
,,,,"[4.79993, -75.69386999999999]","[4.797868999999999, -75.69360280000001]",241.0,53.0,4.712544617933465
,,,,"[4.797868999999999, -75.69360280000001]","[4.797853, -75.69347549999999]",14.0,17.0,4.9347593442078805
4.81592165854826,-75.6906608927954,4.79469974954983,-75.66951801703041,"[4.8159193, -75.6906358]","[4.817632, -75.6904217]",192.0,64.0,6.698503599721813
,,,,"[4.817632, -75.6904217]","[4.817823, -75.68763899999999]",316.0,46.0,3.0171781312604184
,,,,"[4.817823, -75.68763899999999]","[4.8147399, -75.6835]",600.0,74.0,1.0242768181586817
,,,,"[4.8147399, -75.6835]","[4.8127169, -75.67851069999999]",608.0,93.0,1.2903211051496322
,,,,"[4.8127169, -75.67851069999999]","[4.811937, -75.6777792]",119.0,21.0,1.7509098780607084
,,,,"[4.811937, -75.6777792]","[4.81021, -75.67956]",275.0,57.0,7.3530063225577615
,,,,"[4.81021, -75.67956]","[4.8077495, -75.6738659]",706.0,122.0,0.4220231390568992
,,,,"[4.8077495, -75.6738659]","[4.8032096, -75.66833319999999]",811.0,110.0,4.531886437478912
,,,,"[4.8032096, -75.66833319999999]","[4.802905, -75.668426]",35.0,9.0,4.157763846671647
,,,,"[4.802905, -75.668426]","[4.802201, -75.66699600000001]",177.0,44.0,2.7553060365287596
,,,,"[4.802201, -75.66699600000001]","[4.8000429, -75.667611]",252.0,60.0,2.0686986573631616
,,,,"[4.8000429, -75.667611]","[4.799696099999999, -75.6670594]",72.0,16.0,2.892802402049998
,,,,"[4.799696099999999, -75.6670594]","[4.7992629, -75.6672743]",54.0,14.0,5.734850717700163
,,,,"[4.7992629, -75.6672743]","[4.7951315, -75.6670536]",557.0,96.0,5.469126925237617
,,,,"[4.7951315, -75.6670536]","[4.7937533, -75.66776999999999]",174.0,23.0,7.146240316858762
,,,,"[4.7937533, -75.66776999999999]","[4.793883399999999, -75.6694833]",193.0,44.0,3.671103360063417
4.81299825563444,-75.6989466574945,4.79945741544558,-75.69516577980708,"[4.8126887, -75.6989771]","[4.81266, -75.69868]",33.0,9.0,0.15669852166422177
,,,,"[4.81266, -75.69868]","[4.8084798, -75.6991713]",468.0,164.0,2.5645014687470638
,,,,"[4.8084798, -75.6991713]","[4.806189, -75.695164]",532.0,58.0,0.16519924926563015
,,,,"[4.806189, -75.695164]","[4.805976999999999, -75.695191]",24.0,7.0,3.26212023904855
,,,,"[4.805976999999999, -75.695191]","[4.8058136, -75.6935999]",177.0,41.0,1.9892594729867226
,,,,"[4.8058136, -75.6935999]","[4.8015294, -75.6950468]",670.0,98.0,0.6045094907449287
,,,,"[4.8015294, -75.6950468]","[4.8006606, -75.69417179999999]",144.0,18.0,4.9088408726303845
,,,,"[4.8006606, -75.69417179999999]","[4.7993399, -75.6950045]",182.0,23.0,3.3037134483024757
,,,,"[4.7993399, -75.6950045]","[4.799483599999999, -75.6951369]",22.0,9.0,13.267988916749468
4.81324887850814,-75.6910589316278,4.80609841056255,-75.6865864011919,"[4.8132353, -75.69095039999999]","[4.8134483, -75.6909234]",24.0,7.0,1.1152157162906835
,,,,"[4.8134483, -75.6909234]","[4.813339000000001, -75.69009100000001]",93.0,54.0,0.4973141216361757
,,,,"[4.813339000000001, -75.69009100000001]","[4.8104523, -75.6904658]",324.0,80.0,2.0301461843017155
,,,,"[4.8104523, -75.6904658]","[4.8088158, -75.6906766]",184.0,37.0,1.834292937657232
,,,,"[4.8088158, -75.6906766]","[4.8067902, -75.68528409999999]",665.0,153.0,3.0126388253853524
,,,,"[4.8067902, -75.68528409999999]","[4.80663, -75.685476]",28.0,9.0,1.0946644806943504
,,,,"[4.80663, -75.685476]","[4.80607, -75.6854503]",62.0,15.0,2.1318900933534115
,,,,"[4.80607, -75.6854503]","[4.8059765, -75.6865917]",127.0,53.0,4.168705894429985
4.809830096477549,-75.68948688522009,4.785643496168071,-75.6819324540403,"[4.8097765, -75.68945889999999]","[4.809834899999999, -75.6893468]",14.0,1.0,0.46306625152842473
,,,,"[4.809834899999999, -75.6893468]","[4.8096765, -75.68797459999999]",153.0,34.0,1.922621836268252
,,,,"[4.8096765, -75.68797459999999]","[4.8076045, -75.68816819999999]",232.0,100.0,1.2053339109941912
,,,,"[4.8076045, -75.68816819999999]","[4.80697, -75.68915]",134.0,26.0,3.287105405273334
,,,,"[4.80697, -75.68915]","[4.807405999999999, -75.6907909]",190.0,40.0,2.1122494094661466
,,,,"[4.807405999999999, -75.6907909]","[4.7948903, -75.69225349999999]",1402.0,252.0,1.8415489644140641
,,,,"[4.7948903, -75.69225349999999]","[4.7942885, -75.6919673]",76.0,12.0,4.462670778815809
,,,,"[4.7942885, -75.6919673]","[4.792322299999999, -75.6904047]",295.0,51.0,0.9745060448130978
,,,,"[4.792322299999999, -75.6904047]","[4.7905853, -75.6853783]",887.0,136.0,0.4107912204749483
,,,,"[4.7905853, -75.6853783]","[4.785232, -75.68532540000001]",1940.0,379.0,0.42234946208061264
,,,,"[4.785232, -75.68532540000001]","[4.7873528, -75.68153]",535.0,144.0,3.5782525995022088
4.818419770476691,-75.6901336534372,4.78793585907314,-75.68292253268041,"[4.818391, -75.6901405]","[4.8185606, -75.6912055]",120.0,39.0,0.4584354275584784
,,,,"[4.8185606, -75.6912055]","[4.8160718, -75.69146479999999]",278.0,99.0,8.400244441691896
,,,,"[4.8160718, -75.69146479999999]","[4.815877299999999, -75.6898108]",185.0,57.0,0.9189326095755536
,,,,"[4.815877299999999, -75.6898108]","[4.8104523, -75.6904658]",608.0,158.0,0.14043853405670298
,,,,"[4.8104523, -75.6904658]","[4.7948903, -75.69225349999999]",1744.0,334.0,1.53035159307856
,,,,"[4.7948903, -75.69225349999999]","[4.7942885, -75.6919673]",76.0,12.0,4.462670778815809
,,,,"[4.7942885, -75.6919673]","[4.792322299999999, -75.6904047]",295.0,51.0,0.9745060448130978
,,,,"[4.792322299999999, -75.6904047]","[4.7905853, -75.6853783]",887.0,136.0,0.4107912204749483
