Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
114624204.218,441741527.567,21938856.6345,881527187.052,184374356.286
198290262.903,601443173.281,16470142.9307,298174687.283,165637102.377
263542444.78,1011218397.87,195076745.603,157334703.906,5770516.5613
426247648.371,611208105.174,293440037.326,585908932.756,114565747.213
161812240.079,336781451.566,175975034.196,1437947575.06,99877738.7952
406263243.194,185935964.965,281568463.866,170324646.462,21324779.0829
70872810.7391,1421286745.48,1226878841.69,1341709063.6,51425240.5621
356577049.541,392005652.867,-4108064.09859,368475.880303,-178001.244319
420553107.649,746016989.564,320744530.795,14993796.9208,17087689.7543
96775697.827,686544315.937,73048258.0858,115889760.285,36357127.6844
294575940.134,1346587767.09,911395192.058,1362391752.61,88132653.9611
242909403.511,492422843.29,455164419.107,91960055.7828,39303672.424
100864950.645,1388835214.93,845965047.685,671877278.411,-39633564.3892
179556439.977,368496648.098,-24778686.7468,441096055.265,-5481498.0519
548700763.433,844331308.285,419066263.39,1014849927.41,597042301.025
83591240.8422,627193384.697,198380713.735,898492125.872,32703966.3077
245727194.521,1592091515.88,929558275.047,438487078.964,136860673.606
356545903.291,250800474.946,-8223674.85924,122480138.439,60026311.8508
161066673.538,223770111.689,,387870528.295,167711319.915
511197680.62,448624673.471,,827671993.986,15354306.3061
200335679.815,912312885.751,,191405117.742,-9573609.42968
585962386.432,287828505.628,,60213611.6327,47834647.4911
311273592.231,1310017155.79,,473150979.483,379436385.992
101570844.238,114349863.372,,49713247.8326,377993297.478
168125599.797,82718287.0832,,319883906.377,237488411.005
1014762815.57,784579543.891,,735979326.526,11094650.5468
806552544.088,871769553.997,,1091527545.29,6646984.91765
418204113.217,884070562.199,,116529885.654,56992752.265
727165004.38,509136514.239,,225621065.12,16323337.7206
272854350.945,631398103.098,,448307844.468,120140656.923
954010847.116,1088973885.7,,558907930.997,155780326.604
122624081.904,596356139.823,,745352312.356,42341158.1804
143627203.672,1042409282.66,,287573840.066,4190737.15563
298784834.152,726249943.156,,692525707.294,99366166.6147
343261107.65,714675174.552,,1037580646.02,
29598404.718,1160159119.94,,862865808.231,
719391769.501,236497706.677,,807874446.382,
309306510.015,508541935.687,,1440842171.59,
118023163.555,1437736818.04,,1125701940.18,
-25950919.5086,-2015156.81344,,620876767.955,
-26430892.8813,1033192624.39,,579413126.013,
447233440.914,681219692.855,,265892595.016,
248679066.717,670823554.216,,285711318.719,
84885610.0437,1131460773.12,,811781472.011,
37381354.7345,1253675929.42,,784390314.224,
901762755.058,266797311.3,,192871033.574,
6466723.14242,856661919.546,,474616058.217,
97846598.5423,74876289.2639,,482940972.91,
107023854.277,110789734.09,,514376322.304,
530707893.085,574664749.084,,233239315.932,
193212713.502,800093204.768,,1031781601.0,
178285788.86,198203524.108,,,
150265144.17,162348277.189,,,
839945842.506,1502665966.15,,,
118678309.7,586221400.732,,,
34014463.9423,57339048.1676,,,
385643190.261,430513344.342,,,
686663715.829,267604270.713,,,
217328130.482,583297570.961,,,
152794428.705,1805159143.24,,,
743333197.1,1274308301.02,,,
379145515.293,594149283.016,,,
330499729.43,173329674.465,,,
169866252.264,364159930.976,,,
329290849.434,1057384569.58,,,
81457257.8225,410555000.944,,,
172148265.974,914448146.863,,,
994453633.965,992459852.185,,,
138674468.604,404826864.378,,,
196924317.074,1679268841.02,,,
620218079.395,380865586.46,,,
378567430.853,1277623572.19,,,
447105772.682,208873316.926,,,
239174610.165,413377910.083,,,
890187014.819,562633051.842,,,
164505948.461,556443816.539,,,
201735193.044,138920414.384,,,
432558210.196,699332448.706,,,
198486397.077,1660575643.69,,,
343593458.863,913818139.741,,,
385968170.749,400425543.828,,,
169130894.072,189945446.302,,,
549995047.183,364541721.605,,,
105124344.118,687237590.243,,,
218716181.78,886340974.25,,,
329235893.103,520932739.937,,,
249004158.63,526306970.405,,,
536720821.95,314318324.072,,,
197466137.243,597595045.803,,,
91398851.6397,1625127001.65,,,
91499760.4633,1143238490.24,,,
294729071.987,423070729.385,,,
439636855.132,434329990.724,,,
-119904800.271,306858597.922,,,
1503438258.15,444801623.323,,,
147565534.541,831573143.009,,,
390865822.613,406819146.603,,,
651308949.282,751151551.336,,,
409115499.753,795555090.491,,,
379601101.142,1635170310.61,,,
-34746048.8526,1100465647.43,,,
426531706.891,1995630090.25,,,
703142069.008,600944845.166,,,
-52275338.7238,2856352899.01,,,
-16905954.1705,594258138.654,,,
143398907.287,176440990.747,,,
,359578409.442,,,
,760442290.183,,,
,511853054.537,,,
,215403525.545,,,
,-55460299.4991,,,
,84766483.8234,,,
,1531216758.8,,,
,693787025.168,,,
,66469031.0776,,,
,279639736.526,,,
,322788602.057,,,
,920597384.576,,,
,1116509723.2,,,
,1204878298.74,,,
,1247824281.0,,,
,626597074.689,,,
,739073660.575,,,
,804921547.353,,,
,-1131126.21124,,,
