X,Y,X,Y
-75.7060242878931,4.79328193385404,-75.7078615014411,4.81974009108444
-75.7005945080252,4.79635170872267,-75.7043100199941,4.81484316778803
-75.7113431088514,4.80463352623714,-75.7147822008521,4.8226493841387
-75.7046943469447,4.79199971554296,-75.7251321420642,4.81875522824024
-75.6781714788413,4.76068651356101,-75.7127025027994,4.81303326484383
-75.7095073321991,4.80614700181507,-75.7189815138733,4.8136888149752
-75.6834842116876,4.76725565665766,-75.7199028849333,4.82734784120503
-75.6976099702085,4.79657904899635,-75.7044644778165,4.81460285004179
-75.681839706137,4.75540719964879,-75.7128560160112,4.82379100555381
-75.7161269336297,4.79896323633627,-75.7163202816276,4.81413844942338
-75.6961251059895,4.7889553308463,-75.7002150749787,4.82062089214106
-75.6814835043802,4.76403974184658,-75.7166520084939,4.81955864885625
-75.719885648596,4.79911892692095,-75.7068060489171,4.82167457187267
-75.717285804499,4.79967481976394,-75.7363309611385,4.82090312679276
-75.6913817978147,4.77465061814175,-75.7295944372337,4.83084817140271
-75.7024610716918,4.78826316672535,-75.715751745657,4.82238074659092
-75.7031337247015,4.790203984395,-75.717447946109,4.82933603298401
-75.6875128716473,4.76229530247187,-75.719394229935,4.81339112723599
-75.6982031214288,4.78061361715002,-75.7230502644313,4.8205743256065
-75.6839169808525,4.75511765168989,-75.718343199393,4.82307156141311
-75.6866422635455,4.76861435165053,-75.7235556066243,4.8239030370143
-75.6849622570447,4.76333879999047,-75.7160420562437,4.82247043701468
-75.6707662869339,4.74727956684413,-75.7215499856895,4.82745340815465
-75.6724317413609,4.75153524917851,-75.7345986372365,4.824825299742
-75.6940933673069,4.77696599645513,-75.7384056603129,4.823894673684
-75.6975044238384,4.78459961592366,-75.7121675576758,4.82264302672803
-75.6826683612256,4.75502834834038,-75.7072282693836,4.81604990764127
-75.6712990179514,4.74707643090989,-75.6992182125315,4.81505291043653
-75.7033925543024,4.79588086952414,-75.7362411568906,4.82757703610359
-75.7026702115766,4.79065280958187,-75.7192315894317,4.82599774411952
-75.6977542324281,4.79406260422211,-75.722800717632,4.82693712798421
-75.6953440735273,4.77618957051079,-75.7253276100879,4.82065776942178
-75.6753297287338,4.75446994837463,-75.7075938480241,4.82441779279161
-75.7038758851716,4.7957925245806,-75.719280620919,4.81847260697753
-75.7149052623466,4.80392546288109,-75.7342377089967,4.82143196715732
-75.7140215926287,4.79939198146823,-75.7187127298519,4.8153341006304
-75.6855771565578,4.75989318722927,-75.7283271323079,4.82137215101477
-75.6856254339319,4.76605358919795,-75.7261147965303,4.82291724018114
-75.6900824470928,4.77290991062426,-75.7205964898813,4.82039430627633
-75.6858823933923,4.75991677908365,-75.7411689035254,4.82354455534358
-75.68049207959,4.75960944330128,-75.7407730816893,4.82164801884415
-75.6949689485091,4.78464839457088,-75.728305220776,4.82702004990044
-75.6922409881125,4.77169659537229,-75.7181640786655,4.81273288250061
-75.7163160713873,4.80519513362371,-75.708025597307,4.81600415602261
-75.6836971667578,4.77086726273276,-75.7291881613675,4.82348212584705
-75.6707471249989,4.74965365905348,-75.7335922154442,4.81990880984318
-75.6705152646842,4.7460572826785,-75.7318449446744,4.826617293759
-75.6718669995982,4.74890581030311,-75.7239828574399,4.82432250098277
-75.6904013467659,4.77319888372863,-75.7137424458937,4.82337613340902
-75.7194472138049,4.79581778770475,-75.7297712191252,4.82683818915325
-75.7029212105485,4.80220158536325,-75.7208583559093,4.8198051770848
-75.6976757065274,4.79500588192112,-75.7178872399169,4.81772583784714
-75.7126567905659,4.80347029278804,-75.708694074801,4.81437338213789
-75.7085196837498,4.79934348366584,-75.7223081045255,4.82064276731271
-75.6930474440031,4.77756738258137,-75.7204611250552,4.82675462981293
-75.7236590002149,4.80054538284742,-75.7117752344852,4.82088503115628
-75.707910250126,4.79684060486403,-75.7069074982283,4.81654562561221
-75.6966389319716,4.77742019654945,-75.7280370963751,4.81855241902271
-75.7132591536872,4.79762828443472,-75.7054713682089,4.82414429764244
-75.6888395492932,4.76393979356876,-75.7170440130946,4.81363628192018
-75.6788062402615,4.7566196801717,-75.7353124024277,4.82184721750913
-75.6786139392758,4.75828625008486,-75.7286326772628,4.82020914881891
-75.6806402281435,4.76585481946907,-75.7250829726635,4.81931022886854
-75.6801201481725,4.7631892969968,-75.7292549315606,4.82180125569818
-75.7051882219006,4.80455414132068,-75.7171603846289,4.82679421785467
-75.6930209975124,4.77980004771168,-75.7340247990143,4.82809268509861
-75.7122009572968,4.79476463217176,-75.7109179427454,4.81386223947946
-75.7142586547929,4.80131645910466,-75.7130541043835,4.81929667450234
-75.7135191664922,4.79458627850846,-75.700983251905,4.81598261006549
-75.689250569568,4.77085530982692,-75.7217925763898,4.81510598012695
-75.7105467530835,4.79355765716274,-75.7381053587724,4.82405985950976
-75.6986962624105,4.78412552514485,-75.7073482498397,4.81420169004602
-75.7038776520941,4.79806351797959,-75.704085517098,4.81615852140939
-75.6915395859604,4.78238935924595,-75.7401438748332,4.82268728322587
-75.7031410908556,4.79446901383633,-75.7197218726966,4.82436521948524
-75.6835592886178,4.75583584506247,-75.7353298925404,4.81963547019406
-75.6818561625444,4.75229253692533,-75.7304845806922,4.82078937294256
-75.6908803072152,4.76846827129425,-75.7081417950434,4.81441864016704
-75.6987310973147,4.79115633781284,-75.7165855684319,4.81446267860425
-75.7170558111875,4.79281836180259,-75.7333122200865,4.82863457799504
-75.6806062213347,4.7557840750664,-75.7377811500129,4.82609019721927
-75.70609220564,4.80062012279989,-75.7104216635854,4.81601751810705
-75.7032102862961,4.79427411718958,-75.7329260729134,4.82289234637183
-75.7075742732989,4.80307615536288,-75.7358698180122,4.82583209657228
-75.7057534797428,4.8049175757127,-75.7216382066861,4.82597283713521
-75.6790052394483,4.7540654969276,-75.708788683362,4.81362856002122
-75.7170742881322,4.79482045120082,-75.7180887719162,4.82000523418498
-75.6981796669091,4.79273232400131,-75.7042355377955,4.82071232066833
-75.6975170051208,4.78854893056787,-75.7229110735773,4.83109817216346
-75.700518955196,4.79911610557728,-75.7260008327839,4.83233022477739
-75.6834818909383,4.76815200100801,-75.6975822787086,4.82014836865458
-75.6749094714535,4.7504689077081,-75.7117267949418,4.82341194364786
-75.6835112678887,4.75983446704374,-75.725359348786,4.83252218393717
-75.7141067510682,4.79248144998093,-75.7074953931822,4.81610717099763
-75.6964128927754,4.77665570455431,-75.7129579110693,4.82296635230079
-75.6993872949446,4.79704131555631,-75.7372096021366,4.8204625981282
-75.7126702102716,4.79267037556303,-75.7026647670301,4.82131617117011
-75.7135577068643,4.79830528966206,-75.7322018226812,4.82553528892416
-75.7106466157415,4.79750984394814,-75.7162802191471,4.82042199341762
-75.6902375622173,4.7701066390822,-75.6986568182695,4.82003779020113
-75.7082506977024,4.80303782071524,-75.7151032626974,4.82230867942595
-75.7022075267725,4.80204474521856,-75.7087829181949,4.82049187061795
-75.6940480215745,4.78037656247373,-75.7345936374622,4.82909826160932
-75.7178826609689,4.79665259582068,-75.7083479950702,4.81650200515902
-75.7107100108733,4.7893393881174,-75.7325610506682,4.82303462066942
-75.6834842981069,4.75474211271039,-75.711743398076,4.81939837315875
