X1,Y1,X2,Y2,Subpoints_origin,Subpoints_destiny,Distance,Duration,Elevation
4.75758221792774,-75.6848846831898,4.81092899793945,-75.747354571887,"[4.7577671, -75.684668]","[4.7563882, -75.7007338]",2981.0,551.0,0.8640570592417891
,,,,"[4.7563882, -75.7007338]","[4.7567847, -75.701443]",100.0,14.0,4.379386175916444
,,,,"[4.7567847, -75.701443]","[4.7566614, -75.7015131]",16.0,16.0,5.175765915692858
,,,,"[4.7566614, -75.7015131]","[4.787929099999999, -75.74251380000001]",6229.0,353.0,2.457911514373867
,,,,"[4.787929099999999, -75.74251380000001]","[4.8000959, -75.7580686]",2258.0,152.0,1.264827714494593
,,,,"[4.8000959, -75.7580686]","[4.8015531, -75.759079]",267.0,33.0,4.085097016820827
,,,,"[4.8015531, -75.759079]","[4.8117057, -75.7665839]",1549.0,122.0,0.7726565587175871
,,,,"[4.8117057, -75.7665839]","[4.8132103, -75.7656027]",221.0,24.0,1.7551484125267651
,,,,"[4.8132103, -75.7656027]","[4.813124, -75.7347964]",3646.0,324.0,1.1304532798952578
,,,,"[4.813124, -75.7347964]","[4.8092498, -75.7497274]",1796.0,123.0,0.9229055225906695
,,,,"[4.8092498, -75.7497274]","[4.8099669, -75.7500848]",89.0,10.0,0.5583788123543535
,,,,"[4.8099669, -75.7500848]","[4.8114829, -75.7474137]",351.0,72.0,1.1329976467563263
4.80497740057761,-75.7070873345022,4.81194972849826,-75.7681259849362,"[4.8051695, -75.7072219]","[4.80525, -75.70703]",23.0,4.0,0.07700296729977187
,,,,"[4.80525, -75.70703]","[4.8037784, -75.704374]",337.0,68.0,0.44876373411314263
,,,,"[4.8037784, -75.704374]","[4.8025989, -75.70414339999999]",134.0,24.0,0.28291287541823984
,,,,"[4.8025989, -75.70414339999999]","[4.8056702, -75.7004128]",635.0,84.0,5.772251090869243
,,,,"[4.8056702, -75.7004128]","[4.8052325, -75.6983109]",245.0,28.0,1.9105387720209948
,,,,"[4.8052325, -75.6983109]","[4.8065335, -75.7029438]",624.0,69.0,0.7716635626247899
,,,,"[4.8065335, -75.7029438]","[4.8081035, -75.7080253]",608.0,59.0,0.053129829817531865
,,,,"[4.8081035, -75.7080253]","[4.80821, -75.70912969999999]",123.0,19.0,1.8468299748496977
,,,,"[4.80821, -75.70912969999999]","[4.8079767, -75.7107323]",180.0,28.0,2.08808630527218
,,,,"[4.8079767, -75.7107323]","[4.8146382, -75.71897299999999]",1271.0,150.0,1.0257526350551582
,,,,"[4.8146382, -75.71897299999999]","[4.8151567, -75.7189199]",58.0,11.0,6.083996192443031
,,,,"[4.8151567, -75.7189199]","[4.8152842, -75.72089360000001]",222.0,42.0,2.4740879796313626
,,,,"[4.8152842, -75.72089360000001]","[4.8159407, -75.72240980000001]",351.0,56.0,1.3505131209154455
,,,,"[4.8159407, -75.72240980000001]","[4.8119374, -75.76811880000001]",5409.0,397.0,1.0699044230746857
4.7924873030009,-75.6994196588042,4.81054363942269,-75.7173150638732,"[4.791977999999999, -75.7006418]","[4.7965332, -75.7029198]",574.0,99.0,4.805623563996815
,,,,"[4.7965332, -75.7029198]","[4.8000904, -75.7055673]",504.0,111.0,0.7118371141027034
,,,,"[4.8000904, -75.7055673]","[4.8018481, -75.7040811]",444.0,72.0,11.648765328121035
,,,,"[4.8018481, -75.7040811]","[4.8056702, -75.7004128]",680.0,80.0,4.749805569985304
,,,,"[4.8056702, -75.7004128]","[4.8052325, -75.6983109]",245.0,28.0,1.9105387720209948
,,,,"[4.8052325, -75.6983109]","[4.8065335, -75.7029438]",624.0,69.0,0.7716635626247899
,,,,"[4.8065335, -75.7029438]","[4.8081035, -75.7080253]",608.0,59.0,0.053129829817531865
,,,,"[4.8081035, -75.7080253]","[4.80821, -75.70912969999999]",123.0,19.0,1.8468299748496977
,,,,"[4.80821, -75.70912969999999]","[4.807696300000001, -75.7114029]",261.0,36.0,1.041198293100769
,,,,"[4.807696300000001, -75.7114029]","[4.8086, -75.71437]",358.0,58.0,1.0821316242370291
,,,,"[4.8086, -75.71437]","[4.80922, -75.71571999999999]",181.0,39.0,1.3941558183900566
,,,,"[4.80922, -75.71571999999999]","[4.809565, -75.717106]",158.0,32.0,3.9351258451548143
,,,,"[4.809565, -75.717106]","[4.8099424, -75.716966]",45.0,33.0,0.843791624646669
4.784237340786469,-75.6933840635974,4.79291702196301,-75.74535085065091,"[4.784473999999999, -75.69256080000001]","[4.785661, -75.691553]",275.0,52.0,9.787339994356907
,,,,"[4.785661, -75.691553]","[4.78688, -75.69392030000002]",299.0,40.0,6.549809928719299
,,,,"[4.78688, -75.69392030000002]","[4.7956405, -75.6950845]",1170.0,131.0,2.903354588373831
,,,,"[4.7956405, -75.6950845]","[4.801639499999999, -75.6942396]",688.0,116.0,1.082698581122038
,,,,"[4.801639499999999, -75.6942396]","[4.8039276, -75.6937021]",263.0,54.0,4.013826845093055
,,,,"[4.8039276, -75.6937021]","[4.8038282, -75.69511279999999]",175.0,24.0,0.17464929019781758
,,,,"[4.8038282, -75.69511279999999]","[4.80538, -75.6981799]",389.0,36.0,1.7936901066102686
,,,,"[4.80538, -75.6981799]","[4.8065335, -75.7029438]",601.0,56.0,0.775896305728146
,,,,"[4.8065335, -75.7029438]","[4.8081035, -75.7080253]",608.0,59.0,0.053129829817531865
,,,,"[4.8081035, -75.7080253]","[4.80821, -75.70912969999999]",123.0,19.0,1.8468299748496977
,,,,"[4.80821, -75.70912969999999]","[4.807469, -75.723334]",1683.0,186.0,2.393907781296225
,,,,"[4.807469, -75.723334]","[4.8090249, -75.73551270000002]",1629.0,161.0,1.139675664689735
,,,,"[4.8090249, -75.73551270000002]","[4.7999452, -75.742914]",1310.0,226.0,0.023234423887608505
,,,,"[4.7999452, -75.742914]","[4.7998847, -75.742839]",11.0,4.0,1.0595938683995683
,,,,"[4.7998847, -75.742839]","[4.7992039, -75.7425445]",86.0,21.0,1.3669123793099185
,,,,"[4.7992039, -75.7425445]","[4.7985483, -75.74359439999999]",149.0,24.0,0.6077999870507802
,,,,"[4.7985483, -75.74359439999999]","[4.7980399, -75.7431466]",92.0,17.0,0.11102278921950227
,,,,"[4.7980399, -75.7431466]","[4.7978971, -75.743012]",22.0,5.0,1.8108019187047928
,,,,"[4.7978971, -75.743012]","[4.7954, -75.74481]",342.0,60.0,1.3182817563851397
,,,,"[4.7954, -75.74481]","[4.7945657, -75.7446538]",96.0,24.0,0.7408685911604704
,,,,"[4.7945657, -75.7446538]","[4.7943668, -75.74492479999999]",37.0,8.0,1.0634134649420637
,,,,"[4.7943668, -75.74492479999999]","[4.7927525, -75.74511869999999]",184.0,49.0,0.4495048680303624
4.805643415412161,-75.7103960250602,4.813731150447481,-75.7550554439316,"[4.8040886, -75.71007399999999]","[4.803433099999999, -75.7108224]",113.0,34.0,0.8225963636446679
,,,,"[4.803433099999999, -75.7108224]","[4.8026197, -75.7112152]",111.0,25.0,3.7879046411074078
,,,,"[4.8026197, -75.7112152]","[4.8026478, -75.70951459999999]",189.0,62.0,5.263385827815303
,,,,"[4.8026478, -75.70951459999999]","[4.801685200000001, -75.70887019999999]",131.0,32.0,2.172372875408242
,,,,"[4.801685200000001, -75.70887019999999]","[4.8016202, -75.705933]",326.0,52.0,0.24411032372929736
,,,,"[4.8016202, -75.705933]","[4.8018481, -75.7040811]",269.0,37.0,9.579202690800404
,,,,"[4.8018481, -75.7040811]","[4.8056702, -75.7004128]",680.0,80.0,4.749805569985304
,,,,"[4.8056702, -75.7004128]","[4.8052325, -75.6983109]",245.0,28.0,1.9105387720209948
,,,,"[4.8052325, -75.6983109]","[4.8065335, -75.7029438]",624.0,69.0,0.7716635626247899
,,,,"[4.8065335, -75.7029438]","[4.8081035, -75.7080253]",608.0,59.0,0.053129829817531865
,,,,"[4.8081035, -75.7080253]","[4.80821, -75.70912969999999]",123.0,19.0,1.8468299748496977
,,,,"[4.80821, -75.70912969999999]","[4.8079767, -75.7107323]",180.0,28.0,2.08808630527218
,,,,"[4.8079767, -75.7107323]","[4.8146382, -75.71897299999999]",1271.0,150.0,1.0257526350551582
,,,,"[4.8146382, -75.71897299999999]","[4.8151567, -75.7189199]",58.0,11.0,6.083996192443031
,,,,"[4.8151567, -75.7189199]","[4.8152842, -75.72089360000001]",222.0,42.0,2.4740879796313626
,,,,"[4.8152842, -75.72089360000001]","[4.815898, -75.720742]",74.0,27.0,2.5210562973291775
,,,,"[4.815898, -75.720742]","[4.815875, -75.7194236]",146.0,30.0,2.5771517321990123
,,,,"[4.815875, -75.7194236]","[4.8160699, -75.7171048]",266.0,36.0,0.014647876027122687
,,,,"[4.8160699, -75.7171048]","[4.8166305, -75.7173091]",155.0,30.0,5.07846532763349
,,,,"[4.8166305, -75.7173091]","[4.8170743, -75.7177408]",74.0,13.0,8.53905885071131
,,,,"[4.8170743, -75.7177408]","[4.8179815, -75.7160794]",223.0,34.0,2.280643782874737
,,,,"[4.8179815, -75.7160794]","[4.81881, -75.71661999999999]",110.0,21.0,13.749611163169114
,,,,"[4.81881, -75.71661999999999]","[4.819084999999999, -75.71614819999999]",61.0,16.0,1.5166581931186307
,,,,"[4.819084999999999, -75.71614819999999]","[4.8194044, -75.7152205]",111.0,25.0,1.1806586742686425
,,,,"[4.8194044, -75.7152205]","[4.821244399999999, -75.7252395]",1469.0,158.0,1.763822961919127
,,,,"[4.821244399999999, -75.7252395]","[4.821001799999999, -75.7254316]",48.0,28.0,2.627714832128246
,,,,"[4.821001799999999, -75.7254316]","[4.8131017, -75.75513509999999]",3856.0,279.0,1.6198877909475382
4.75643850959126,-75.6821373237349,4.814018869051139,-75.76308280314541,"[4.7564651, -75.682113]","[4.7464236, -75.6775739]",1324.0,432.0,2.430718337252052
,,,,"[4.7464236, -75.6775739]","[4.787929099999999, -75.74251380000001]",9234.0,509.0,2.266619652478027
,,,,"[4.787929099999999, -75.74251380000001]","[4.8000959, -75.7580686]",2258.0,152.0,1.264827714494593
,,,,"[4.8000959, -75.7580686]","[4.8015531, -75.759079]",267.0,33.0,4.085097016820827
,,,,"[4.8015531, -75.759079]","[4.8117057, -75.7665839]",1549.0,122.0,0.7726565587175871
,,,,"[4.8117057, -75.7665839]","[4.8132103, -75.7656027]",221.0,24.0,1.7551484125267651
,,,,"[4.8132103, -75.7656027]","[4.812865299999999, -75.759996]",650.0,50.0,1.79916167147546
,,,,"[4.812865299999999, -75.759996]","[4.813918, -75.763092]",378.0,37.0,2.8012269829055567
4.75213281918984,-75.67293679820621,4.79440378518213,-75.7285561635887,"[4.752142399999999, -75.67285269999999]","[4.7522569, -75.67286550000001]",13.0,3.0,2.139728202306391
,,,,"[4.7522569, -75.67286550000001]","[4.745333599999999, -75.6653393]",1411.0,121.0,2.4832016357689097
,,,,"[4.745333599999999, -75.6653393]","[4.7815128, -75.72129029999999]",8121.0,434.0,2.5159519619263664
,,,,"[4.7815128, -75.72129029999999]","[4.7815949, -75.7201059]",159.0,34.0,0.08628463169361356
,,,,"[4.7815949, -75.7201059]","[4.785239199999999, -75.7259674]",804.0,104.0,2.6837287729745567
,,,,"[4.785239199999999, -75.7259674]","[4.786989999999999, -75.7252199]",212.0,33.0,0.8843443619626654
,,,,"[4.786989999999999, -75.7252199]","[4.7880632, -75.7248249]",128.0,27.0,0.891993876721421
,,,,"[4.7880632, -75.7248249]","[4.7893953, -75.7250706]",153.0,28.0,5.582471969141865
,,,,"[4.7893953, -75.7250706]","[4.7929597, -75.72797229999999]",591.0,77.0,2.6329556715810334
