Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
561698989873,1059407988.17,14980699.0972,705764315436,3543680.32629
26506399.3339,108180499487,289885745431,333893887.01,43820287.8568
-27230786.1899,646716637166,290996457487,97097690633,75384975.8813
85020155.5046,1812612479.27,570315766.79,1086787678.4,28606251.2912
1169955384.56,331185861559,837007620222,648997188123,438801218.42
-13199213828,167090739759,1319520120.92,579618580669,88287893.9294
569068224123,1527954278.2,501448041524,621925418669,10637151.6085
101072552671,193383523444,54078739.5434,611065931636,26022836.2983
301173988705,933313794733,733049534985,460227241546,-1120650.45915
300908744802,344039054268,594165208503,820051835148,203361155472
198544423982,100918529.66,282933727384,467802615.28,151762984406
715652264031,707422076695,397204112824,778671063227,17754088.7482
145008309987,1328588100.08,1437463503.89,533265474349,60842556.8321
152256742543,1132265234.06,228180847627,336950319276,124609885991
184761662474,1055134485.93,92053038.5921,617741647896,65561217.9803
193637707936,342879862042,43061146.7046,643313735843,0.0
479743421771,1320467233.33,26310553.9358,555528801678,9560162.8919
236639100932,852640546338,719565345757,207100724504,22460325.6237
240622523136,2636571539.25,144914409589,100318069691,110574873961
715160991784,706073427188,229423150993,632271071731,-28326209.6403
336115701906,622403437679,601276826013,442285138.43,74574029.1244
362409342327,562974504971,1094734140.47,172825776159,7909654.95059
538330510043,1005718127.08,386305492287,693942693138,476193247533
223201035699,653714300319,64268277.4709,799465443158,93208182811
88903479.8888,349112950773,964153665448,391041150685,89815161.1326
791319884116,280185530101,13064521083,931935987103,13992234.7525
436947591521,627044029788,415198714.4,584283837814,36319359.4104
458682082943,10629156.4437,1189414491.96,373343681858,14080109.7104
729507062663,652922818225,605502891238,399514351855,60736006.1868
100902514591,689404925306,315159690.77,30424443.0943,
1015705657.61,592142292512,160732513997,621112857576,
146120267638,798311095108,89820916.1426,835330678659,
227253066818,260447761086,303819908278,704189313716,
1017630808.34,1796189862.6,1232547269.52,206909576617,
515245320.77,1191078578.3,384329915048,1028617908.04,
130066867282,265021602719,240428563.84,647172239857,
165462483076,525433576173,34451419.0646,68130536.9128,
5980231.04666,916924820106,268748165.79,814826965805,
-12673646.2946,568847330535,575792151878,388056109158,
150568031921,651346170.66,148971474211,753729555167,
278714324249,791181133813,214775011441,939697780888,
228920120695,1510282088.59,95223668.5435,314065738552,
541162569916,180989329292,1040457191.55,54243209.4619,
588608620697,497155233843,70509015.1473,1130694666.48,
361395536243,3141549387.82,539190962595,101030493001,
458858492867,1429077032.45,240149145961,778607493056,
-41655443.4009,745774181221,135708744146,103902339214,
7900981.01193,1085671776.25,1695921743.71,640646850.85,
39471471.4813,1157361659.39,370170516146,298668390384,
749232622298,298116119362,51241455.2158,710603403514,
-9902290.92727,363458348095,337866590158,574648969808,
402693059727,395868265572,1725412938.25,475744736626,
-2874970.90872,197222894706,62290217.8195,1149219433.1,
373728648667,210671759979,388577019051,642304812454,
84945601297,698497677.86,216934686723,-31674257.0877,
205354676.86,324966217777,460721678948,325272918614,
1471401673.04,523053851212,298253318152,108566298.68,
244582891674,358189498041,858518056346,789127521715,
86922172.0232,252729957993,26497465.9902,196506984245,
431268009627,650682785307,,462316688186,
183846555892,1717387898.31,,625819979362,
290758233024,623982623129,,252122768674,
154530278189,441794943757,,458444856184,
894332848152,172307730133,,804272686942,
144041848733,780671794376,,301757544595,
533927154509,467781817708,,568764285187,
356270967053,-132687613.51,,402196013214,
313663864426,666109863513,,1742626789.04,
49898296024,161707142895,,787237426336,
-45514773.3993,348995795.42,,16976837.3493,
83129967.9698,1232604988.24,,13084453.6752,
448447394921,499939522569,,856634198736,
339767602.14,68758071.7275,,558536248133,
757007330573,436831276565,,294516468044,
285011527023,657268219139,,477342430753,
192544354918,168892094093,,849965230434,
853864203593,580739901224,,330037777123,
938689746156,627514176724,,661685221438,
292134418111,1215006184.29,,826409834734,
168603939982,435308208192,,666677206477,
67316551.6129,1066016716.58,,799935548565,
153127242465,361718137844,,445771949567,
76063385.2342,1238723952.27,,114771446466,
498157538.18,440720137833,,932534426621,
813832131673,507454996827,,-9754161.32835,
807036287587,87851439.4356,,95912168.0674,
192718362.65,991880279319,,54696354.6789,
816968840945,1630507860.31,,544883337.47,
247505427925,1901586472.5,,275679804923,
206590477443,558670310189,,474672454643,
180818383469,102411974.95,,257492745669,
589050147623,368061137.81,,34078160.4282,
