X1,Y1,X2,Y2
-75.6980849486194,4.79827032952249,-75.6980849486194,4.79827032952249
-75.6912162044848,4.77063475657347,-75.6912162044848,4.77063475657347
-75.6958405871341,4.78337802549997,-75.6958405871341,4.78337802549997
-75.7052103255675,4.79630765429378,-75.7052103255675,4.79630765429378
-75.7008272150918,4.79104086437255,-75.7008272150918,4.79104086437255
-75.7015620080479,4.79043009994795,-75.7015620080479,4.79043009994795
-75.6870391396426,4.7642990726314,-75.6870391396426,4.7642990726314
-75.7047024082098,4.80210486857953,-75.7047024082098,4.80210486857953
-75.682927825651,4.75428719326703,-75.682927825651,4.75428719326703
-75.6776117900484,4.75092116704215,-75.6776117900484,4.75092116704215
-75.6822853663324,4.76358843505056,-75.6822853663324,4.76358843505056
-75.694822379951,4.77862203414357,-75.694822379951,4.77862203414357
-75.706789550428,4.80451227376417,-75.706789550428,4.80451227376417
-75.7211706590677,4.79632951089151,-75.7211706590677,4.79632951089151
-75.6731255731319,4.75375178199716,-75.6731255731319,4.75375178199716
-75.7137492728245,4.80183765267966,-75.7137492728245,4.80183765267966
-75.7134399225777,4.80083935111316,-75.7134399225777,4.80083935111316
-75.7130325210311,4.79703585386351,-75.7130325210311,4.79703585386351
-75.6747176616483,4.75050523745273,-75.6747176616483,4.75050523745273
-75.6998587981423,4.78565627873592,-75.6998587981423,4.78565627873592
-75.7134871828126,4.79652155306382,-75.7134871828126,4.79652155306382
-75.7070923187187,4.79557714261933,-75.7070923187187,4.79557714261933
-75.7136185924084,4.79589118923982,-75.7136185924084,4.79589118923982
-75.7161663901766,4.80334626523905,-75.7161663901766,4.80334626523905
-75.6826752683754,4.75320407150767,-75.6826752683754,4.75320407150767
-75.6833135206937,4.76573861852615,-75.6833135206937,4.76573861852615
-75.6749001977833,4.75548977885817,-75.6749001977833,4.75548977885817
-75.7146839339119,4.79968475014609,-75.7146839339119,4.79968475014609
-75.7123576966423,4.79935800007787,-75.7123576966423,4.79935800007787
