Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
233179706.227,562734253.245,55504162.3341,355652747.57,338782051.631
479951300.631,378726431.411,440780486.767,749623708.27,39691414.5339
623196448.245,775104290.855,133938533.169,541694608.672,41933546.5559
123416744.867,322251483.207,15245189.8146,1394964886.6,253187033.923
258098634.142,438917468.876,189491444.542,1094253794.25,700541398.416
229164795.78,967473792.187,23744970.2444,522550604.428,190991809.02
426554344.654,207521230.908,74644658.6316,782481213.64,68756478.6397
-7845937.64698,87743963.9527,104396729.231,176286984.047,663137656.075
33743212.0501,578285525.974,124631888.611,1004495851.98,
269845466.212,607990296.957,76686721.1192,578505771.264,
566573188.878,906148692.843,,1025735132.07,
67545198.6001,643753864.06,,324513628.612,
251939643.268,151463121.2,,545989760.908,
140177854.697,467335482.626,,80120105.8587,
-12558740.1148,233000770.499,,667760898.075,
122608355.914,356146482.788,,597471823.32,
166703771.245,597440188.591,,677411077.703,
314990113.351,807254319.202,,1186453804.92,
265794075.426,991380336.431,,513384505.926,
14313415.4597,773020432.32,,510886164.946,
131732391.233,520479258.48,,1165652806.53,
282484571.59,735190136.103,,745398571.031,
206940450.839,42527202.4576,,506423173.404,
62759758.1065,371520786.72,,1153925526.83,
498032083.785,209132161.014,,832210395.689,
89705764.642,631866915.212,,553402097.842,
144515480.421,520488643.763,,544390714.561,
-64021716.8843,273222574.53,,225869360.26,
148171690.1,177508710.535,,506901522.11,
129255196.077,267804684.506,,154771099.867,
74531552.3074,268377781.052,,505079105.93,
164453176.916,184602037.915,,1077823604.67,
273264949.415,763230502.767,,405788700.691,
105681569.602,1025138762.76,,250121613.684,
60820309.2435,609297566.663,,467846854.26,
55735785.8383,490205158.187,,958478794.455,
190776107.31,501333319.32,,737493967.514,
414094803.196,172416786.273,,432210522.742,
223273054.264,1029147230.15,,,
38674005.0467,150564805.335,,,
208335991.578,166580278.854,,,
346704902.843,187158884.351,,,
112652251.087,759865778.921,,,
24977631.8038,214927170.323,,,
256195971.979,150570765.45,,,
-50033306.6137,71714695.9741,,,
154650371.964,164796929.006,,,
199747532.764,471602909.6,,,
244071931.198,213147187.699,,,
74254674.2235,148028270.325,,,
137947573.153,934422714.557,,,
47382584.9479,882286551.926,,,
263546425.518,1285347068.6,,,
107881569.29,535767798.198,,,
4107130.50003,333976364.154,,,
182679947.476,850512862.777,,,
20344421.4369,332746547.721,,,
7490587.87997,1071256938.55,,,
54635843.2609,775821958.059,,,
167469048.366,299573856.549,,,
105083291.173,889670731.213,,,
70158491.0531,439244613.717,,,
336053572.217,1014231574.05,,,
78827956.5812,388360739.494,,,
114384680.113,352935402.352,,,
4910480.43872,532922413.076,,,
75628947.0671,60980118.7855,,,
112695141.278,587713327.273,,,
489780071.355,250488096.459,,,
41899212.1978,102638408.054,,,
595585366.052,18271315.3812,,,
67281707.986,70318841.8473,,,
4026569.90311,176017629.629,,,
250188175.331,146883931.025,,,
220888094.223,536543896.41,,,
118693449.299,1058177113.84,,,
104959135.338,741584218.452,,,
150063825.737,4035848.66195,,,
123426006.861,15276899.1087,,,
310675621.039,658141421.221,,,
-9147309.61604,309906021.834,,,
227253806.333,222913769.521,,,
-75368346.4056,581016526.98,,,
144100087.828,755335369.5,,,
50695513.2483,785832073.317,,,
30245063.6466,448364431.864,,,
528650132.431,897642068.441,,,
175418383.027,540796182.946,,,
255184288.59,39302777.717,,,
-57403844.1785,533228223.552,,,
61859783.2446,95237853.4504,,,
163659098.746,814530774.682,,,
143088891.838,436434478.316,,,
6292086.05393,461566211.629,,,
174045072.814,537209231.777,,,
158230773.249,538197051.583,,,
95555735.4748,127405654.148,,,
457130146.137,258935665.613,,,
159171070.553,1195106545.64,,,
120809319.633,891655247.298,,,
276770005.625,555979795.761,,,
36087945.0424,540682474.614,,,
-7775923.51478,950739501.002,,,
226187798.01,664706448.158,,,
11618033.9241,805816245.588,,,
150026028.597,240045778.324,,,
175540451.665,740827843.257,,,
-636231.535875,1127227612.99,,,
101225698.043,399722634.432,,,
54352102.9791,130486331.205,,,
146240890.501,706477567.112,,,
,547253137.839,,,
,477124291.618,,,
,48243354.2474,,,
,638207620.004,,,
,492631815.151,,,
