X,Y,X,Y
-75.6910572448379,4.81736712343401,-75.7042986593779,4.80887053504141
-75.6954558548609,4.82326399985916,-75.7587339904261,4.81268728501085
-75.6952422765438,4.81461145592333,-75.7443801275219,4.81875173013243
-75.6912579872118,4.81281713774826,-75.7345893805635,4.80109750388203
-75.6978941429185,4.81122776328307,-75.7550732689276,4.81273643387126
-75.691640425236,4.81548408540188,-75.7626246384421,4.80623722636478
-75.6909930778183,4.82105453847985,-75.7288944230791,4.80687309130035
-75.69426463768,4.81924415200368,-75.7486901772457,4.7960284654634
-75.6906733157611,4.81875158184335,-75.7701943866522,4.81140527118478
-75.7046608125161,4.81739764561459,-75.7076328393236,4.8064068961748
-75.6924854623637,4.81832113080472,-75.7308472795559,4.8021010449595
-75.6917733907124,4.81838274115306,-75.7450706310386,4.81739511471357
-75.6916407729148,4.81281668005024,-75.7475810896892,4.79808378711946
-75.7056810267479,4.81826814953408,-75.730407501143,4.78959404594677
-75.6977914453819,4.81102049677427,-75.7734124489117,4.81272139996396
-75.7108489267816,4.81902471541555,-75.7228208543131,4.81370317906547
-75.6952456071705,4.81026345740269,-75.7434035758172,4.80237150553243
-75.698692632894,4.8107067790927,-75.7324128015075,4.81295592876454
-75.6897027396905,4.81260880506031,-75.7298047557279,4.79276866666515
-75.7036542730534,4.81341987394869,-75.7550747067617,4.81014959290249
-75.7024334019304,4.817006918759,-75.7636532872115,4.81489275151055
-75.7006684471147,4.81294855399747,-75.7147878073927,4.80898387256354
-75.6993165603198,4.81185939055,-75.7328713865309,4.81508491132513
-75.6913443909183,4.81193323551282,-75.7646189652053,4.81000279190928
-75.6893687598329,4.81869257607785,-75.7445015652755,4.79274918573857
-75.6994015111722,4.8172630608028,-75.7610935706482,4.80302521070903
-75.6981744014799,4.81829281470179,-75.7519387582687,4.80416968234392
-75.6914009579828,4.81020782092564,-75.7436120839106,4.79994607473411
-75.7059876010215,4.81358209119825,-75.7504770459343,4.8093933302719
-75.6892464254699,4.8126799107393,-75.7300148034023,4.79979285119296
-75.6879385214836,4.81763775188786,-75.7465565580185,4.81094391864067
-75.6960378273198,4.82364903127178,-75.7245261995862,4.80560313074298
-75.6937770871606,4.82192197794227,-75.7210549192941,4.81083932883492
-75.6893147908884,4.81032314911797,-75.7487944461499,4.79219550649878
-75.6994339950504,4.81710627503667,-75.7708719693727,4.80873537675221
-75.6926796073885,4.81229077953349,-75.7387423159086,4.78983181862133
-75.6879551249172,4.81622909123104,-75.7376064467031,4.78994942731051
-75.6901547003544,4.81714422042302,-75.7130962776455,4.80827998381653
-75.6924625955916,4.82028359790749,-75.745653522765,4.79985684893178
-75.6944634680134,4.82233512499279,-75.7352892116695,4.79929155813196
-75.7029425757428,4.81212758178301,-75.7699969962656,4.81655055594771
-75.7043022045047,4.81233140072692,-75.7450929089342,4.78947869380102
-75.7002884261659,4.81179258850784,-75.747658112123,4.80865353120152
-75.7036647226725,4.81139822382994,-75.7697398859118,4.81541341613589
-75.6883623678284,4.81316938576619,-75.7229449515656,4.80687439248614
-75.6934662999134,4.82110946660261,-75.7356108368677,4.79640893856583
-75.6913395903821,4.81597459067555,-75.7328651434401,4.81552919648573
-75.7052015502356,4.81211052809776,-75.7496908054372,4.79820890346894
-75.6915147019853,4.81391903734285,-75.7529852069597,4.8033775491793
-75.6962902338273,4.81300044500177,-75.7468677867089,4.8082680994413
-75.6916109321003,4.81005600137421,-75.7315899282912,4.79502616206958
-75.6939429631033,4.82062873972089,-75.7268064424603,4.78372707285
-75.6942948808379,4.82216383532335,-75.7396646874174,4.81439590832747
-75.6956045966381,4.81753187057938,-75.7390766993873,4.78893513298542
-75.6983434417911,4.81151713306181,-75.7320983883381,4.79845129727984
-75.70253323667,4.81283222736579,-75.7507707243129,4.7912196477379
-75.6934283577449,4.82180982474879,-75.7362831421025,4.81160019343971
-75.6928585417451,4.81435352526205,-75.7611852536628,4.81646766394988
-75.693621271563,4.81174859718047,-75.7395911413882,4.81458579200146
-75.6927067104384,4.81753865357475,-75.7311552277925,4.81456841866966
-75.6966655147016,4.81672041372232,-75.7399365846088,4.79166675543572
-75.7048959775143,4.8125079703128,-75.7486049959823,4.81003750364466
-75.6872866767263,4.81639258197329,-75.7261067396657,4.80240982669017
-75.6919556484647,4.81706831677228,-75.7415614377356,4.80245671054728
-75.693577455149,4.81483114626126,-75.7661845274328,4.809849985698
-75.6922566037893,4.8102204508278,-75.7367495967415,4.78987066303025
-75.6952935837398,4.81329520672081,-75.7458167705239,4.82129388204874
-75.6888710972587,4.81941433967801,-75.7231557524659,4.80737571147089
-75.6954005261548,4.82348620459075,-75.7622209353577,4.81728587234152
-75.6880006427917,4.81835851223786,-75.7490921552563,4.80124320785558
-75.689024486395,4.81389750353688,-75.738175522372,4.79681448037302
-75.6891039149491,4.81980713480156,-75.7495306860129,4.8138883435654
-75.6912567069122,4.81070747793457,-75.7285391715793,4.81111621178813
-75.7098092223164,4.81816823190291,-75.740271790938,4.81028428334479
-75.7007951680419,4.81140379360213,-75.7153460083897,4.80969533525353
-75.689737949093,4.81757647571313,-75.7314643982084,4.80400715377391
-75.6885812372174,4.81622307331481,-75.7417435572629,4.81489310151763
-75.6868725216319,4.81658842847277,-75.7128809124986,4.80907075273289
-75.7001092185235,4.81154444729871,-75.762941834848,4.80788843039356
-75.698723742815,4.81775275602662,-75.7343342395803,4.79916441767642
-75.6928142164897,4.81724659664799,-75.7271237551636,4.78441652018114
-75.6956698354706,4.81978646388303,-75.7409521132149,4.81712651461601
-75.6959212212581,4.81832516833515,-75.7470715375857,4.78797526400446
-75.688006726119,4.81956176260748,-75.7357561073654,4.81642722949021
-75.694062162663,4.81936697814705,-75.7376546626997,4.81945897093726
-75.6936587449103,4.81221951624135,-75.7530856115759,4.81025599953258
-75.7001830935061,4.81816928393142,-75.7382666696241,4.81165129994918
-75.6917412735694,4.81396397106463,-75.7249292409847,4.81525806417964
-75.6906388436435,4.809857450777,-75.7479364504853,4.80737885921015
-75.6995084069896,4.81150179409604,-75.7549505374446,4.79159324092124
-75.6946753586258,4.81118707610738,-75.7576650178737,4.81274535223528
-75.69454406189,4.81415738852886,-75.7704184595124,4.80841509303822
-75.6975836974494,4.81725832388851,-75.7347131157736,4.81368758801431
-75.6884361836804,4.81699247550643,-75.7281239608157,4.80909864009627
-75.688918481164,4.81608670601802,-75.7093425985845,4.81064860305103
-75.6911360638261,4.81765308737313,-75.7454613013753,4.79488982688628
-75.6897652586885,4.81289986037612,-75.7418919736379,4.80140737355152
-75.6936721553174,4.81183221915491,-75.7511516301932,4.81621607547328
-75.6984403371891,4.81759280934599,-75.7241029494346,4.8147309804314
-75.69391644718,4.81132171494588,-75.7736414779519,4.81480957536978
-75.6929287126191,4.81716449300727,-75.7227536940641,4.81294956355817
-75.695258312211,4.82312606326394,-75.7173223902876,4.8119122713275
-75.699501554633,4.81712188684317,-75.7423139826557,4.79850873918662
-75.6960212814036,4.81204443333998,-75.7227497599867,4.81575371219861
-75.6947088789093,4.81903886648452,-75.7321747925678,4.8156338756293
-75.6878725978347,4.81703390529247,-75.7391966165744,4.81298364918146
-75.6849875937331,4.81622080250329,-75.7120654281335,4.80947499788486
-75.6939789991509,4.81765037318414,-75.7374628155295,4.8067759668086
-75.6937931175715,4.82187864057495,-75.7246928861031,4.78912593669208
-75.6879651931124,4.81568199890554,-75.7602134798672,4.81352318888237
-75.704332915461,4.81264795401107,-75.7292330081018,4.7916056661591
-75.6960479406682,4.81278972211916,-75.7696398213927,4.8080710198652
-75.6995381859341,4.81310738417806,-75.7673178279412,4.80630036426071
-75.6912862024842,4.81237647398965,-75.7512233930919,4.79657272207697
-75.7026653666241,4.81380742627569,-75.7626194015216,4.80338105962748
-75.6874171554032,4.81644194691114,-75.7510504778356,4.81635213452549
-75.7100619285391,4.81852569941908,-75.7068906539888,4.80889932825553
-75.6900374546004,4.81671242261273,-75.7467342950151,4.8023354889608
-75.6896188368328,4.81975238016266,-75.7335508351508,4.79244638142953
-75.6934314439475,4.81714491968507,-75.7296849912581,4.79100786854882
-75.6940841871894,4.8132642229661,-75.7256270936429,4.80865061523635
-75.70220933887,4.81788607322717,-75.7428571652838,4.79056027680936
-75.7035308461556,4.81797164919347,-75.7201290466783,4.8067626891235
-75.6911371963823,4.81517592556481,-75.7318116596498,4.7952868283719
-75.6946607297351,4.81101977102741,-75.7093676996314,4.8073732683773
-75.7038299822763,4.81184382738346,-75.7248001899174,4.80562305186
-75.6961699832312,4.81258062529445,-75.7249124435438,4.78537098419661
-75.7140326585054,4.81786666108856,-75.7597620246847,4.81490156691405
-75.6893044350582,4.81832238207793,-75.7334296792082,4.79373557920972
-75.6932087493505,4.81388587772394,-75.7565767175917,4.81012089439617
-75.6943869463766,4.81545061442462,-75.7625983144208,4.80395152883173
-75.6911300925997,4.81439281455395,-75.7637041953869,4.80516735804258
-75.7023631642301,4.81262415419897,-75.7337669115897,4.79526390734213
-75.6972301232807,4.81764589580038,-75.7076681358472,4.81059618963102
-75.7022099408256,4.81199093837337,-75.7438118730632,4.80920840015981
-75.6938306935162,4.81672449965576,-75.7334201231964,4.79412303863475
-75.7015360808655,4.81084722803812,-75.7500537683866,4.80107411515304
-75.7023838809901,4.81359217161081,-75.751073357437,4.81073220167548
