X1,Y1,X2,Y2,Subpoints_origin,Subpoints_destiny,Distance,Duration,Elevation
4.81496838050544,-75.6906516578468,4.787159366118719,-75.68111779902921,"[4.814977, -75.69073689999999]","[4.815964, -75.690631]",110.0,39.0,2.204396424919854
,,,,"[4.815964, -75.690631]","[4.815877299999999, -75.6898108]",91.0,36.0,1.205023044469207
,,,,"[4.815877299999999, -75.6898108]","[4.8104523, -75.6904658]",608.0,158.0,0.14043853405670298
,,,,"[4.8104523, -75.6904658]","[4.7948903, -75.69225349999999]",1744.0,334.0,1.53035159307856
,,,,"[4.7948903, -75.69225349999999]","[4.7942885, -75.6919673]",76.0,12.0,4.462670778815809
,,,,"[4.7942885, -75.6919673]","[4.792322299999999, -75.6904047]",295.0,51.0,0.9745060448130978
,,,,"[4.792322299999999, -75.6904047]","[4.7905853, -75.6853783]",887.0,136.0,0.4107912204749483
,,,,"[4.7905853, -75.6853783]","[4.785232, -75.68532540000001]",1940.0,379.0,0.42234946208061264
,,,,"[4.785232, -75.68532540000001]","[4.7872789, -75.68110109999999]",584.0,156.0,3.668259491652967
4.81725518035358,-75.6990105471163,4.80699550411241,-75.69099507920191,"[4.8172568, -75.6990311]","[4.81738, -75.69901999999999]",14.0,4.0,2.508875928490317
,,,,"[4.81738, -75.69901999999999]","[4.8172828, -75.6981642]",95.0,43.0,0.9679167428549316
,,,,"[4.8172828, -75.6981642]","[4.81686, -75.69821]",47.0,39.0,3.4719226295994248
,,,,"[4.81686, -75.69821]","[4.815877299999999, -75.6898108]",937.0,296.0,0.4146042395987315
,,,,"[4.815877299999999, -75.6898108]","[4.8104523, -75.6904658]",608.0,158.0,0.14043853405670298
,,,,"[4.8104523, -75.6904658]","[4.8070303, -75.69083619999999]",385.0,92.0,0.24283600422249058
,,,,"[4.8070303, -75.69083619999999]","[4.8069503, -75.6909008]",12.0,4.0,5.133553175677936
4.81668187979441,-75.69326010264521,4.80893480047083,-75.6838022026401,"[4.8166671, -75.69311069999999]","[4.8162644, -75.6931512]",45.0,15.0,4.672921208318212
,,,,"[4.8162644, -75.6931512]","[4.815877299999999, -75.6898108]",373.0,114.0,0.6112085777959063
,,,,"[4.815877299999999, -75.6898108]","[4.810820800000001, -75.6903979]",566.0,150.0,0.023033297029197593
,,,,"[4.810820800000001, -75.6903979]","[4.810732, -75.689539]",96.0,24.0,2.4153745189067384
,,,,"[4.810732, -75.689539]","[4.811591099999999, -75.68943019999999]",96.0,25.0,1.8547105641421193
,,,,"[4.811591099999999, -75.68943019999999]","[4.8109021, -75.6835744]",653.0,117.0,2.8077241537220736
,,,,"[4.8109021, -75.6835744]","[4.808934499999999, -75.68379809999999]",220.0,59.0,1.102313309815647
4.81667781593994,-75.69733160161991,4.795970723505389,-75.695733957661,"[4.816750799999999, -75.6973242]","[4.8160718, -75.69146479999999]",654.0,218.0,0.8221884360119026
,,,,"[4.8160718, -75.69146479999999]","[4.810360600000001, -75.6921531]",640.0,252.0,0.6914396437394755
,,,,"[4.810360600000001, -75.6921531]","[4.8102524, -75.6923492]",25.0,7.0,0.5260133760836467
,,,,"[4.8102524, -75.6923492]","[4.8076815, -75.6933846]",527.0,80.0,2.04063191308378
,,,,"[4.8076815, -75.6933846]","[4.8015294, -75.6950468]",879.0,120.0,0.005094222839948312
