Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
45984943.3293,1540938172.62,193781388.274,856002116.738,10479836.2853
28840009.4103,807299341.059,99577720.7273,348831471.077,307693174.404
42504546.8428,1398892637.03,26309208.4893,362699790.33,794228958.584
185721139.317,1244298644.56,184178986.817,1019941097.63,-15038507.8516
172128336.402,1023060535.23,-18572792.9939,512043207.386,-8289681.76166
278841640.36,901089937.895,15954897.7782,386987380.417,255614423.081
34129740.8041,133731093.019,150183366.073,1069748422.67,72175100.982
-12298151.2461,284047803.093,178249923.947,445095000.936,135060343.704
33530402.1572,65839631.3508,86200487.1315,647243662.642,
361070872.169,334266807.495,29788099.409,99454135.7901,
136091829.92,1001154550.24,,490033643.046,
98523503.783,335715719.642,,1212915848.84,
196430449.867,123114122.66,,204498676.446,
239971868.147,4471017.36608,,489918386.937,
62917021.8024,370276738.332,,285497519.24,
105809809.074,741369875.062,,472581488.029,
251697087.977,734537558.06,,711983347.193,
289961919.776,635667875.363,,355786077.364,
211731843.031,269656294.31,,684367420.121,
198208167.718,626461191.598,,863139798.837,
109445202.261,301352001.756,,589560962.237,
515972164.357,184481391.417,,553390127.697,
280891661.834,739425418.346,,709872965.854,
4672407.50413,427234554.034,,458493383.052,
480239939.41,446112429.943,,879685885.349,
109712729.279,115942769.461,,826423102.05,
311422815.501,145866107.439,,1132425353.34,
554692158.962,282178669.869,,663005818.592,
219034775.968,211644742.68,,1165050165.89,
294655699.706,481207213.716,,1584974878.05,
317682560.127,135063629.531,,418945396.376,
104270503.236,404378829.39,,943430944.49,
86580128.466,624724123.507,,465948492.054,
201757552.178,431872510.159,,733396145.94,
240972959.361,321334608.36,,580425081.354,
45236463.5942,140194137.323,,887354302.643,
74581505.0159,446997174.862,,703828131.281,
25413944.7838,582080210.489,,485719534.045,
-3236243.97126,746337583.157,,1235508683.44,
284643444.59,1092592606.86,,,
307426271.468,440316043.717,,,
91397930.9436,558464409.611,,,
248690743.684,152100386.965,,,
194187905.041,496067570.367,,,
-35246190.0106,169749803.003,,,
290083500.606,847797600.527,,,
2879496.00798,827817913.018,,,
316540952.367,726262944.574,,,
41487127.5273,371704752.345,,,
275993731.486,791666004.055,,,
252778696.237,214752189.176,,,
138210599.165,591977382.815,,,
503862888.461,1026408037.16,,,
9069181.92953,156270370.764,,,
152720516.259,47909141.1609,,,
185244114.91,771368070.798,,,
315224640.243,450672954.983,,,
94459880.3221,393809994.445,,,
73373076.3335,484104968.175,,,
186262748.345,890764320.527,,,
83310875.6733,286178713.336,,,
172001556.228,481392616.637,,,
29214812.1632,330445589.915,,,
11089566.1692,189106943.992,,,
429446858.849,744128193.376,,,
8263707.24505,1152634469.75,,,
187760854.204,115099544.083,,,
276487771.975,713516796.143,,,
183063055.891,773936955.835,,,
82071565.8069,1137136338.54,,,
292611712.799,637941072.577,,,
121773104.485,198953605.252,,,
316350884.717,416432385.907,,,
118435027.497,1131801838.18,,,
281095384.684,653704870.393,,,
107914969.136,481836755.157,,,
43219963.64,651379840.132,,,
395388759.633,68323786.4614,,,
58520548.836,515379835.427,,,
276576053.362,794896459.586,,,
90354290.4769,682966556.17,,,
70233150.9278,331072019.586,,,
51057280.2842,1196425477.67,,,
87322800.9257,673467827.955,,,
120737575.341,62807317.9582,,,
91768820.1702,172380726.906,,,
120373714.402,689361515.673,,,
35321182.2775,286013941.947,,,
116679220.454,400866346.273,,,
84023337.5302,750415338.703,,,
98836471.6791,632840917.179,,,
-25026843.3663,1306673012.72,,,
19718305.2691,753655309.5,,,
195495590.749,262512479.549,,,
-479315.666364,437837114.011,,,
327790953.788,70524644.2205,,,
111005968.276,109804038.192,,,
158827566.269,763553123.05,,,
84906543.0286,501013219.373,,,
202319522.059,401642544.284,,,
308980567.741,199714686.842,,,
2210593.32878,172284655.138,,,
39934679.5235,384121736.317,,,
106136721.989,951900385.853,,,
144276906.662,491202984.707,,,
75112713.2636,1222547983.56,,,
113924269.584,374407433.321,,,
43035857.9386,446153970.596,,,
249656420.61,966354404.626,,,
66965900.2583,394440217.072,,,
347718207.767,532661581.346,,,
107167626.147,730709209.562,,,
,360799497.118,,,
,950599758.08,,,
,285838933.432,,,
,146685971.099,,,
,372650002.676,,,
