X,Y,X,Y
-75.7020215761377,4.78814393152742,-75.7528487954729,4.79442661361268
-75.6800534462195,4.75239767088682,-75.7393294944129,4.81864186856888
-75.6931824491108,4.77512844974711,-75.7558483184451,4.81467759991386
-75.7132983559216,4.79668252000032,-75.729182785472,4.79957492577402
-75.6870244006399,4.7658140440128,-75.7311894556248,4.80293842669062
-75.6955913054476,4.77988397877275,-75.7606135608237,4.80629882044548
-75.6812980838374,4.75737931178731,-75.7271885436117,4.81401088888825
-75.6810316999114,4.75567600786875,-75.7504954038218,4.80112764801969
-75.6990755457717,4.79646317973021,-75.7376517838868,4.8003778629861
-75.7091306284698,4.80383039135429,-75.7177260432887,4.81192844639094
-75.6828346711033,4.76036397091604,-75.7454406463861,4.81784328077961
-75.6831289905029,4.75730106419906,-75.7291934110601,4.80935275785942
-75.6985967478838,4.78580249272412,-75.7550254238492,4.80417567511354
-75.6922692695644,4.77155709770961,-75.6997931950921,4.80263904931497
-75.704956318967,4.80044163745442,-75.7513932910719,4.81195632516112
-75.6838630250235,4.76092440282279,-75.7342238521117,4.7995394807926
-75.6863721690947,4.7617987900895,-75.7219890670342,4.80545790702402
-75.7221794447325,4.79730589190286,-75.7207369698386,4.80372402110334
-75.6774370650294,4.7570644086412,-75.7471742034593,4.79442206945827
-75.6807664187243,4.7645594303457,-75.7354637319855,4.79007482394345
-75.6970907484429,4.79342576063964,-75.7749299584881,4.81306966226527
-75.7183566878856,4.79988150153794,-75.7266718931869,4.78771056462691
-75.6770535882078,4.75608009031994,-75.7725182384177,4.815038567004
-75.7086279782951,4.79710872249841,-75.717721712131,4.8094587133326
-75.6816421157445,4.76666324859266,-75.7151762064739,4.81296519387202
-75.7134061579119,4.79383367322808,-75.7157161120613,4.80817442171634
-75.7068882555235,4.79360683901069,-75.7568438477143,4.8091130381043
-75.6972195430704,4.78635888505793,-75.7558615258348,4.8058412496273
-75.7181720560973,4.8015154047386,-75.7465915493739,4.8193934953672
-75.6943585864481,4.77540468730449,-75.7473618291151,4.80533577851581
-75.7122981062101,4.79449273340172,-75.7311311012331,4.79399243858469
-75.7079641882521,4.80136152838946,-75.7719430421042,4.81053112566387
-75.6682504810009,4.74606846207112,-75.7432730367908,4.81028149877976
-75.7064587757902,4.79733103711489,-75.7394981605756,4.80978064273753
-75.6866524851201,4.76296342163973,-75.7509455631692,4.80419962701619
-75.6889190158015,4.77237870520602,-75.7256646160706,4.81486780566682
-75.6741369121074,4.74867432307575,-75.7492815633922,4.7998275381346
-75.7074178283286,4.80168197717682,-75.7630627601873,4.80150812785165
-75.6877006519885,4.7734306608516,-75.7397605650243,4.78992529651294
-75.6743266991343,4.75551921973962,-75.759123497874,4.80964519366771
-75.7136772316469,4.79415252901768,-75.7481102119751,4.79803907025883
-75.6789816758079,4.75158986925673,-75.7394480780637,4.8037413021249
-75.6899119340405,4.76746166771356,-75.7717727523322,4.81198661126486
-75.6731469634679,4.74771337470139,-75.7301634955649,4.80919104420526
-75.6995192848617,4.78835990505928,-75.7524769364727,4.79302769234123
-75.7108277202278,4.79322323932814,-75.7516701935371,4.79546746510494
-75.6779642952168,4.76102417686629,-75.7413655933444,4.81766218718205
