X,Y,X,Y
-75.7101741921239,4.80021905696792,-75.7052448387493,4.79781179942241
-75.7119242604476,4.79289117343993,-75.700677991475,4.78523764454334
-75.7140843984393,4.80008084316227,-75.676987962138,4.75673069599809
-75.7052134336371,4.79468089337233,-75.6973918942203,4.78481044445641
-75.6777670310458,4.76110279709084,-75.7115188910264,4.80068375276171
-75.7166888270253,4.79484751260633,-75.6985100034486,4.79812326497163
-75.6846244768878,4.77227148425586,-75.69377950952,4.77527103980839
-75.6908140406606,4.77427119431938,-75.6776554740502,4.75480861390115
-75.6943610324933,4.77378219440456,-75.6900327784783,4.77430445937553
-75.6904055404,4.77514714151338,-75.6834096580041,4.7645420662071
-75.7066311925846,4.79504881377579,-75.7166338832144,4.80519829453341
-75.6907662334586,4.77588763141881,-75.6829777943264,4.75991979928545
-75.7059682127674,4.80262859881709,-75.689011853341,4.76919234255756
-75.6733106741702,4.75225316012259,-75.7186016270204,4.79532913843139
-75.7085690645113,4.79086335571743,-75.7000744920568,4.79745885995538
-75.6993935907179,4.78829922504995,-75.6982759369404,4.78831285738922
-75.6874179785175,4.7740084978712,-75.6897130625618,4.76993875438612
-75.7030388008673,4.78939243485954,-75.679834672755,4.75754487873266
-75.712989415633,4.79210102562606,-75.7017241271193,4.79526855519353
-75.6931277117664,4.78265780865424,-75.6768558352499,4.75103172937866
-75.7036696290636,4.79165601214808,-75.687796355898,4.76434611640993
-75.7153056649194,4.79928438084383,-75.6962518159919,4.78269314670704
-75.6870421839869,4.76026188637819,-75.7012887883627,4.79767609077175
-75.693279791317,4.77596684261402,-75.7162549770918,4.79419162077274
-75.7080819503137,4.79535767811792,-75.7246997285264,4.80119730561529
-75.6799366422991,4.75755919092844,-75.6844965468688,4.7702037232974
-75.681505473804,4.76705322541413,-75.6967648129166,4.78125222754966
-75.6880576874,4.7637639897983,-75.6881088985877,4.76635856634705
-75.6846528216153,4.76031572850995,-75.6806838416925,4.75182166084971
-75.682636559644,4.76820886422891,-75.6704179142056,4.7462101737308
