X1,Y1,X2,Y2,Subpoints_origin,Subpoints_destiny,Distance,Duration,Elevation
4.81139524726,-75.700400433,4.81650895361,-75.6943009734,"[4.8114126, -75.7005247]","[4.8111219, -75.700566]",33.0,7.0,0.16089124904936694
,,,,"[4.8111219, -75.700566]","[4.8094032, -75.7002811]",201.0,26.0,2.3505323400027045
,,,,"[4.8094032, -75.7002811]","[4.8111499, -75.70008]",312.0,48.0,2.8372791681506064
,,,,"[4.8111499, -75.70008]","[4.816948, -75.69905899999999]",671.0,204.0,1.1338358557468569
,,,,"[4.816948, -75.69905899999999]","[4.8164207, -75.6943098]",529.0,163.0,0.9293875305052564
4.8120645497800005,-75.69141869270001,4.81985851089,-75.6951011609,"[4.8118137, -75.69145069999999]","[4.811672, -75.6902719]",132.0,42.0,1.226266821513685
,,,,"[4.811672, -75.6902719]","[4.810820800000001, -75.6903979]",96.0,22.0,3.1886513481428453
,,,,"[4.810820800000001, -75.6903979]","[4.810732, -75.689539]",96.0,24.0,2.4153745189067384
,,,,"[4.810732, -75.689539]","[4.8186558, -75.6885863]",888.0,242.0,2.67316780599983
,,,,"[4.8186558, -75.6885863]","[4.8198907, -75.6950956]",781.0,97.0,1.1601712278505805
4.81812744399,-75.69345769819999,4.82035101608,-75.689108924,"[4.8180002, -75.6934722]","[4.817823, -75.68763899999999]",656.0,91.0,1.5509729022426622
,,,,"[4.817823, -75.68763899999999]","[4.8147399, -75.6835]",600.0,74.0,1.0242768181586817
,,,,"[4.8147399, -75.6835]","[4.8164829, -75.6824041]",257.0,47.0,1.7914460322243704
,,,,"[4.8164829, -75.6824041]","[4.8169776, -75.6826694]",63.0,8.0,3.960602980172478
,,,,"[4.8169776, -75.6826694]","[4.818961799999999, -75.684783]",325.0,34.0,3.374548203663399
,,,,"[4.818961799999999, -75.684783]","[4.8203372, -75.684601]",156.0,20.0,5.749697079246871
,,,,"[4.8203372, -75.684601]","[4.8209889, -75.68841429999999]",434.0,77.0,0.3281425538917121
,,,,"[4.8209889, -75.68841429999999]","[4.8210237, -75.6888092]",44.0,12.0,0.36923496885960216
