Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
15044506.3985,16481252.4441,185061411.487,241110536.039,544021934.873
148627566.554,17648585.6574,450325590.488,118544677.82,521868916.316
92615384.8937,292570328.503,98805296.0617,239327182.256,775343070.267
79824055.0516,18682185.7708,743945726.495,86313310.9537,196929986.914
2353936.18799,375419042.097,55940731.1659,356263398.781,163586537.917
10576810.4394,98448550.4473,697490009.513,68577868.8124,383979512.76
28604750.6898,352286824.374,68355849.2505,565981869.778,740069070.436
110076494.835,393602546.227,53437884.8571,99033216.0165,665624631.589
17732721.5401,31465026.0706,70337129.5959,234268726.92,257776235.255
0.0,342710424.099,489428474.674,263700573.201,468839781.369
82652693.4727,35964284.4084,267479533.746,70133383.6118,651116104.356
6308481.94057,74171032.8586,66792218.7186,352533517.571,539304806.094
56029505.1809,89013069.4858,220539312.874,155064114.838,323565995.342
20071524.9926,307537250.52,140135496.456,390733753.426,75914778.3324
-3115068.03799,153698944.054,92196076.6169,249182373.902,521860305.274
138540945.584,410349572.233,114011557.103,944613751.484,363489024.98
4722261.23565,112486421.181,191752597.072,292886687.976,682760247.821
32105548.2493,177110084.851,309932718.931,230152721.825,607229372.349
2569944.41281,29704100.8528,73024401.093,226688180.574,965603561.229
20044810.8025,84789614.5525,137482285.743,184093654.783,637357479.043
21947360.3055,-8927191.75989,260169073.358,277241346.071,220191346.902
158689139.665,170832685.456,545251801.656,314463404.75,202453329.25
2528831.47774,161165955.311,129189367.361,215348021.735,188552817.259
28368663.8715,222819153.347,258045594.249,802221408.614,303097703.492
20470539.595,599746738.077,171661657.56,245747040.963,157709668.78
54542159.5749,109131896.51,143862830.809,654879410.662,528771347.814
35997732.9482,145047290.668,84327113.9576,317479888.362,288413339.772
88189175.4961,130532027.405,182521673.176,222524345.563,470606706.913
2513208.39679,15254802.7588,169420227.381,196745733.204,50180532.6326
45462814.2266,272294725.342,400547188.703,507212409.652,324218786.3
135906761.888,111506112.489,488756494.014,89991153.2401,159024344.346
13347901.6592,41889760.9237,16540190.6484,167818778.5,493182193.104
56032757.5939,157266846.251,199301408.676,271391858.775,337097957.665
674986805.658,118319269.732,249700845.426,178663979.965,256972547.242
105674179.251,103995571.149,454887730.068,400441677.165,306733559.2
11764887.465,48557420.7932,296008981.043,743535465.864,172028966.615
4501363.07759,5797968.24927,423230281.063,766891269.97,253693320.754
33375741.2901,90136194.7898,296212788.396,84093416.4932,361490882.65
56013542.8839,431225538.094,59745181.3956,335557808.19,214373642.385
97646371.3926,308758163.449,186079026.681,532780335.348,358151705.424
20275239.7365,376960212.68,308408233.381,1232832708.67,151592056.734
41298080.9741,247131241.007,,750819706.774,133720934.624
6193763.55883,176828086.748,,139816056.419,1030317981.39
21444597.8416,127410694.862,,254200749.791,345009637.867
6823465.13804,485169957.92,,48496523.4273,337499273.305
13923993.4478,97302939.3036,,385095352.627,381831467.017
44760540.9998,0.0,,263045648.047,341771285.469
13995247.1014,9764421.86553,,883463835.567,481776950.95
5596080.62994,77742513.6995,,331411664.118,297693807.519
36605498.5268,454934601.892,,335659910.399,223120131.254
8246706.03838,145003303.713,,140248408.909,232123022.553
13000058.4649,94937469.7358,,102027090.56,134550264.904
228315440.824,34699908.3152,,470429340.425,581051921.195
196264976.625,257181298.407,,243009541.758,339258131.331
134861455.198,84049854.0335,,498283266.639,197733842.933
14831151.3843,336081737.777,,666533712.504,162721747.614
-6591624.0744,1970431.47085,,850976.313561,311546113.207
0.0,270384049.312,,499218056.265,713285988.717
40729773.6572,682203311.554,,63591197.8602,281443887.706
91084748.5129,95381656.3371,,484088855.97,375797490.811
23594462.6783,359638746.375,,294437510.754,193546619.031
36550900.6548,7642127.1943,,923618643.099,222043574.232
50600416.6273,111832439.782,,870084941.283,
80910132.3607,75635011.0774,,206423342.131,
30743360.6192,102297399.971,,212903564.495,
32418464.0451,254472163.669,,1045463690.37,
-5213370.03011,39018872.9855,,324224433.573,
162336331.11,136246832.154,,223364668.748,
7018645.33544,423980430.326,,141050555.565,
61691174.8562,218846195.507,,889768351.748,
27540179.3794,9065251.01832,,697677904.983,
83795976.9007,481987352.374,,30143572.2478,
18621395.9367,138364997.254,,1690917514.22,
33429342.751,64639651.5291,,419364226.354,
98284398.8176,33197904.5675,,229932322.958,
262847692.212,88130460.2834,,753445092.107,
7750089.43044,84326417.2156,,256606284.103,
9818989.3211,583695043.018,,368517706.133,
2937744.46114,113038787.24,,790130677.372,
9123250.32549,111105917.757,,367835145.185,
3819230.77393,187080678.196,,355265311.73,
0.0,83871880.9693,,151741583.302,
4775976.48465,15096656.6844,,110382574.619,
58510024.4794,716118780.956,,679741162.639,
16162602.5664,488211515.485,,79940882.992,
123043910.276,212572952.826,,195913154.647,
164419351.219,109352054.824,,796142791.558,
5987666.25856,640788054.461,,355585036.242,
9125261.18364,170434205.423,,283105665.383,
13075644.1323,265889703.04,,652668797.588,
72957071.2595,62555633.867,,228000425.038,
0.0,243321149.834,,204527327.338,
7654447.03574,274607635.223,,418391334.588,
45917851.8444,87816035.2574,,822944214.084,
-245850.613932,118757838.354,,48132985.6494,
12431345.3113,19305173.6936,,530786433.242,
195412541.634,340570184.345,,199611631.899,
-4993690.74831,4330199.19749,,628831174.617,
89951133.523,-100123158.374,,462679306.594,
31724984.3735,513262522.16,,252306025.133,
7370411.46479,36830461.1938,,707499271.862,
179898228.981,339377155.385,,33045193.3708,
43179791.3625,387600830.111,,541670025.654,
29679145.2117,204446802.47,,693243678.617,
29274510.6136,258143802.257,,500780347.962,
59011624.9461,273509731.523,,353757159.179,
69482434.9818,424607975.236,,620697442.114,
9739402.69365,40217088.5649,,56276684.2499,
57543435.6431,28095229.037,,349173821.483,
18958353.2411,635761874.328,,169244327.397,
19222677.698,273649090.239,,531041170.056,
74359181.0862,455393113.834,,482710412.619,
44859759.3859,636358357.904,,50839508.1172,
85746740.0416,274622899.108,,607867834.299,
221480401.067,84527881.5205,,342774599.079,
23523707.9097,1366890.18187,,73350127.7713,
12536708.6041,366902216.767,,182520890.866,
49028980.0393,376218196.102,,,
72092345.228,11467965.3082,,,
41712375.3167,243821.10927,,,
8771423.17155,19972295.1478,,,
6669701.08617,64902654.6665,,,
8157095.42808,407977887.906,,,
48004345.5398,145285852.08,,,
22695215.2415,306828831.22,,,
4447513.85035,317011690.11,,,
11080784.156,311626269.991,,,
43437107.4641,15422736.2414,,,
53706641.1987,361187399.485,,,
1883607.18576,321286354.696,,,
26748976.8028,309856094.765,,,
35447564.3138,205764492.968,,,
25844957.6788,300601311.977,,,
90028163.2034,81302231.709,,,
455346.796064,211938075.23,,,
26635652.7609,27727071.6061,,,
