Lunes,Martes,Miercoles,Jueves,Viernes
1.90646731086e+11,2.45121674475e+11,1.75236665893e+11,38796051.9132,64339140.9654
31470967.0929,206266174.82,2.90029650754e+11,20675036.0477,3.06612018021e+11
3.63711294286e+11,3.47412536594e+11,1.29256922774e+11,2.34281510449e+11,3.10747879154e+11
4.99562335057e+11,220914231.2,2.40131616297e+11,54078234.2208,28538000.8439
2.05209939404e+11,67020694.6233,1.34296074707e+11,1.34891189412e+11,17426640.0276
16951874.6031,48335077.1744,2.60237430346e+11,4.03445852463e+11,1.19401887307e+11
31217726.3914,902859.166184,270777893.29,1.24680455288e+11,3.44746053144e+11
296723626.14,2.74360896533e+11,4.23094609672e+11,7.04725598511e+11,1.00238023278e+11
84328999.4749,1.78987435928e+11,5.72843530712e+11,2.55701233725e+11,1.76692568137e+11
1.85063721977e+11,589161491.08,1.59818588618e+11,58145486.8807,1.89584628308e+11
11405158.7681,4.35961304951e+11,1.24393947645e+11,66718286.5782,3.26791400515e+11
2.65575352996e+11,1.93186005588e+11,17238768.8849,3.74996732952e+11,19148260.8143
2.38205562206e+11,1.40882292881e+11,2.34164604719e+11,1.92387202568e+11,4.96395934379e+11
29445294.8209,33068670.2708,2.26409289739e+11,5.11162333363e+11,2.28381628919e+11
1.83751113102e+11,472343919.31,5.23034324456e+11,1.42037276528e+11,3.91557821959e+11
1.97344930926e+11,140152821.24,3.24975240408e+11,66086183.3831,29989233.9711
945085.163671,3.31532522084e+11,16778005.0326,1.21144603054e+11,91843040.6174
5.22259438752e+11,2.58197235028e+11,2.55902268827e+11,3.72432608101e+11,5.27396032879e+11
3.78652178505e+11,0.0,79008354.5851,1.99784268267e+11,5865076.95084
22124424.3304,3.24661022314e+11,1.02759685445e+11,30703966.4901,105420005.14
1.71689664907e+11,2.58974078412e+11,2.60560689988e+11,4.07162415316e+11,37535481.8768
62032536.5618,30661604.3512,25788032.4502,23527503482.0,6405284.13161
3.45508333229e+11,26560604.1759,52770617.1068,2.70755611864e+11,1.34220197856e+11
36730934.0239,71583585.8382,2757181.85566,4.89440999455e+11,2.55110133057e+11
3.15734405226e+11,77442828.1164,45416806.2814,4.74112770888e+11,2.27927910798e+11
10327293.3827,1.12691742246e+11,2.58788723379e+11,88733091.3174,7006201.44024
4.54927516188e+11,3.50089210437e+11,2.32785660613e+11,26662683.5774,1.26932038017e+11
4.21599213021e+11,8035235.94597,2.85117979888e+11,2.24979079107e+11,4.05131057753e+11
71916708621.0,17240060.25,472656526.62,33735717.2128,3.86426650282e+11
82960099.0176,16740118963.0,2.08114076742e+11,45782325.4662,78755626.4164
4.25730571415e+11,3.56229413896e+11,2.40012728645e+11,1.57549660119e+11,3.90309077287e+11
96833497.1042,3.18550062035e+11,15453945.1961,51298905964.0,56454020411.0
3.64558270708e+11,3477058.77041,2.70244118654e+11,3.48653602871e+11,11160252.3302
65984245.9536,1.05392963666e+11,1.58112620152e+11,17378.095778,5.90824274825e+11
556211.876891,5.74790072904e+11,5.06270723231e+11,1.69586361269e+11,4.87808771938e+11
3.78560180578e+11,2.92558303129e+11,4.51131871391e+11,2.32039919033e+11,17040649.1053
15727032.0898,6349313.47941,3.52718262626e+11,140262505.24,1.39649701219e+11
1.55964058119e+11,81240017.4621,5.31921369386e+11,236816679.54,624654752.07
86130055.3018,1.12729020176e+11,12153335.0742,5.29897775743e+11,1.76753264919e+11
104251083.37,35501714.3898,44647159.6877,84906198.4717,1.70964279277e+11
2.02303162051e+11,83252073.3875,3.43834147792e+11,1.38848005122e+11,1.35392076199e+11
13894506.1911,4.96912715308e+11,2.90479738508e+11,11464391.8433,79918868.2643
2.70595944364e+11,63085578.0606,4.13370019551e+11,3.21028793909e+11,18754871.7825
8574911.9761,2.46114938215e+11,3.98366890104e+11,34474004.2168,1.92516790324e+11
24546494.7695,22722564.4297,3.64909589062e+11,64751664.3862,3.09608999775e+11
5.04815881183e+11,2.24989492522e+11,361137848.92,19355771.2952,2.82760721403e+11
5855085.8361,1.19788799817e+11,91895700695.0,14419417.6934,2.08041017975e+11
3.84220762756e+11,1563586.71262,57097581.1992,336085363.54,4.79530252511e+11
8409751.9391,30235686.5074,2.46049178731e+11,6.13165832777e+11,137743982.39
235260017.46,4930591.59647,2.34557241598e+11,99113457.0465,33525977.6148
34888867.4353,36713843.0971,16767727.1646,6970139.08121,66830843.6458
33500105.4628,2.00383621719e+11,7157333.15302,63161015.3312,3.22457880782e+11
63700709.2709,2.05151882209e+11,3.07267232223e+11,5.55947625094e+11,2.64496674975e+11
10655520.6995,89202168.3766,68411193.4083,95300236.1462,87345022.8263
44326054.0415,3.99210385508e+11,32958163.2112,2.97406800079e+11,2.64764165772e+11
9189224.58162,445983387.95,1819998.15191,1.63835295858e+11,17246875.7359
213226425.6,219427650.47,20943188.7158,1.54779620551e+11,3.11705582288e+11
53536863.8729,76895418.8944,2521819.5185,56710492.6174,2.45036437173e+11
43057049.6654,1.62322986351e+11,1.72941987729e+11,5.17076551276e+11,59056953.5574
1.45141285476e+11,47247999.4445,2.36104154598e+11,46704045.8387,341910970.7
49721229.3151,91385920.7665,1.70367331099e+11,69302547208.0,1.49081694659e+11
1.38771062631e+11,1.93757013761e+11,4.74070968466e+11,2.12330145016e+11,2.67477244711e+11
74563273.5793,5.30621170726e+11,84803562.4046,1.21447018029e+11,82194374.5281
2.66601839057e+11,14807010351.0,88144927.9216,2.48938631388e+11,1.11553455169e+11
3.89191551608e+11,5.10163192491e+11,1.85319682593e+11,56508945.0573,18436849.5731
3.25291637587e+11,4.63495235506e+11,74300788.7483,2.84875244482e+11,2.65506646536e+11
720835.534178,2.55599272699e+11,1.24776302739e+11,71354588.0722,1.84603181014e+11
78306256.0321,2.60298541493e+11,4.15808564363e+11,1.82495995252e+11,0.0
2.19149547047e+11,3.83990278673e+11,169804438.02,94547882083.0,2.36101021199e+11
4960441.05977,3.50113898661e+11,56656668.3955,99071330.0868,73085010.7715
42166919.8928,210378235.17,95282629.4037,34426683.1916,4.07360603958e+11
135545979.42,19533617.8769,2.77407625198e+11,4.57676073096e+11,46852517.7352
3.41392177388e+11,2.27055330156e+11,1.27814767509e+11,80615981391.0,9245645.07145
36538475.4866,32936733.7312,89282117.8699,1.29458808057e+11,16265473.2426
1.43021079939e+11,3544075.8831,4.36438069833e+11,3.88197948753e+11,4.72110217727e+11
4.82480811934e+11,59919985.5063,69013647.1584,43463955.6607,4.60302657029e+11
3.13509589883e+11,60559693.7016,88150408675.0,87965570.5979,3.54855732954e+11
60265220.0804,9795603.70901,54858749.8978,1.84102267447e+11,4.27077218633e+11
5.30525405068e+11,3.83004314495e+11,2.59656956354e+11,66492170746.0,2.05292788836e+11
2.41715625935e+11,3.48920249733e+11,1.33532615919e+11,2.22304518216e+11,3.01431528076e+11
78652913.5542,1.70956933877e+11,1.68500562306e+11,31301583.6901,19011206.0757
3.92293972286e+11,20753709.9917,62218699.3326,30500733.4402,1.36637445809e+11
8000733.04703,20797068418.0,2.04707788022e+11,55927879.1817,2.27839795003e+11
16608817.3508,1.06818771366e+11,2415466.92655,14712072.6797,16134132.1492
81857684.6496,74995712801.0,39561473.3017,2.48062582495e+11,30042956.4463
17320955.6799,2.04927513742e+11,3.73654895577e+11,3.13081441537e+11,3.95199274658e+11
1.68450396567e+11,22913752.5131,63558507.5595,53064150.2854,75272728.1153
3.57526535126e+11,78612430.1495,2.89781168869e+11,70571076.9589,3.06850753642e+11
6.31839178329e+11,9029175.8543,52152009.7521,5.28525221347e+11,4.64753606252e+11
2975564.30743,2.43884767412e+11,4.08698426535e+11,52410369.4945,75468374.8765
4.17742979558e+11,3.46757801622e+11,75909349.6543,2.87522175736e+11,4139271.04673
47479028.7184,239684583.01,2.99191306812e+11,67351353.1111,19279991.8434
2.91056792043e+11,23584811.0826,3.89297115642e+11,6.93499941744e+11,116516521.04
3.28321890941e+11,15463814333.0,24430379.0553,87671225.5628,13138240.0963
3.75576307147e+11,1.54268604289e+11,2.73303461866e+11,1.75937506787e+11,5.30071802607e+11
68124957.9906,2.25417422766e+11,5.12748606036e+11,3.85952399031e+11,1.08883950723e+11
277229867.97,13622963.3109,36502622861.0,1.53517488597e+11,1.79319865221e+11
45682505.3681,3.12993805601e+11,4.08256860646e+11,3.37548744834e+11,21344003.0794
3.26895422726e+11,2.76199149924e+11,64975646.2949,2.37944914871e+11,4.04506825778e+11
1.93380805811e+11,30535261.8942,117110423.8,3.89760196179e+11,23872181.3561
2.12831799841e+11,78627110.3481,81389993.8984,1.54500318423e+11,1.11593967664e+11
2900617.95534,3.92485932043e+11,1.88745831326e+11,57273362.0076,1912416.4418
2.46581381173e+11,30128410172.0,2.04455882431e+11,5628798.68999,4.74546082581e+11
4.36096937799e+11,6795825.38554,1.59091255902e+11,1.44480851801e+11,56517088.2056
52701781.4125,1.01367957457e+11,2.68593194299e+11,1.15645416813e+11,46529483324.0
3.29991644752e+11,6.91958696155e+11,3.55531227519e+11,330831262.65,5.24450158294e+11
3.86310375495e+11,97971320861.0,1.10632653687e+11,1.12639313693e+11,21735437646.0
1.63259422296e+11,65871809.6118,3.82975731506e+11,23670356.2514,30817564.4573
269139129.26,43876625.3045,3.19461257626e+11,20401660.1723,474063995.46
128559108.82,2749572.48599,2.41175337819e+11,5.67651258948e+11,2.58198095793e+11
10336639.1602,5.08648140629e+11,3.76345195483e+11,2.36869363487e+11,13738592.9917
49186503054.0,59118062.1455,32976964.8965,25213876.3117,3.79966036354e+11
51708154.3633,2.06130886712e+11,24335613.4131,90761543947.0,26272360.1851
77054609.1873,1.03788173251e+11,80253652.4819,1.35747172814e+11,5.74740044857e+11
2.68650815945e+11,23932918.93,1.43484062242e+11,43211485.3846,74677614.3415
2.42284773006e+11,3.31656209577e+11,51364397.1529,237887381.09,37646334.5132
78890004.2578,71935349.5584,60115945.7758,36803064.5143,5928607.12689
6117294295.0,3.83261000866e+11,1.03260042853e+11,5.71971550546e+11,1.22067492549e+11
18549371.4205,1.03280099396e+11,2.96903115399e+11,2.83167061051e+11,77162758.5753
24877634.9323,45063675.9283,7300824.47255,22415687.3972,72988610.2162
13489268.2169,1.90858849011e+11,90377026.9485,71109291983.0,1.21454921571e+11
8433689.24651,3.04232786522e+11,3.07144709933e+11,32828282.2888,38285749114.0
80469304.5634,1.49361957834e+11,1.05347463681e+11,4.22076338374e+11,2.76669187985e+11
530864.55237,37450336.6905,1.17859455011e+11,3.08933056747e+11,4.75375329084e+11
66524756.6946,1.37676124077e+11,2.37994988443e+11,6256696.49781,1.40781600494e+11
1.11112288173e+11,52009643.5023,84993088.9435,9662894.84309,40091629.9305
4.05734628478e+11,9.23029758115e+11,35180892.3515,31876267.3184,44015091.0137
1.79036653298e+11,2.68149723863e+11,301836180.7,1.84320803389e+11,7.04843276193e+11
2.59525109764e+11,16325002.8618,1.00060376268e+11,18583964.3266,149637391.52
93345251.4944,80416340.9693,17260442785.0,69059059.9981,16024549.7538
0.0,81708095.8085,3.72073690077e+11,3.00886473302e+11,48176292.3465
304043454.71,4.31611754661e+11,2.41275268898e+11,2.31382690517e+11,279800517.99
10579554.7594,3.95526610868e+11,3.55696965196e+11,70721965.5668,4474921.20289
2.09886108364e+11,3.48688244807e+11,3.57760324659e+11,3.40667124508e+11,1.34949354054e+11
1.20032495429e+11,88365165.9021,157660788.08,5.44360053962e+11,2.96617474319e+11
84238172851.0,58868641.7611,104909587.66,180222628.72,10160980.0617
