Lunes,Martes,Miercoles,Jueves,Viernes
6.65026785206e+11,3.96345600378e+11,1.53138714506e+11,37663854.7995,431343211.79
313773918.43,95842226.6951,8.21582147001e+11,6.08188937504e+11,3.80095586038e+11
5.96341047329e+11,6.21674395976e+11,5.74903054922e+11,1.03310831879e+11,8.64074532014e+11
2.32393618632e+11,5.25782860175e+11,1.91035746106e+11,124793910.38,1026049544.11
4.13092454911e+11,3.12488435772e+11,73465554.6266,265319410.05,1.67938194193e+11
6.34026003941e+11,227385055.0,9.54569617953e+11,89039860.7927,7.21979002439e+11
118815173.1,2.48667340678e+11,4.14657011813e+11,74962468.2935,2.28369953244e+11
6.46394219121e+11,1.63277244998e+11,3.48644973459e+11,1.88132940397e+11,4.82017422731e+11
47428331.7642,5.96842276226e+11,1.54070977455e+11,5.69049242032e+11,3.15083675138e+11
566777905.83,40993028.4986,4.25432069929e+11,2.36231531663e+11,6.84914083276e+11
1.31614330122e+11,3.92746445977e+11,4.01704109497e+11,4.53985967066e+11,1.74316578732e+11
3.66245381668e+11,2.60786389564e+11,1.35601479112e+11,4.01172660061e+11,8.27501051725e+11
55142959.8945,81803986.7334,3.28147310035e+11,1565854381.45,6.83094087263e+11
5.90353708832e+11,360427796.76,4.29103428802e+11,6.67302358436e+11,1.42129993005e+11
5.24511023825e+11,6.43523234219e+11,3.40169354369e+11,2.25645410574e+11,26792079.3875
7.65336244432e+11,9754532.9541,5.18522796921e+11,6.89567976679e+11,56217033.6494
9.05263688714e+11,3.41093808678e+11,81394814.1789,4.20265598584e+11,2.55862719383e+11
3.49089031757e+11,14868730.6045,1.56124517867e+11,2.82181239329e+11,2.08939788042e+11
1.17573248996e+11,3.09430021702e+11,1.08077432181e+11,61500028.94,68295080.6607
3.47965174081e+11,5.25844258845e+11,4.24634713003e+11,78983678.8658,7.59465197413e+11
4.63275455077e+11,4.12690860485e+11,38063802.0976,6.72459471147e+11,7.14847971634e+11
4.87637061137e+11,7.55239802055e+11,3.45986471608e+11,401577651.03,1117716456.4
1.53589292643e+11,2.29757527099e+11,1088474517.0,4.72889027621e+11,2.09066926038e+11
2.22049860048e+11,10086942.0386,9.09071814653e+11,7.96891972709e+11,1.76088185458e+11
1066925633.28,3.97937956889e+11,89660159.4995,3.60085497914e+11,6.45050024228e+11
2.73072806054e+11,6.16419654816e+11,1.79801693689e+11,1.43252894665e+11,5.37990091155e+11
96493171.5995,487731093.15,71948877.8505,1.64997197496e+11,4.80773690775e+11
3.20362288343e+11,1.60695402811e+11,2.58573879763e+11,4.14146866532e+11,3.18301216102e+11
261029487.15,8.26354910447e+11,7.95347254929e+11,8.01887978438e+11,3.46489038948e+11
310740708.61,3.71573976045e+11,9.10332994069e+11,3.60002071986e+11,4.15209235721e+11
2.31582878711e+11,416910874.58,7.65687761394e+11,2.37186121141e+11,4.98312259288e+11
3.72984576152e+11,1.34254548495e+11,4.20893154904e+11,4.97017152171e+11,3.44241087651e+11
3.27754042398e+11,8.33984486668e+11,3.86638019542e+11,1.09880592018e+11,1075256278.49
3.37690645445e+11,5.66320518267e+11,9.20343464446e+11,72932916.6825,1439429516.28
4.04752641476e+11,2.29494883619e+11,49448147.0157,9.20981594585e+11,2.91076625196e+11
2.56708137132e+11,219077929.28,5.18390761912e+11,1081996438.0,5.79828124274e+11
4.45287146865e+11,2.25304137046e+11,1.68172662926e+11,2.78186875886e+11,4.73406830699e+11
2.60271660179e+11,1.61872055453e+11,161010771.15,261034510.73,3.99610076963e+11
4.70498185458e+11,8.52586353744e+11,70841352668.0,3.70463151481e+11,11630872.8217
14361333.7489,7.02598866873e+11,4.08075730759e+11,300838396.37,3.23999993263e+11
513195106.96,4.28129907815e+11,85152683.6964,8.38866145035e+11,5.91216733544e+11
293161566.98,3.92139365054e+11,932336552.31,280464799.28,4.78597649379e+11
48762909.1818,2.24682473923e+11,1.26711105639e+11,2.09557405177e+11,7.55058197328e+11
4.98917172419e+11,2.10865604931e+11,2.84212114893e+11,7.37636222084e+11,2.31608849442e+11
4.45737936355e+11,8.70765669264e+11,2.76567819002e+11,1.04772117545e+11,30738076.9281
4.32583153077e+11,1232870746.78,4.56173413491e+11,281087130.53,4.21706250023e+11
2.11509130901e+11,77100605.3987,6.18917007265e+11,4.49414759507e+11,1.88884068616e+11
5.84159320698e+11,1.32488837631e+11,2.45609446581e+11,76095342.4983,7.20310686455e+11
2.70187637182e+11,4.35083684068e+11,1154526385.18,6.96047717104e+11,1.48909062576e+11
6.31123156901e+11,5.05197552283e+11,1.09960560136e+11,4.08227660127e+11,7.72177834271e+11
5.93178968507e+11,1.81479208183e+11,3.98341258918e+11,124139994.09,3.01565123033e+11
177500415.41,2.61379589196e+11,3.37133586744e+11,90221186.9369,5.37887502686e+11
