Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
561698989.873,851814235.882,213121538.526,742609793.973,3543680.32629
26506399.3339,480539840.537,116114145.475,1872192548.68,43820287.8568
-27230786.1899,558975335.495,289298122.988,507077744.111,75384975.8813
85020155.5046,580583234.104,597863970.902,72876648.3201,28606251.2912
1169955384.56,579249566.571,358463763.621,148767947.556,438801218.42
-13199213.828,863083011.466,480255708.0,749473814.238,88287893.9294
569068224.123,803841595.567,225382287.249,1639817263.65,10637151.6085
101072552.671,1091237464.62,4932956.50497,402373355.591,26022836.2983
301173988.705,418876104.993,233737346.845,729979255.807,-1120650.45915
300908744.802,874133540.171,340651858.834,113109609.777,203361155.472
198544423.982,1369137461.36,526642521.397,1041834677.4,151762984.406
715652264.031,653353355.055,859709838.188,1003653645.66,17754088.7482
145008309.987,489814789.51,331173798.83,1655373355.9,60842556.8321
152256742.543,1397928312.0,149236298.15,65876068.8487,124609885.991
184761662.474,248982797.756,367256307.041,534154843.818,65561217.9803
193637707.936,548719560.64,41252645.29,598000051.376,0.0
479743421.771,857767078.425,304545441.886,291479933.815,9560162.8919
236639100.932,628001745.071,-16192257.3266,24259120.1975,22460325.6237
240622523.136,292818954.363,,227314472.47,110574873.961
715160991.784,244509689.12,,512306426.65,-28326209.6403
336115701.906,757620783.384,,639227699.95,74574029.1244
362409342.327,695000563.009,,150300475.678,7909654.95059
538330510.043,286487143.819,,974878106.774,476193247.533
223201035.699,2352029897.78,,174501543.864,93208182.811
88903479.8888,377076980.459,,742196005.988,89815161.1326
791319884.116,128392018.69,,293858128.567,13992234.7525
436947591.521,181093277.234,,585050397.432,36319359.4104
458682082.943,378047420.683,,1125786665.51,0.0
729507062.663,1015457042.56,,211974848.3,14080109.7104
100902514.591,240083962.819,,717824267.348,60736006.1868
1015705657.61,853939834.154,,49702322.81,
146120267.638,571144363.833,,240533388.852,
227253066.818,356289943.232,,363826044.5,
1017630808.34,1321009790.15,,581366621.641,
515245320.77,116792619.59,,658724647.39,
130066867.282,1129110477.2,,960291220.143,
165462483.076,843811133.622,,490407992.179,
5980231.04666,131081959.307,,751667962.018,
-12673646.2946,129938936.684,,355328605.125,
150568031.921,521052504.47,,578539324.324,
278714324.249,64277011.3862,,525223077.035,
228920120.695,1140640734.77,,1122508318.48,
541162569.916,951560167.343,,949942801.006,
588608620.697,446914104.48,,959242903.853,
361395536.243,937336268.44,,919200326.175,
458858492.867,490842163.648,,401180657.314,
-41655443.4009,716356604.156,,1176556344.29,
7900981.01193,348208900.986,,,
39471471.4813,810844616.939,,,
749232622.298,660547960.186,,,
-9902290.92727,629833151.287,,,
402693059.727,608595819.928,,,
-2874970.90872,962772263.588,,,
373728648.667,722248531.398,,,
84945601.297,183962361.455,,,
205354676.86,895748424.36,,,
1471401673.04,1796763304.08,,,
244582891.674,1112415390.85,,,
86922172.0232,1752043465.03,,,
431268009.627,657213655.353,,,
183846555.892,217332245.299,,,
290758233.024,504016756.535,,,
154530278.189,159904241.805,,,
894332848.152,1927870291.49,,,
144041848.733,242117964.145,,,
533927154.509,1670374663.54,,,
356270967.053,505194573.756,,,
313663864.426,820485170.48,,,
49898296.024,28894368.5785,,,
-45514773.3993,860497649.738,,,
83129967.9698,403864667.45,,,
448447394.921,971864354.481,,,
339767602.14,517587699.961,,,
757007330.573,803728916.347,,,
285011527.023,980866302.232,,,
192544354.918,1325340631.18,,,
853864203.593,554156019.454,,,
938689746.156,364690421.973,,,
292134418.111,255756757.909,,,
168603939.982,262022242.622,,,
67316551.6129,242190595.103,,,
153127242.465,440550010.542,,,
76063385.2342,2683134070.02,,,
498157538.18,171594466.451,,,
813832131.673,360347164.669,,,
807036287.587,1185005599.76,,,
192718362.65,1871514612.3,,,
816968840.945,244567280.715,,,
247505427.925,1477614065.34,,,
206590477.443,876882134.999,,,
180818383.469,682509037.821,,,
589050147.623,679332512.846,,,
106948229.471,442517074.516,,,
-3721679.30284,597130196.992,,,
459350646.221,436716829.958,,,
115933739.944,1461348986.71,,,
288644317.518,848943732.596,,,
232791282.839,1435515278.05,,,
133219990.313,418284658.771,,,
264799581.483,966906778.701,,,
193970393.891,508354065.947,,,
562691129.336,1082364370.08,,,
67330979.0921,726468706.674,,,
34666629.7307,833806038.189,,,
621054772.248,1816913089.71,,,
121861978.229,1122400294.72,,,
451368190.359,1027607059.1,,,
613956358.919,1561156336.21,,,
634913480.773,963551557.006,,,
360714335.052,451135867.771,,,
303075352.939,2261772495.98,,,
317708415.988,886843668.621,,,
808243712.852,782286268.129,,,
224147805.748,442571985.12,,,
462619592.914,834438739.151,,,
,1020249371.33,,,
,1635578890.95,,,
,676648967.148,,,
,1513385316.91,,,
,497425420.373,,,
,324807824.267,,,
,482574495.587,,,
,174629459.777,,,
,699067249.294,,,
,1053223734.06,,,
,146008024.95,,,
,191708269.143,,,
,142819095.313,,,
,439301499.877,,,
,1511628995.43,,,
,2638621571.7,,,
,416860754.901,,,
,748726884.573,,,
,1053982407.58,,,
