Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
237721782.844,467572178.422,382041867.046,183094550.722,102108845.548
480265343.538,447213819.732,17626925.5864,341313228.224,58333401.7534
-1702318.52668,1135862992.89,172520779.413,288882537.426,1133286825.03
105872342.0,1330056314.67,34905827.7354,774700082.926,506910771.045
96340356.9169,159938622.297,158855862.343,503690387.813,38578908.3627
328126223.429,118091540.92,33899434.3717,553001245.096,46171112.4562
109651197.09,815999926.1,343058804.516,1086617902.2,171023528.742
157398891.982,271329931.117,397470650.98,559607068.208,462065813.341
320640677.307,215356067.277,-20172402.8296,312308486.926,
-11158161.5224,75455869.5604,289334028.064,404070975.02,
194830297.881,1079655426.1,,243581731.371,
60667071.5473,382580074.916,,272164143.411,
186367128.27,316686474.514,,541515120.713,
319171997.143,839492159.36,,394056428.489,
7451318.51188,203134581.3,,679276385.274,
6444179.86609,1117397536.63,,384566548.604,
270049741.273,426145121.167,,785857803.847,
106584979.061,942665105.12,,350519661.97,
86692862.706,1401075706.27,,1129072502.42,
193134379.89,689169349.531,,725400583.161,
-9791601.98528,927776231.254,,510063233.637,
58590854.9871,414901157.109,,662940368.541,
184139450.224,485900207.782,,1221540893.13,
285738397.883,554509102.873,,588132543.822,
588077407.128,714805992.211,,554763731.719,
134571826.267,285375589.087,,946806952.245,
48696060.1214,195023659.716,,813924366.829,
136095702.345,616603975.858,,129369830.995,
11480673.6493,1133964909.17,,765441174.783,
57790398.46,172994429.115,,1983948929.97,
62060371.9433,497605403.858,,605940042.422,
208469960.927,857911507.699,,670804880.507,
181040465.169,661448597.115,,1101681834.38,
101094206.742,1102974765.99,,819850865.77,
238410679.104,142458794.094,,1486617816.91,
260846975.569,1047390756.41,,452378290.728,
83947511.3963,520101989.711,,839925939.133,
39033818.3488,194879481.26,,1144795521.81,
232268592.216,882628909.591,,,
71011605.1907,194611900.013,,,
288639603.681,506810565.26,,,
414081108.765,60159970.2192,,,
242130432.233,1034922581.22,,,
-100065835.12,118582038.972,,,
207175360.213,310046854.024,,,
192496496.156,708517696.254,,,
218309980.406,580779952.412,,,
111673932.466,879315245.384,,,
-60186479.1513,411713983.125,,,
528066039.269,964409688.326,,,
132408659.916,836600619.236,,,
816000.715436,192645425.389,,,
170484377.617,139308679.722,,,
332457125.625,450496290.887,,,
279768865.627,736453109.229,,,
56356246.743,632404317.466,,,
-17777589.793,689256216.452,,,
377637128.75,1203108805.57,,,
369536914.76,183371926.036,,,
30356801.4028,806836471.844,,,
178794702.165,485931905.804,,,
84575054.3442,727668474.924,,,
78332099.0844,505296202.564,,,
508608592.732,875104834.175,,,
185634886.188,1544407134.48,,,
262851314.793,881553577.824,,,
169597063.034,1362654969.17,,,
-16144326.5189,814435646.798,,,
204298938.093,74046429.0645,,,
152848472.944,647566502.007,,,
-8456894.18709,188611769.11,,,
49515893.5309,585571274.251,,,
168999258.179,187738894.405,,,
18681549.7564,37709752.817,,,
4040575.62749,564558466.406,,,
13754322.5627,926692866.514,,,
3492342.41703,206126271.673,,,
156668480.28,680210262.713,,,
107379710.628,798903544.175,,,
105525664.1,301300545.986,,,
62487809.5418,512837160.89,,,
215336011.485,1087720915.23,,,
76658182.56,781883310.206,,,
197167115.416,145409460.751,,,
483577703.42,529533633.225,,,
134392534.429,832730384.214,,,
412929956.654,268603015.767,,,
64991509.0267,752828768.539,,,
602611924.605,735136327.42,,,
279021948.936,1009032674.34,,,
250715891.398,942394383.476,,,
233774951.618,642950581.326,,,
157942059.037,585594568.153,,,
298165937.267,1107677321.47,,,
2044972.04924,191540475.614,,,
95669360.3518,306700721.244,,,
30601253.2734,482607601.931,,,
66340136.8939,79576782.9109,,,
21239809.4535,942388186.075,,,
604310223.294,612748127.418,,,
268299680.472,195154517.73,,,
64836332.4814,777396330.159,,,
153783726.259,225276956.427,,,
472843801.575,250875012.774,,,
131145011.552,658398217.156,,,
208331878.045,177601443.269,,,
132047490.816,630826718.305,,,
283533291.631,2095015.6612,,,
160162179.825,108638717.859,,,
-7314589.41369,1103393620.5,,,
14186205.9245,574892508.836,,,
,703523407.615,,,
,480889632.279,,,
,268663777.609,,,
,144230854.674,,,
,1202122767.31,,,
