X1,Y1,X2,Y2
-75.7307222215329,4.82718287591117,-75.7282771337979,4.82243547150206
-75.7241631058413,4.82189542091798,-75.7182525418746,4.82385771901918
-75.7204550791582,4.82870311114601,-75.7295496143049,4.81840709866718
-75.7386218480617,4.82308948387068,-75.7194857989195,4.82110696724906
-75.7376575878934,4.82193881965867,-75.7383397432266,4.8267332472559
-75.740951807324,4.82107239860982,-75.7176798786855,4.81256780270374
-75.6917909627024,4.80973596829141,-75.7064731945502,4.81497849620145
-75.73289411793,4.82452104762686,-75.6985107768971,4.81546343073739
-75.7282786183489,4.83019284645972,-75.711352377957,4.82417131226711
-75.7331571484552,4.82006624111945,-75.7308549596759,4.82224003104743
-75.7074698354608,4.82279570864369,-75.7149021015272,4.8205120810402
-75.7202086448408,4.82748706715753,-75.7106553060886,4.81464557324989
-75.7056635467536,4.82343727794296,-75.72589734146,4.81629213972709
-75.7014579804979,4.81925671645613,-75.7367120363381,4.82249038493159
-75.7299420452859,4.82185975107577,-75.721396582962,4.82758509671976
-75.741400526006,4.82659001099462,-75.7112211610951,4.82184582552591
-75.7183148997082,4.83274620343293,-75.7265526974643,4.8164231981325
-75.7408099469071,4.8236023200917,-75.7016520457958,4.81427081374985
-75.7068611436805,4.81280721862543,-75.7110791900382,4.82466312943133
-75.733006906092,4.82067939589918,-75.7157903724954,4.81813750862109
-75.7110028237701,4.81663141156348,-75.7400061660883,4.8220365337297
-75.7384532265065,4.82629080331822,-75.7330031414179,4.82455485068369
-75.7000567564241,4.81982378336034,-75.7172689666332,4.81902331752494
-75.716383239545,4.82519986878756,-75.7104144410811,4.82183669110032
-75.7174394839049,4.81270450829899,-75.7389026535629,4.82752000152389
-75.7330947389736,4.82028817530743,-75.7036376864415,4.82356246877609
-75.7100150461775,4.82324200893072,-75.7287008252076,4.82709151909187
-75.7213923581245,4.83037237664407,-75.7007183076341,4.8231650590116
-75.7311600430065,4.82161512771474,-75.7342283529175,4.82069155467926
-75.7255031434192,4.81912990584485,-75.7213167204908,4.82475227479003
-75.6999918325216,4.82146473191791,-75.704692828244,4.82332702326253
-75.7198140345972,4.81558253148862,-75.7361706481095,4.82782811201103
-75.7296946777777,4.82823510590404,-75.7355197204631,4.82457287656788
-75.7202953664742,4.8234919101387,-75.7254458441246,4.82886975610486
-75.727786008127,4.82542977403727,-75.7086658037718,4.81560062616708
-75.6985635464901,4.82391276929754,-75.7181626947041,4.83335963543431
-75.710187832135,4.81590931055137,-75.7061221199746,4.8201958069725
-75.7239371347716,4.81631023611291,-75.7083979758205,4.82400467699929
-75.7137957503805,4.81401156175986,-75.715989304013,4.82597228166152
-75.7402611735051,4.82528104169449,-75.7262698407968,4.82098758920768
-75.7085858346341,4.81482338596316,-75.7179109187257,4.82083990106146
-75.7269405861392,4.81668985353746,-75.724847457722,4.81813200161682
-75.7132771737849,4.81522076850534,-75.7202616899522,4.82277646420612
