Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
154691993.241,245121674.475,902651215.427,304905132.714,364744114.867
61301594.8563,206266174.82,165523183.889,262468985.356,421210067.274
5860031.37987,347412536.594,35532082.699,391447287.97,221534391.708
37931209.0055,220914231.2,250182321.752,229855304.662,821065493.887
39904128.0859,67020694.6233,506078051.756,573771053.816,397029441.543
0.0,48335077.1744,58645540.0591,62433098.3913,116714171.067
23029415.4339,-902859.166184,469235112.953,415601428.567,247295422.078
65424624.8346,274360896.533,327357257.93,114542019.855,690408377.508
521833.292611,178987435.928,257335564.754,114056238.872,299605607.371
0.0,589161491.08,177302534.987,334863050.844,622259144.395
13312243.8111,435961304.951,97988519.6956,140787821.865,174554244.252
64123521.9727,193186005.588,593637402.381,543659040.921,210770013.397
71326612.7941,140882292.881,367386829.721,31162567.7443,337530701.118
124156910.072,33068670.2708,206043638.426,463911267.939,225809510.313
19572664.4731,472343919.31,163887846.68,406196038.359,278338468.675
28888071.6565,140152821.24,300989544.035,677173422.06,327950422.726
158712510.626,331532522.084,44304171.908,872771376.155,518517935.257
27942827.4233,258197235.028,156898546.613,430226045.66,823088298.282
64508783.244,0.0,311344800.587,739342984.566,217324490.129
14248934.2459,324661022.314,169142535.606,1078235733.45,446609883.651
23755336.1028,258974078.412,611028751.861,397205656.293,227394433.726
26017502.3577,30661604.3512,163346176.518,975133357.056,344594662.086
15424544.7152,26560604.1759,72896184.2644,503892485.675,818447994.269
236867071.049,71583585.8382,385209356.758,494101078.122,170968145.539
0.0,77442828.1164,336567023.144,210319604.747,263108688.902
16990010.1259,112691742.246,156024083.496,84797035.316,1076260819.69
23155612.3836,350089210.437,145078391.795,833112286.963,382055857.623
21256147.7648,8035235.94597,164513978.526,210252510.029,104551989.336
6080685.31274,17240060.25,142465717.333,330795595.42,176662766.041
32635730.7066,-16740118.963,112573865.31,958690024.775,269126619.393
43122176.0446,356229413.896,110710770.265,87355163.0566,451066505.143
4731806.56663,318550062.035,396974321.635,165219138.345,362580542.456
10034547.2994,3477058.77041,112281954.401,101970104.174,385973768.196
18855888.0825,105392963.666,118776871.458,69481324.034,384670364.934
150124.922589,574790072.904,18898435.6269,297410299.696,717526252.956
16843666.6893,292558303.129,179835876.834,375818788.647,372839596.965
18674640.0439,6349313.47941,105004512.464,393442523.677,143425500.496
19131608.5497,81240017.4621,207829542.169,467273317.537,268689372.569
34000981.7183,112729020.176,254024898.589,227421470.685,182540611.791
33709348.7926,35501714.3898,207685900.374,407535331.783,694957632.964
27886190.7098,83252073.3875,229584262.712,636551452.203,447331853.075
266967540.743,496912715.308,175073541.152,552897096.949,260478451.271
47608471.2682,63085578.0606,159081317.248,241746085.69,136147052.133
29805689.9075,246114938.215,321385696.944,239587207.325,169478628.827
-321122.707439,22722564.4297,111099962.129,145630315.797,80551364.6769
51961259.9998,224989492.522,97013790.6547,791903390.574,508981922.558
16379556.0685,119788799.817,291436287.108,538007131.407,326115694.475
73880103.5043,1563586.71262,243112421.0,210748678.523,177533774.625
53130831.4324,30235686.5074,179811347.125,296632753.856,174394195.23
37228778.7639,-4930591.59647,449192265.419,219627372.705,682363336.095
18898616.6813,36713843.0971,334341326.469,191649101.936,851714422.611
20619052.0539,200383621.719,383250842.569,201657747.684,687010285.969
33025919.9769,205151882.209,202480509.176,998710650.071,459354113.058
24078451.2185,89202168.3766,192124171.204,26374697.5355,459159765.173
24617609.9629,399210385.508,390783487.776,80748541.2301,233663326.289
0.0,445983387.95,445010021.626,993616763.922,215864162.736
63382332.1219,219427650.47,629063255.63,758333036.831,292386773.45
67733.5339574,76895418.8944,298119921.467,674692316.799,379134934.516
7288688.44705,162322986.351,211726120.078,478877914.85,259811796.407
37052751.9365,47247999.4445,34610196.0289,230172860.229,584520397.513
55644710.0876,91385920.7665,223761300.387,526505044.219,199405385.048
18008747.7891,193757013.761,835588708.954,369659725.453,912528835.486
1269711.74604,530621170.726,190944761.131,116789466.093,901514561.129
14723674.4183,14807010.351,515114664.778,52041368.1683,363792909.704
2224460.78094,510163192.491,932063360.582,454908566.088,437241725.919
55692959.836,463495235.506,194213400.725,243608687.109,237257068.888
35282937.5443,255599272.699,199846643.665,255277728.095,244819660.006
1571434.66061,260298541.493,575620893.157,753798562.385,760214911.726
148156114.6,383990278.673,275564682.342,220113072.216,510265744.524
0.0,350113898.661,198186484.054,873831027.151,109072611.556
334800533.675,210378235.17,257638036.028,563430898.853,117494765.178
100137368.908,19533617.8769,472190932.15,1054898578.9,344044203.881
67503829.7795,227055330.156,99210724.2651,236245377.787,311283980.187
23540183.7472,32936733.7312,110175781.124,234300065.39,588477874.29
7606740.60089,3544075.8831,173870257.821,435645481.926,295396808.619
28669703.7885,59919985.5063,179778214.426,445815422.795,339203417.622
