Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
487576698.98,-2349205.02666,802348411.661,260337348.646,1026265252.4
215547397.358,923754.433558,309832781.442,94357669.3283,389141513.4
5490637.4509,9357930.41466,447495619.167,219275859.502,394995736.869
28368871.9857,59002715.9721,178206511.664,220099001.953,357071062.834
66814369.9174,27363555.5425,513144979.995,446097443.923,2514439099.74
13074188.4812,86640254.5729,406309160.402,239554488.861,1625988582.64
289279754.585,91990424.4937,27767976.7136,519066003.749,1248712292.83
5881534.88725,240080774.462,1339045712.45,8384373.0617,631893426.179
177410155.368,95885558.6765,465273999.71,578702126.684,638089857.086
141760794.679,28206542.1748,209569061.366,179186675.609,646845754.435
1401985.21331,11676657.5214,166644869.001,751765419.688,511215371.178
104818886.557,181104802.547,593929598.279,377602577.008,535444140.23
155670584.668,30527808.7122,514781182.19,522000125.315,284267488.469
637859940.267,187335075.31,265944697.771,348281445.308,470125795.561
54236391.5307,113634715.824,991785117.344,325015675.815,420631575.976
358852580.321,239515819.996,764651078.682,409090986.314,117751116.351
63738961.8476,-8798497.61376,786680077.945,217402708.336,147906962.883
47469426.1661,116143058.5,65078541.0809,295936758.183,88599523.5126
227089044.51,69828513.6026,676762331.49,408392406.457,744985246.417
222852792.621,115835736.976,370870848.417,727368035.482,1007775546.99
10965104.1143,59664271.9923,314619959.059,303861327.494,409633922.631
391817416.387,30919806.8324,329412328.685,610754579.279,475318214.105
488631457.109,125497025.868,501927629.504,429830578.12,250038543.283
274259194.506,88441704.7976,89483256.9967,252500206.879,347096215.555
76986716.9261,378033966.186,927964443.788,472189865.163,1368869944.66
129438052.64,132453932.628,232956836.703,665845584.242,468980133.431
10317928.9195,213277659.499,231568602.352,660715624.73,1248975818.47
94301583.026,33853029.7122,252034481.163,78494501.4705,545374308.61
27030043.5333,22091224.1209,759855992.608,121307853.619,655819185.355
144196191.496,-6174020.59015,535607542.503,388460404.157,621473820.198
246389460.509,23485426.7508,444694781.468,372207868.967,312613609.606
135206245.093,194065866.795,523686434.067,99196609.3992,160956464.897
124609278.723,23730464.4892,270148034.451,239515011.342,394509493.147
323924585.791,-32139698.2491,497700865.736,163236243.422,98862925.0988
128197674.591,140418518.319,442372017.09,395686685.543,213733910.618
164193715.4,99980113.5565,247985839.756,76195127.5689,348535540.257
199565475.256,10788940.4073,527373928.589,174307156.011,289797575.878
134833206.091,76581983.8603,448832738.374,746205172.332,616573379.977
