Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
37611529.6123,257926274.702,1449434950.86,67491452.2479,205421379.669
334835465.663,117730842.348,145050606.49,634297091.23,851875747.039
901260346.975,242363385.945,1161030031.87,599786435.603,602911198.076
117185626.812,404397604.72,675278025.216,218727783.973,133905690.741
317065000.537,388516799.024,992041311.698,249222135.88,365833744.478
147678794.279,407766515.884,35500274.1665,403559940.127,692464361.545
136837194.896,121574106.18,1802899059.94,54949730.357,135455106.378
1192726922.7,510081694.194,476396228.819,197836030.775,1522681705.77
181010769.043,312322141.021,555668413.885,200867019.09,506094540.345
153436898.048,371697831.196,1252451701.87,531016693.726,625112178.026
361877673.948,0.0,708584244.993,87170706.6824,345780520.248
398348823.877,16044054.9424,469417354.941,50593868.7004,138560628.261
680308629.239,174436977.006,1115585679.2,277602132.373,191854096.411
318689769.689,139818652.534,218841568.494,399022184.02,52057121.9468
233756868.397,204387503.416,1463614732.55,168068770.058,445843349.872
221113010.704,601814286.06,789557903.951,113571693.147,175146985.911
554414999.108,534083595.544,1435623232.91,32971457.7414,454107901.854
215298963.339,343777646.25,285277539.165,822382622.102,180140799.318
479897328.005,117094463.297,1728223649.59,241796671.435,120900363.801
85972973.5933,91847117.3185,732193486.104,204996446.822,271443493.835
368940708.554,88629091.5625,1355657505.73,179417845.089,548617035.693
202880139.925,246397143.355,264932437.955,251974097.8,507841450.291
433645921.824,188363741.538,330443404.904,20919874.3399,650933412.061
94033055.912,789069097.963,700810276.956,200814507.305,988924993.191
502345394.904,573708567.162,1106449482.78,58899815.8867,1459799836.36
920895067.489,60055403.4354,718806750.048,301312374.71,778255684.023
182419035.075,788361799.52,1096719604.58,382496317.426,1443655603.2
372325019.071,330009343.187,1550792211.17,42770736.4356,366470811.604
383280442.635,193207093.09,1034999960.65,-1866557.35819,304529546.264
170542409.096,250102170.094,768697816.779,56296098.6591,192101035.326
189383403.447,274967053.341,1009866789.74,124671238.099,470564633.092
206261607.584,495166744.654,1225080805.04,274759755.123,303642098.561
356842066.485,3440078.08197,1235574558.57,95505631.7868,1175322322.48
624435449.319,449801103.139,212189033.237,301782049.516,733165067.502
194038967.667,570598351.818,420538914.039,211772328.047,455073679.554
81625812.7731,349340436.977,2200468240.33,34950717.7787,581613500.454
423240287.358,349127413.704,1326641510.28,188775656.196,323749818.266
877140290.514,707613.416141,1006525863.08,15933030.7013,910294644.6
82609501.5085,687621809.854,1633646057.45,707864436.098,61475891.3014
1429855943.68,802600098.79,307185555.197,50182047.4585,519682675.668
206714686.421,383835556.405,70648989.8601,184739730.357,777042311.299
157681601.579,70194943.1851,2786385153.22,71039148.1029,804358829.253
59467855.4588,579280166.057,667150083.887,145796364.663,109888479.12
233909504.592,266098703.274,746636594.839,102897501.485,634087228.91
125791920.753,32105181.9834,998192350.594,143557794.216,211948398.46
347492659.155,613772973.136,211167533.948,641481512.166,86949261.4033
986519531.349,49684416.3273,177649344.291,233355873.865,434307742.263
202229687.267,693462732.252,220875956.204,114940376.547,453440913.657
612839347.529,104811533.923,2875793409.38,69484037.404,542772889.019
393359593.682,389561165.346,2598163461.72,170342577.361,508390875.648
318785059.849,700434751.139,900009782.989,10126781.1381,483763721.17
114644323.416,536668790.586,1241881855.83,211461564.823,635547820.941
508055946.35,311046272.949,1566864153.79,160201143.337,786370922.901
789799873.476,503751015.479,346300162.477,287093588.821,183028792.831
157606239.583,524980447.039,1611446272.56,376387805.867,367255312.047
490501108.165,149223614.953,1531374656.49,579908486.031,256661008.549
360178763.972,197964257.164,1286577111.53,166514554.494,216042506.541
606401086.353,451062444.414,554315373.985,112452806.084,258941218.8
293676387.924,-33462303.3961,1661434562.28,12091474.3367,298537750.507
361823325.855,337224900.995,1020433651.71,509319801.482,1272350582.85
68132514.1006,381284257.677,429258802.307,429151555.777,163973845.104
879463224.856,361950832.159,810029129.077,63618814.2072,263625224.842
603321370.837,467220148.354,496663055.372,119154176.983,414263672.317
348538385.273,-27320172.5476,1097344741.9,192707318.509,1263459361.95
817147268.495,274318376.516,2319133181.0,549713401.357,163924580.828
78713856.5102,331037612.951,387036090.311,-1532963.94861,388732293.975
807727756.697,484786667.585,552140003.157,193438311.747,360234924.223
64363652.6697,349523514.093,342257396.55,224678537.813,841701479.163
217828887.045,405619713.158,1222434559.75,325171556.941,145817606.249
229877817.651,102819770.672,1532360789.05,0.0,1456105112.82
803175591.868,281461702.727,1551067004.49,137191765.282,320319185.398
232111185.039,475759026.451,2423317210.84,135608231.716,488320700.599
484919311.469,571742966.918,2572617439.45,151271880.687,461473710.602
883534667.199,64484430.6597,708010595.038,230864551.065,700662623.139
599674099.864,150121588.844,608997217.126,218035253.678,559632220.637
300493175.179,17655814.9337,565830571.652,490339791.091,467604754.895
578896799.861,79801125.5263,750941927.792,129953995.448,143945520.895
662406108.672,52469127.3848,2650972745.02,242910481.765,976099527.096
549242429.533,338755730.196,1550325532.18,350943198.551,328149798.678
21947745.3892,621143923.404,1907557154.29,36264007.4679,411423065.943
714716987.911,213404322.695,313288862.297,536480322.92,1029648007.16
844525851.686,789643474.99,729963087.741,33985886.0526,558748678.489
128700160.35,368463084.118,711863024.994,232844104.847,493192327.917
inf,424355153.036,1234975991.42,125486345.506,87149561.9063
238352702.049,172579518.506,1046444513.44,319985310.209,
58246308.7579,72850000.0477,1168923742.75,29037217.5792,
370045573.745,389102897.943,416450742.178,331381562.842,
399766741.113,657925699.33,2428689571.28,95203254.1733,
256540601.888,200890556.274,878325335.943,317158203.033,
148426317.752,734050373.691,766515322.381,54875875.8551,
92261689.4164,457873974.622,1337726061.91,12542224.769,
363316529.209,120341162.529,850755426.318,140243296.764,
147074895.63,221941722.34,1135333163.53,512397204.337,
1162715994.85,456724651.367,2462052328.63,513144812.013,
1264935536.69,202746666.468,584598268.454,59892565.4459,
421088949.036,152071134.214,741765076.694,56372943.2243,
217581196.175,407829703.876,1079881138.84,481056779.496,
640310944.011,8272935.35013,36845568.9981,154478768.415,
87161133.8747,264759133.0,1723799231.13,423689628.327,
618578171.888,182975692.228,552574060.379,152574420.121,
123922661.077,203476976.737,303474930.927,78308328.5321,
64937887.2001,255595638.23,1732282440.16,499826125.682,
662500666.695,459412905.08,1359634885.22,171049167.328,
366117762.38,576021581.786,394498062.044,143790303.574,
135017874.29,427981232.226,764087892.522,156224921.999,
187727401.104,280014465.03,2396613421.38,194440833.256,
1106824085.18,49550542.2408,667248491.765,396307349.019,
376598715.46,165983001.634,1549576014.38,246483612.969,
306017358.57,399815432.253,72378255.4627,246580092.717,
456200138.358,180629646.33,870949983.069,54589978.0643,
134057384.857,570918390.374,849607781.254,120841511.008,
322604500.834,683132056.552,2258711985.18,426972671.224,
523613189.85,146381711.548,204745180.329,416427562.751,
661313775.12,552865089.378,2474619207.85,57823307.3675,
127281376.417,117084353.555,431951734.384,371313053.484,
96829064.2266,5848757.96735,129141465.897,25999275.0422,
957975578.746,136360623.173,948809095.812,375882431.505,
423929276.549,493474003.421,2871971102.29,126970369.104,
525470211.968,375310991.096,2202595378.21,282463103.904,
602898829.45,177289874.095,1397867165.95,67146992.3424,
82608090.3529,813394686.91,1324952259.09,108320518.391,
229485650.9,694700280.745,,95917824.6256,
286367990.413,505307702.038,,254291807.922,
186095935.061,394290.435245,,137109387.826,
290638170.113,394789963.948,,90894447.4362,
78795877.8063,23883703.7051,,157673059.798,
146442962.773,255199953.484,,1013451791.11,
