Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
129067746.493,1003518847.89,733407493.125,476994207.679,921030451.175
312763332.55,717644558.076,956114213.956,915923579.768,1083809033.22
553685748.928,185556754.623,674657603.695,146194809.674,152821419.71
337617601.595,349501726.471,1114167489.5,311741966.152,178448379.417
260978933.333,446041825.113,1669235103.39,111661627.074,1152681200.53
45580984.4891,365951637.264,283353772.141,258617489.908,457199698.805
803462734.906,500469765.118,1667181738.44,123577071.71,113453917.548
1010292894.79,559474185.338,1182207884.53,111634101.008,81700014.879
174266127.304,887126950.427,2240250305.74,37043054.5059,422959612.685
53466201.5051,261944482.299,275207576.881,101298700.393,538494506.297
295734997.769,352311883.399,1085706993.77,235143908.393,59921699.2908
277100778.403,583021942.697,773244315.313,154722339.418,220364653.247
496616921.461,32722324.7289,107965082.336,13951530.9399,195757885.098
156971579.335,275132311.408,1343565400.23,528160360.213,171218958.181
56749300.1337,470514126.761,822398366.856,477453831.371,389227829.672
187507921.283,272501001.524,383918692.561,194350699.228,593177579.152
277670190.293,625679177.998,1820751086.31,508510416.056,384112336.48
96358165.7183,176136965.608,1788143004.32,646771095.441,456000279.297
314718510.842,362178708.588,1017308383.49,137059629.893,685301864.736
225876087.435,82385594.4416,1937095375.02,87837376.9805,121849677.374
219593094.773,697950660.863,283544125.12,708631167.665,158717394.391
172889881.739,-37979280.6787,2774707212.96,339496586.641,822945443.118
77659142.3492,527907383.576,501784034.967,142508606.859,114884235.328
300561671.237,924486280.244,387287447.717,24386501.6168,255014724.275
625586663.885,159635205.697,1192060816.21,94210079.0505,246785541.015
375905374.964,364385977.936,2719092715.88,393517343.129,550863651.898
874228928.973,535982471.215,407915752.693,221201970.944,1636566136.62
116637789.222,102244171.897,904888271.276,821128372.491,661286672.484
185168486.579,109364576.922,412090791.906,69717182.2347,412109253.841
423986946.8,614436578.33,892582252.983,172268613.407,388361046.348
217672230.458,590496220.366,1548744621.38,34548892.4137,1790402775.94
209467168.372,437265904.68,1159421587.5,316259189.575,195898659.201
35709822.3754,270526558.923,874663520.294,198061052.831,960542808.75
199940129.75,450506174.371,3038228787.2,165627680.851,1734804342.85
292152709.141,213942365.262,510497547.216,96669390.6504,279668146.589
349228177.641,205994711.622,552962742.318,24079108.7273,361308635.205
110277325.398,367082127.912,384846586.983,285453286.676,662647435.69
694139205.919,24136733.7068,496922922.696,218351064.74,634543454.221
624985243.457,108590800.477,1660485977.15,865766519.17,788074795.432
122735415.281,79883162.9372,356466716.707,92312558.0214,386961383.806
56728928.4231,153734771.294,923483515.421,31558072.9803,2243223888.18
133151602.184,142677267.233,3609893719.81,3706090.85787,704730319.513
472111510.504,248140113.243,1188233255.94,121956747.621,362971493.614
157513340.109,373522494.634,106807530.077,322081496.803,476679707.247
165391589.313,63091955.9322,816009841.973,307118946.756,336191056.627
97830477.3296,724045827.045,1291754717.68,455564808.119,483760109.569
539208467.388,618807814.1,913047750.023,22204164.622,829323346.702
656779649.891,184381042.105,1109062934.57,212906977.645,764170581.366
1346477167.71,534822161.779,580825084.423,411800216.608,956056962.139
732338957.216,912776374.111,1087970759.99,44126516.8087,204654389.106
1142483503.15,613367950.917,300281279.267,320654324.56,130733403.787
753098809.739,327916329.716,1507657440.94,790790278.655,492589274.153
122488195.102,151999972.578,397938013.872,94959256.2726,235319979.675
155878728.311,320264532.728,1168232756.43,0.0,711598259.752
82007706.3592,502592563.266,2287493927.97,314455199.731,866485935.03
102930835.999,36747902.2747,1223015016.94,167717253.465,157384364.96
679065088.079,296176477.857,2419247884.43,15177613.4246,598894034.998
237140421.309,214340970.114,3594498793.49,10134970.7789,84537320.7402
262732342.025,347367147.17,1680968725.84,223699565.496,137739469.142
321734705.145,844066917.525,139857925.683,354160265.531,913750652.098
695953434.742,48181885.2704,958614789.579,307434072.924,671339246.478
999978576.964,497128542.074,2195450877.99,278189360.153,405370758.807
302255080.554,378643406.225,712737785.368,547466904.431,310553562.489
482500096.471,48595804.5735,11744379.5011,231894725.378,366791070.349
170162498.206,423609286.174,1372556143.95,49010793.681,184638149.524
133830980.521,505393213.495,388170706.08,40228436.6244,1048943471.82
914810353.516,54599621.858,3151989033.19,98190437.2025,52894005.3312
339705510.574,492232381.54,832783401.028,211549874.085,246812673.283
70382197.7225,281468834.315,1026281542.79,285866706.598,780096525.349
54710085.9106,233765468.555,588930235.434,258421486.768,344241430.461
61255230.5929,562241529.894,74511182.8128,291353248.184,1863280653.44
120974178.967,446471883.509,1513907736.19,38917403.3528,397217520.555
462926463.442,121399195.836,1005052403.42,498329575.736,112347414.648
434514699.136,216978633.364,862224826.662,98437693.7077,122831135.176
593898691.289,585552556.853,461198466.143,156128138.714,801236246.682
1067963699.85,447736290.915,1677200759.08,279439520.163,420234323.077
262891281.543,237404165.238,2896406236.76,94226082.6129,477268132.148
265076182.957,133276589.497,1607632550.84,65551534.5643,236902888.62
161848684.341,325433239.918,1100259955.27,468525669.18,276975126.464
66728391.9619,230044384.528,2068574815.79,-379419.529405,119475883.894
33848917.6066,209869682.726,453545434.522,229464502.611,141959727.356
391239336.473,642892480.398,1916784182.35,105298448.855,541797512.946
504187301.489,185158528.301,1441257907.79,-1121324.7169,241980138.532
128928407.966,508606679.707,820433665.919,259427418.68,128160860.642
106824715.624,248126908.494,171618463.565,152193778.976,
623900517.712,180666527.144,252309396.994,201263478.674,
1575619834.1,701255725.715,1415086853.7,50901031.2068,
342917369.373,271125934.297,1440519722.81,229272729.318,
924878566.42,149146193.323,1522243278.9,4011086.5942,
295482050.869,289229885.255,576225768.651,17496016.2714,
62779199.6999,288505894.924,842654779.337,16895371.8618,
88466149.6701,189513703.457,398836032.852,2942690.29031,
1137922052.05,11439257.6941,511781245.29,606074077.167,
796146661.687,435779050.941,920547142.116,95711850.8934,
562161956.874,550554324.509,141499680.814,58710929.7009,
760769179.487,243085374.426,1429535337.4,171856266.273,
770016483.825,443625935.257,832750594.384,1133076.29268,
101223906.673,339768950.378,1411178691.41,274503277.464,
1109960063.57,273069776.073,3386862197.33,477437729.404,
194787867.87,521796721.726,1230547061.55,116086171.061,
208409453.63,595611206.083,633861096.471,425551127.31,
204833259.371,274549162.969,560715917.912,284400924.972,
129967706.555,597806164.29,2349160999.62,30281464.7655,
935775263.54,368629830.486,584904943.466,85855489.1724,
201707774.478,55427936.9894,1714926964.45,104063329.689,
194574143.944,286120320.755,178532967.432,597754751.8,
515411449.446,397817156.282,1304593758.08,128481932.522,
192727331.282,95469560.7225,2200196625.32,239863350.039,
144076279.998,369261191.624,728732704.07,118787370.171,
687437026.028,764601632.353,264434138.575,22672142.3468,
739359298.509,103101116.792,1558609389.06,291351218.451,
1081301118.78,367577092.448,967972891.821,85597973.7792,
287329966.818,661551424.395,460303958.763,269978831.501,
279210107.925,527475327.397,455687809.623,372529588.593,
453526642.111,628414207.73,1362392251.95,0.0,
817690323.537,336455207.389,1192726186.23,66248693.7163,
297018980.804,128725732.062,2231101207.13,371231817.201,
