X,Y,X,Y
-75.6867040963804,4.79187672177771,-75.7293531051279,4.80267896837301
-75.6947686872807,4.80581760053446,-75.7503229273898,4.80597172857868
-75.6842110363501,4.79694175965854,-75.7315468974694,4.81225256127049
-75.6918973513295,4.79149322331673,-75.7681422080099,4.81413828277212
-75.6810530559752,4.80616262594789,-75.7438710121356,4.80696833950471
-75.6998050631364,4.80853990782029,-75.7397959969293,4.81587847306181
-75.661029015279,4.78548011747383,-75.7386146452914,4.79573324014286
-75.6810976274436,4.79197571946932,-75.7378248781075,4.80782197968987
-75.6958026390211,4.7997305053732,-75.7319705095793,4.81297415592241
-75.6909434448676,4.7976951148109,-75.7230691027477,4.80623890144083
-75.6927265474292,4.80715961460119,-75.73889276646,4.79410434449757
-75.6760920029667,4.81302366517502,-75.7646506926537,4.80301256547881
-75.6898247658229,4.79839109217022,-75.7155878999006,4.81253170392825
-75.6780184931584,4.78889432897456,-75.7307508785617,4.80481674289932
-75.6855235312475,4.78795477192871,-75.7442425263728,4.82012698446354
-75.6870961226759,4.78676766246266,-75.7509921747815,4.8156483484007
-75.6753321592718,4.78694208171016,-75.7725893942814,4.81344509389237
-75.6878257755815,4.80264019193708,-75.7665367656799,4.81399792404419
-75.6831488161658,4.81080004917508,-75.7625820291882,4.81166384084413
-75.6758180059328,4.80704246794437,-75.7400571520582,4.78792690187427
-75.6869850526869,4.80050866723846,-75.7272190992204,4.80081888907285
-75.6852505681305,4.80028437767719,-75.7642790189318,4.80914869632007
-75.6783652923607,4.79622269622398,-75.7639219293397,4.80307339075002
-75.6824015970159,4.8075308871357,-75.7572977561189,4.8051737125896
-75.6833902521663,4.79516894330885,-75.7457862673158,4.81273916449394
-75.680251953477,4.81569115626424,-75.7007720644081,4.80173219955375
-75.6792405061633,4.79245439078202,-75.7239254273515,4.8113864813697
-75.684757197913,4.78977056591984,-75.7541094078542,4.7915474768115
-75.675385812044,4.80440836798464,-75.7346348405182,4.80093625058174
-75.684674330238,4.81393100408922,-75.7267526702403,4.79185598753448
-75.674614169903,4.81175680536716,-75.7614195098807,4.81839059850969
-75.6717024147143,4.78816400678631,-75.7601143470104,4.81403584142687
-75.6793416222217,4.81523434213284,-75.7649661510247,4.81785363829758
-75.6866067948216,4.79258149280667,-75.7604820933168,4.81084049155868
-75.6931420919819,4.80754934966386,-75.7283405790692,4.80423079406
-75.682473521939,4.78964105636872,-75.7554292753594,4.80603338141272
-75.6696861878657,4.79370517049264,-75.7286251193357,4.80794582530541
-75.6756335726101,4.80381105119983,-75.7464258323745,4.81049597022246
-75.6727872681716,4.78915237647487,-75.7445243899135,4.78859177855387
