Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
50451202.0539,-8292839.52088,1333719083.02,265591620.263,673730391.362
261953920.079,120066656.3,255594888.64,410156262.769,887237695.95
82529033.0843,102190459.312,146098287.635,468137611.858,187581189.752
162668464.183,56137545.2586,551458318.351,981098307.219,215881621.629
53380319.3947,-42350426.353,247259488.111,372330897.486,403401454.53
12277843.5259,-338504.028465,1448821519.53,210143146.641,337165614.831
127837385.073,130820911.92,486774581.864,1214235353.64,585158145.019
246519427.978,223958077.16,426543790.852,-14818618.8906,396874807.028
55270981.5895,240023990.635,1029349431.75,601815845.408,1534787163.0
121053038.619,41543201.329,351984827.633,915617.36691,283592611.992
102241195.411,373034.955398,425043817.373,87630363.1112,413685658.884
42448332.0396,61382904.3941,206210043.81,565770008.396,326485883.473
186774770.869,74932214.1912,274373498.388,-52716233.4102,1186766637.17
2501754.37771,70157343.5796,338993018.827,355537026.156,232596083.63
279955363.539,57368641.8493,488906362.272,324424054.236,474224746.388
94972356.9653,159381478.745,144105907.95,55138279.8382,1150341843.83
132394899.126,262461386.312,311573911.395,503899517.879,243883603.564
390966226.655,31540949.9899,609843232.906,18065692.3607,117161452.742
43855439.203,52342620.4339,687741982.889,368599237.316,564851046.587
17356579.3668,18327275.9399,61158992.8418,189525605.411,861249578.528
222390427.257,35647803.5865,430097719.186,436877799.019,271902123.605
31645905.7358,17929713.3983,249065534.316,168797188.578,246572859.298
200376865.228,102542840.83,441374370.127,674324742.172,517348018.318
25528915.8226,97737360.0991,833363281.233,399698312.82,254108071.443
422885368.178,0.0,1179420584.78,381356818.829,581576729.942
30050774.9948,771119.593008,659417214.266,194427737.823,113330921.941
87895629.1258,123344994.262,348067214.329,128859671.506,1433424274.69
10666857.5516,336091033.069,324845159.68,318040100.365,355188905.574
202780777.037,346733297.546,183551779.862,175265663.184,807502790.242
333924492.806,116403542.483,372435567.937,334541816.753,606350666.337
16565354.7862,331365061.539,805906384.614,465477686.359,498491713.614
396665643.215,20440002.6578,839241220.77,475093710.338,386626959.31
114272543.314,8485765.97908,428745374.132,388298502.121,562789116.306
-8553974.62129,28495445.2945,477053131.057,149212972.42,715836990.878
334611589.404,55077972.6329,472679642.016,262213629.179,906871623.021
35470338.5584,139564948.711,336158138.07,247561431.646,183754778.697
76609699.5176,118686495.716,277463601.963,447603522.26,1662759335.24
56206791.2829,28633419.282,415968622.461,727416625.371,65789066.3837
241745349.077,7251907.80463,569326463.211,876572202.284,255604216.551
33302948.8149,30335836.8796,464400164.11,74577431.2809,717074113.799
-611021.534565,423907570.222,451309796.802,907553943.126,368382765.489
0.0,171852072.038,372059809.557,250014151.971,527567845.565
131409222.835,99462725.6859,330864555.066,433672776.912,585906304.136
186509179.593,69135735.2316,370729461.499,14701968.1835,726983502.489
179468998.857,173393699.94,432793084.936,431841217.847,768001724.554
189239946.891,315722867.58,507754449.585,316699553.873,522528277.906
68732060.359,253828121.058,69259798.9122,109814852.995,335028114.3
386769065.547,101260898.077,1046537973.18,308114620.124,97765637.1686
134494890.597,373248729.156,448049306.039,423360158.252,769662218.207
142517501.944,210467716.201,211451767.176,130476336.311,472632223.74
536877593.358,116166504.06,287787781.063,465778167.923,311375852.568
312321978.109,60749802.4463,387741150.565,17812451.765,558801348.336
347684479.28,56509632.4666,425578485.219,596072398.032,476113760.576
54165000.641,97696243.3034,218527492.015,-12033278.8873,489701228.794
4533864.89671,42437246.1007,708331870.416,331403179.886,710158165.578
207074641.81,395439702.841,226034489.079,158652232.036,1417468273.19
104893990.96,-1733116.68898,286442144.836,568302425.317,841704293.768
12260581.0116,180576829.26,320600933.642,149017572.369,381654086.545
102928809.239,16182029.2727,223700065.23,607510333.797,366558395.758
112897331.07,187965184.498,508798688.472,78172874.4266,397263632.252
235287977.296,15757237.8379,749031272.423,297946401.679,55836090.9908
130181393.829,-18370030.7514,1325660443.94,154635633.918,471004693.618
