X1,Y1,X2,Y2,Subpoints_origin,Subpoints_destiny,Distance,Duration,Elevation
4.81982053601,-75.7042091468,4.8174847534900005,-75.7268046534,"[4.8198067, -75.7041062]","[4.820071, -75.70406899999999]",30.0,5.0,10.128002197547628
,,,,"[4.820071, -75.70406899999999]","[4.8200359, -75.7037355]",37.0,17.0,2.7065685455497683
,,,,"[4.8200359, -75.7037355]","[4.8215404, -75.70363329999999]",168.0,56.0,8.412394768400134
,,,,"[4.8215404, -75.70363329999999]","[4.816383, -75.7171951]",1826.0,272.0,1.170840466343756
,,,,"[4.816383, -75.7171951]","[4.81564, -75.71709]",155.0,34.0,3.6570333618647486
,,,,"[4.81564, -75.71709]","[4.816717, -75.724864]",936.0,82.0,2.902662305183015
,,,,"[4.816717, -75.724864]","[4.817388999999999, -75.72691569999999]",246.0,24.0,8.101356043952812
4.82798760566,-75.7328888595,4.8296562417,-75.7194848508,"[4.827259, -75.73226799999999]","[4.827252, -75.729348]",549.0,171.0,2.144455150643969
,,,,"[4.827252, -75.729348]","[4.826857, -75.728549]",99.0,31.0,3.1407453675317183
,,,,"[4.826857, -75.728549]","[4.8281231, -75.7274908]",189.0,68.0,6.483383620656901
,,,,"[4.8281231, -75.7274908]","[4.824421, -75.724665]",595.0,82.0,2.3655430894503433
,,,,"[4.824421, -75.724665]","[4.8306029, -75.71972769999999]",1239.0,449.0,14.80773401848139
4.815199477769999,-75.7092969519,4.824025521269999,-75.7061388192,"[4.8152107, -75.709402]","[4.8151367, -75.7094103]",8.0,1.0,1.3183979009129532
,,,,"[4.8151367, -75.7094103]","[4.8152269, -75.7102779]",97.0,25.0,0.7894956899170719
,,,,"[4.8152269, -75.7102779]","[4.8173549, -75.7100158]",238.0,87.0,1.9894855568809635
,,,,"[4.8173549, -75.7100158]","[4.8179028, -75.71529749999999]",594.0,118.0,3.023215871146891
,,,,"[4.8179028, -75.71529749999999]","[4.820159299999999, -75.7105617]",596.0,95.0,2.768462588662874
,,,,"[4.820159299999999, -75.7105617]","[4.8237537, -75.7060606]",1611.0,201.0,7.388916907722892
4.82811583674,-75.7354866415,4.82019752535,-75.7254886525,"[4.8281786, -75.7350742]","[4.8269892, -75.7346934]",140.0,24.0,7.141424169139264
,,,,"[4.8269892, -75.7346934]","[4.8227899, -75.7350852]",660.0,146.0,7.515390144881317
,,,,"[4.8227899, -75.7350852]","[4.8222333, -75.7345349]",117.0,27.0,3.816665218803013
,,,,"[4.8222333, -75.7345349]","[4.822141999999999, -75.732017]",296.0,48.0,4.213862062264637
,,,,"[4.822141999999999, -75.732017]","[4.8211416, -75.72579309999999]",725.0,116.0,1.0673098520832431
,,,,"[4.8211416, -75.72579309999999]","[4.8208163, -75.72620479999999]",91.0,17.0,4.799755142501976
,,,,"[4.8208163, -75.72620479999999]","[4.8207619, -75.7262279]",7.0,20.0,10.174842572139037
,,,,"[4.8207619, -75.7262279]","[4.8207004, -75.7255318]",78.0,17.0,0.5283042206089771
,,,,"[4.8207004, -75.7255318]","[4.8203676, -75.7255318]",37.0,11.0,11.817849417685654
