Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
241646463.589,492407628.876,413370026.401,1141945988.38,117620916.822
141141429.161,329701946.445,88325817.0603,918487361.816,16799144.3625
462183265.209,786403799.808,247406759.262,1099203881.38,287640778.381
55333317.5074,484308146.149,90717736.3733,585575018.234,228049878.52
373945511.637,1079081232.83,361215713.38,851657728.432,239625982.279
166018189.454,483454872.013,147348102.807,254543654.698,241272049.337
38783804.3495,541953543.41,37708786.007,1413048999.34,339189131.508
219265706.778,541540858.129,45712991.9238,1124178818.93,114880354.169
188223486.048,88231021.2095,34967950.8335,690455221.44,
266542379.305,369473383.783,927248876.499,357289372.828,
538656629.897,574485838.771,,532545666.104,
193700085.569,414947222.167,,533589978.306,
96612585.2479,334399662.562,,1110634257.1,
58163821.1086,696372368.617,,1249723697.79,
215505267.623,581236462.877,,1007569623.29,
12757458.0349,345600305.605,,724608848.472,
65300812.2996,981517527.239,,1457668300.89,
-8001853.39213,1148006161.66,,409165954.245,
115872363.355,764097598.764,,829508136.145,
79825179.8114,752006424.078,,172273841.121,
144794287.804,220461491.465,,669670458.711,
13464823.7288,158124676.156,,1527955471.14,
-24915001.4213,500879672.048,,646601852.47,
284991114.937,882506418.045,,803645076.961,
1157940.46374,71725565.2113,,731241878.573,
272524758.321,740431120.138,,639665226.757,
217432056.829,834197833.657,,540796774.139,
187872084.345,1166715661.36,,431637482.187,
336675620.663,284268351.649,,829805953.427,
17751674.7077,523999469.836,,533571606.692,
217226109.974,1185138325.99,,273412267.036,
192812891.678,313694486.581,,474676321.112,
322583688.827,201339720.997,,513333240.855,
60902331.2354,112144392.65,,795001828.691,
45736437.8104,858271524.09,,295462337.836,
45656886.8026,65152689.5437,,946937518.288,
67386657.5271,195012005.62,,716532363.755,
31949582.7218,342025957.45,,93669854.0401,
60536618.2375,582896521.801,,399843853.385,
113891822.768,742759224.869,,,
312444345.639,1246506771.71,,,
107179488.794,639484323.357,,,
49079004.0406,288765665.332,,,
-19730239.0146,187758688.255,,,
342755842.919,611948587.71,,,
66990920.0329,19824616.5296,,,
146092887.612,942291889.205,,,
-13368469.1323,961133888.81,,,
187847001.532,783534766.044,,,
114924984.065,730133344.771,,,
160159644.402,1406011393.89,,,
109402843.758,480242358.605,,,
221711731.86,418504368.269,,,
102800498.444,883325968.142,,,
183982889.951,429212166.453,,,
152007931.802,53910428.8182,,,
61501635.6549,266880703.834,,,
59616880.6731,792951774.936,,,
204755938.998,1062539503.19,,,
85493220.5243,235493256.365,,,
23487420.2196,170761843.848,,,
8898335.43289,52203591.8136,,,
293590438.528,142555925.525,,,
329779862.47,756339015.856,,,
217253639.674,678261324.46,,,
210631064.887,444809954.922,,,
107885076.655,693626198.171,,,
205416477.333,122432438.758,,,
521944909.009,373085514.12,,,
192550029.359,154976264.627,,,
27355557.8522,680753216.659,,,
305071258.711,190571324.521,,,
272761908.111,675744978.178,,,
448786981.455,1465501296.94,,,
-11459682.5142,238756549.478,,,
163439330.262,832113963.353,,,
549040572.046,138304307.824,,,
480781693.759,656288588.891,,,
1010715.72481,1025663995.95,,,
190218083.554,168349398.97,,,
-27385690.2998,1003184717.93,,,
386937097.048,673474192.591,,,
110341063.652,28851132.4796,,,
10668036.8735,348791435.021,,,
142387823.67,212492384.933,,,
209121538.846,196311943.267,,,
-18800558.6766,718501811.783,,,
35397390.3652,517511267.853,,,
62391687.6396,1245470809.52,,,
385530.169799,779944520.458,,,
141456040.892,551065943.827,,,
95019248.9526,142727909.341,,,
214831151.844,127742123.094,,,
334461907.568,769057928.303,,,
83566994.5984,513626388.443,,,
105169014.374,33554404.7817,,,
165217753.314,210150838.955,,,
153772756.523,167950096.064,,,
98960329.6369,1015019062.64,,,
121126537.052,374682040.553,,,
-14747730.3607,291693349.319,,,
70055328.0003,698454282.805,,,
110285293.998,104187442.214,,,
140272074.766,1113519123.02,,,
95900209.6004,551898750.857,,,
509786333.892,602670066.364,,,
114575745.264,556548098.477,,,
100851127.72,532879337.853,,,
115311982.7,812231593.495,,,
385911250.675,478063237.05,,,
-9418153.83166,631719492.626,,,
64519206.395,567074171.256,,,
,777682366.063,,,
,263374173.894,,,
,1278671392.96,,,
,67688720.2097,,,
,1055558368.99,,,
