Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
-1477324.947,614206274.317,352927863.268,493494445.603,-8714839.06079
522949193.702,240344381.011,77919065.8231,596411078.739,579359933.139
183378875.521,148208219.747,1002624401.58,693689195.899,356309087.283
117857535.851,806395716.568,263616895.563,131192372.048,68965261.7684
153669056.711,485701243.53,713202608.542,433922482.329,1842526.25632
205651494.885,979603832.175,543772142.502,628587632.598,97156382.0905
829877603.596,421030237.652,15568392.1098,821115607.875,0.0
265814736.656,352852601.071,97360874.7509,375848287.873,244039661.947
150421851.919,766673452.006,17012782.3623,109331186.553,168475706.126
117923363.732,1471001553.18,333899511.229,191944150.589,-17850317.8948
185890780.485,516491406.58,266051141.445,198928504.645,-1547441.68475
87314779.3854,798673438.013,633262750.556,147715848.888,0.0
256449278.529,283392148.802,-16672432.0972,142629032.442,21858231.6529
-17502234.2892,447340735.932,364480024.313,659791706.24,323931980.601
40685636.0915,1342361003.31,141211522.917,271295081.047,5030466.63931
214147650.897,300274858.961,75388047.4824,588016942.777,202682406.147
558942127.9,762773693.036,749577832.98,10215029.0816,88786519.2885
199990735.73,764452055.8,113825071.397,122942567.148,290392066.665
2949898.02753,565714723.193,841358218.402,239941289.924,-1996044.98662
423042959.341,1806100196.6,112847943.074,626149448.444,14219802.5575
226804393.779,715092796.025,1234937.20366,551425120.332,1901455.53677
915163292.932,806169258.839,138746586.714,194002563.648,101635951.614
507058890.343,932207222.613,339702980.012,89933084.981,120830558.191
655899062.669,358828990.665,1020990287.75,686339261.547,29003308.5722
-52351987.7342,769864842.322,790406135.166,68786031.5325,142964951.395
260649199.224,588944706.064,1722625280.5,225631935.423,25592623.9366
306691136.158,885637522.01,186746699.814,476885976.748,238873571.093
393939351.174,827865422.917,250589486.588,1274539729.49,56987003.13
300886695.989,1210714616.9,180425878.98,954594248.614,38427670.1935
607659631.459,760262864.963,53830301.0819,819770221.824,
154163965.324,263004375.585,479087828.603,1157015203.99,
54717666.2819,493530463.738,1600054046.62,292836646.398,
-34198039.9642,1715595923.15,155435329.889,615417649.888,
9277241.3904,432323576.335,354991802.712,68208361.0214,
42152137.6934,390335392.547,247184685.035,407504918.284,
267130481.45,1690897652.97,475992760.795,458231069.481,
312496208.546,615705079.19,720145936.493,696407278.528,
175617116.539,530708587.82,147416231.607,712175654.782,
422595011.839,683546439.604,137842541.135,435868623.152,
1215995791.99,597408025.67,146417053.996,536176470.929,
223654851.147,487624500.108,558920282.557,373846836.718,
973368317.984,825003304.439,336743830.179,467223629.563,
219480856.31,156502849.495,433758427.637,782232334.276,
855709493.518,288954512.291,229482343.426,411260103.621,
342961080.921,476672617.08,1904160392.43,333702789.623,
70663522.9558,654270906.031,1614003543.54,371878371.944,
422515461.685,243807707.617,509349917.109,860398406.626,
280568561.203,1591718584.0,-49005315.6009,612429572.388,
220226672.119,374013692.91,73666304.504,26784350.0026,
125633269.417,803949386.179,926794356.365,321809853.015,
59572916.9865,257454765.517,171162519.129,1009926301.97,
219179354.658,723133374.728,76284082.43,441905381.254,
166392737.538,688084319.996,-4731803.95194,809572199.86,
119689640.823,221967591.789,728381422.677,630829739.7,
247726412.386,1077171193.92,413202881.07,811694973.759,
508752326.622,57243208.7384,70522639.8655,971835176.542,
85207258.4247,429116161.738,289210670.681,720727236.117,
186513059.902,1266419716.37,221618139.292,791383448.689,
-38992051.2754,419115974.771,-42436745.2517,572988993.096,
170960486.384,4801267.54103,,372023474.106,
245529584.491,1085496757.47,,445146426.239,
106469801.125,808548277.417,,69846540.2367,
185238330.066,1325145103.21,,476004081.3,
217220318.135,366374586.733,,476431725.391,
256445175.605,155871882.161,,610561836.091,
282339450.205,932766328.818,,29607973.9328,
179239260.904,557070111.17,,194054984.344,
578189673.337,246943238.723,,975111463.974,
836668094.946,1429251447.02,,477100079.215,
