Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
1455713093.58,454626195.958,146006325.593,672010364.989,286384427.524
461090751.734,59836633.4938,224246366.831,7274320.02683,835030058.491
135402708.557,109218346.415,466490867.201,292139518.329,568724177.579
836153952.822,14072488.9249,1065234793.74,241971703.305,111595692.493
83424928.5017,304698270.578,1249695573.92,346114016.178,441738195.89
551424946.099,379427704.182,1943258572.35,174653582.726,272494491.362
350142882.458,59352068.1565,1967473161.57,331039377.448,635155147.765
1002777303.89,384173102.424,515098386.47,439668373.019,701275714.96
176421467.854,352959885.449,1284903008.14,167992515.226,489371904.175
170262080.537,138387975.797,1225260460.76,292723850.135,1527709802.16
1131578593.43,431902835.525,771941400.18,441734263.792,24246773.4458
604521041.671,436703765.262,355328555.781,1062731872.09,151456685.736
594492455.509,745165704.647,1772772393.07,385012093.086,602119776.705
789790738.495,808977345.774,1865966864.45,186833693.116,381212922.837
589778521.694,652244899.566,832755445.86,44114981.3126,479654012.737
235903290.997,351883765.142,1466071478.93,214485586.62,63417554.0329
974047928.29,37572773.7266,700614843.525,112595527.914,381734741.113
576291967.69,69637402.4747,1346373422.71,123881012.791,455442606.507
1779295602.77,163921340.682,228458885.323,141072841.274,299711763.198
289090921.037,123880221.851,339809467.376,109145438.382,101330759.511
666318949.538,107336739.287,864565294.523,293246585.857,267998495.048
252281857.255,251692488.333,1525827410.49,426216269.212,289726970.929
83328912.6996,1023232172.51,475601856.421,18313963.8403,346771844.278
755410590.446,376681494.955,494407490.599,234589006.784,260386118.0
317745139.75,117129001.404,1795159193.93,33265239.0944,266339076.401
850800414.585,547369805.191,2712884235.32,77141131.2599,647870573.136
574069394.315,83838097.0329,1115246245.1,292518994.738,63164180.0855
334855302.223,160450765.732,1139695557.47,132288775.302,1281063455.78
504456680.643,235039535.331,290345096.874,58160294.0008,1080175986.38
393967834.453,377756939.887,1259495882.63,112404931.57,411830456.206
212495533.817,117823802.322,714328907.386,74596718.589,1190839420.86
249463768.313,22899924.1153,,7844814.10505,845962584.127
237023142.011,564168828.544,,587655440.231,136664575.51
1323984664.61,309847900.223,,77696515.6845,462222786.726
498650017.92,597450000.06,,106797283.19,267036791.493
43245078.4093,292493148.86,,84683590.8073,535148379.502
1106825333.47,134969103.573,,915764195.223,379513929.549
468590418.592,211529431.432,,203272619.611,206429599.598
229548151.647,532421962.107,,96200258.3584,514332209.853
44114688.0214,431600074.132,,48351582.4462,218027384.233
251896525.275,614895568.784,,333772981.889,716356956.566
433828908.974,45733551.4694,,164811704.945,770140956.522
