X1,Y1,X2,Y2
-75.7510484043,4.79066441977,-75.6916272899,4.81299829614
-75.7342318599,4.81681730572,-75.6885512612,4.81241284179
-75.7065034763,4.8096410991,-75.7059494867,4.81838618477
-75.7509653014,4.79336651321,-75.6953236832,4.81180466887
-75.7247142667,4.81387717895,-75.6900537555,4.81815895181
-75.7301334363,4.80848684286,-75.6886096081,4.80980975143
-75.7070217889,4.80830116849,-75.689838164,4.8182374971
-75.7533625949,4.79429393759,-75.6913455931,4.81365689689
-75.7311328414,4.80960214896,-75.6908377294,4.81538866756
-75.7425384409,4.81875578919,-75.6987873058,4.81078290429
-75.7295645738,4.79583906708,-75.6908663599,4.81472372775
-75.7270216184,4.79095895244,-75.6859332089,4.81601534647
-75.7420461951,4.79495673588,-75.6964142517,4.81663046726
-75.7678314828,4.81766310531,-75.6947131389,4.82225040979
-75.7685434936,4.80607400214,-75.6921554717,4.8164001261
-75.7518026643,4.81485157671,-75.6963434298,4.82197167039
-75.7311472551,4.79929112316,-75.6885628076,4.82006799928
-75.7517158034,4.79459275689,-75.6892266612,4.81640961018
-75.7536712635,4.80150144652,-75.688602828,4.81279057093
-75.7557030012,4.79936317776,-75.6910061802,4.8202484791
-75.7406459725,4.79190459118,-75.6947150079,4.81634563326
-75.7624856982,4.81016305884,-75.695115214,4.81030779476
-75.7254467409,4.80690741666,-75.6895767866,4.81785420828
-75.738730987,4.78986953999,-75.6955654595,4.81863192566
-75.7694538579,4.81803815879,-75.7035865345,4.81273207553
-75.7651059807,4.81688462247,-75.6944169678,4.82050015339
-75.7506856709,4.79174108115,-75.6912645698,4.82044394151
-75.7631485016,4.81766280713,-75.6875690409,4.81901788918
-75.7195406185,4.80389317139,-75.6879116497,4.81795643611
-75.7517050835,4.79897724462,-75.6957167032,4.82078023396
-75.7348749624,4.81361463991,-75.7102870151,4.81776070722
-75.7217139026,4.80331533741,-75.6959200804,4.82000245104
-75.7308571964,4.80993692369,-75.6902049702,4.81011348825
-75.738610756,4.80065306882,-75.6886155807,4.81294212825
-75.7324616373,4.79414056244,-75.7068430107,4.81838499334
-75.7275291363,4.80640340786,-75.6927501139,4.81924340007
-75.7458899121,4.79473236834,-75.6895509511,4.82026050007
-75.7359926695,4.79163698765,-75.69862358,4.81804286211
-75.7462987017,4.81171253175,-75.6917809513,4.8145961594
-75.705809943,4.80674506983,-75.7046640545,4.81357547541
-75.7217117767,4.80446277955,-75.6955683794,4.82284777412
-75.7712371212,4.81184304232,-75.6966665159,4.8128187203
-75.7527081607,4.79042512403,-75.6872843348,4.81889366661
-75.733209485,4.81658490472,-75.6956626429,4.81069174417
-75.7693739287,4.80680655744,-75.696953108,4.81074594578
-75.7483925921,4.79697079279,-75.6905744941,4.80985051386
-75.7409636954,4.79504491328,-75.6915806958,4.81139796664
-75.7501883002,4.80352622143,-75.6928685776,4.82109619942
-75.723977802,4.7868579434,-75.7058305568,4.81201940618
-75.7301506475,4.81195758168,-75.6894923408,4.8203735039
-75.6990951367,4.80174492124,-75.6934404554,4.81616296225
-75.7486489715,4.8103469266,-75.6966331745,4.81768436443
-75.7382593119,4.79344381616,-75.7035083521,4.81340531664
-75.7523505747,4.80232641555,-75.7029382011,4.81161479535
-75.7267053807,4.8057275323,-75.6917327592,4.81020337329
-75.7446864807,4.81285046457,-75.6973449047,4.8165283152
-75.7051887055,4.80533012028,-75.7067112359,4.81722087076
-75.7338568614,4.8166105304,-75.6926834858,4.82009333664
-75.7673541477,4.81357127803,-75.6922917214,4.81450338876
-75.769275336,4.81994175884,-75.6936472768,4.81084207944
-75.7318693747,4.79676590221,-75.6889851065,4.81801649898
-75.7510241304,4.79928598626,-75.6930856647,4.81916228499
-75.7372677726,4.81961160131,-75.6956470706,4.82245038167
-75.7265074965,4.7884243142,-75.6908334765,4.81677708709
-75.7436212605,4.79857503101,-75.6905444364,4.81435514648
-75.7274886906,4.78459670247,-75.6962872517,4.81632025122
-75.739625546,4.79883950794,-75.687272889,4.81742538571
-75.7472137191,4.81145715679,-75.6892080927,4.8104575326
-75.7262145126,4.78742823881,-75.69393007,4.81401794336
-75.7657413094,4.81420565049,-75.6939876196,4.81027548362
-75.7320876565,4.79175544611,-75.6944196634,4.81453518316
-75.7536660023,4.81503032625,-75.6899088546,4.8110840669
-75.7073832046,4.80663181395,-75.7011190101,4.81284581445
