X1,Y1,X2,Y2
-75.7216398526405,4.82467045119194,-75.67440732191959,4.8103152894569
-75.72382745557671,4.82337806603893,-75.6716485992988,4.7985070532868095
-75.7149309274021,4.81769748175356,-75.6830414198715,4.80747118911246
-75.7394876955515,4.82125778100985,-75.6872071621506,4.79496867547593
-75.7183865819273,4.81316228305642,-75.6845751319695,4.80903948229731
-75.7189811839566,4.818487312324571,-75.67035674421821,4.8025446490673795
-75.7303901725237,4.81724373843826,-75.69479447973471,4.798256397250559
-75.73448944553759,4.82497742053878,-75.6657306765865,4.7935123204235595
-75.7276536394432,4.83229910163026,-75.6777578114565,4.81170711113511
-75.7270385616648,4.82519914773728,-75.68586344896359,4.79886535647649
-75.7295079096924,4.83146169820319,-75.6771510065078,4.79140204342501
-75.7303258312993,4.831310451411321,-75.6977733409358,4.803935406805519
-75.7334670426478,4.82395788942448,-75.6842851639546,4.808218709767889
-75.7245829923725,4.822329111361509,-75.6770692414018,4.8108382358222
-75.7122092967735,4.81612309064404,-75.6869086689041,4.80553864064823
-75.7182103751325,4.8250792294677005,-75.6736194248712,4.79926875353101
-75.7182714611462,4.81831764139763,-75.69352058882609,4.79616165834699
-75.70077353081341,4.820424534513781,-75.6781433384186,4.80921142633753
-75.699505797996,4.8202471482382805,-75.67537845244341,4.79504353994042
-75.7153148751153,4.81727839060871,-75.6737308451763,4.80026475550538
-75.72312098957059,4.82566304285053,-75.68156795299771,4.7975422660143705
-75.72781444358621,4.82267168885412,-75.6946150700182,4.80896192783149
-75.7037390248086,4.8190272734540995,-75.69679907820141,4.803189972976219
-75.7388188129047,4.825310910873231,-75.6771472771045,4.8061872155874
-75.7363547216694,4.8259058705415,-75.6962139233272,4.80361708540721
-75.72683014339229,4.829230793123941,-75.6728630827936,4.8083547233133705
-75.7179406671655,4.82130669768355,-75.6950456890637,4.79281121702283
-75.69827686613979,4.82335766037324,-75.684602403704,4.785772724140821
-75.7118750503503,4.82104607975589,-75.6903405419633,4.79593267225476
-75.7206781121481,4.82056153087314,-75.66889725016242,4.78722848180766
-75.69888103342879,4.8162341209287,-75.673839860533,4.80914062014984
-75.72747945828309,4.816752905245179,-75.67464939935141,4.805604437245661
-75.7159227469022,4.82001391575767,-75.68118493993441,4.79549846512998
-75.7309607709876,4.82741743185864,-75.667691100313,4.80358238795674
-75.71976211315341,4.81613114186402,-75.6730007394575,4.7981612845120996
-75.6997973844577,4.82228413776983,-75.6892123031879,4.79217444248026
-75.7097834491121,4.8224611016481695,-75.6648653233597,4.80059759567797
-75.7216968657064,4.827758033298269,-75.6668391926889,4.79669391541149
-75.72481490195291,4.8330537153663204,-75.68679859635759,4.78706794780564
-75.7283510664285,4.8275289423806695,-75.6838468208278,4.80916422205193
-75.72358655534929,4.82576773752255,-75.677713155307,4.81356472944743
-75.72618574165071,4.82751335290232,-75.6842814595344,4.7945539877111605
-75.7242167329938,4.82092175736641,-75.69419283880559,4.8012926891486
-75.7009553214324,4.82350042340247,-75.6992892060501,4.808965550123809
-75.72054418127291,4.82979589646908,-75.6647305885569,4.7948519832587495
-75.7290102340518,4.8319154491554,-75.670733074922,4.79022301366004
-75.726341782236,4.82106082390558,-75.6848817981625,4.79937006599721
-75.7276468993227,4.82246254298735,-75.6750313216098,4.78811697335109
-75.72167598360708,4.81781609398922,-75.678611485465,4.81254840430475
-75.7038980008934,4.8142216097438695,-75.6642229772976,4.78943763982884
-75.70987733364309,4.81198416393108,-75.6966747551934,4.800858833966769
-75.7284799255285,4.82520888417634,-75.662216194283,4.7862744699803095
-75.7167280773145,4.82539211607806,-75.68069342029371,4.8129914738155195
-75.74492658182821,4.821835679787981,-75.6801048400046,4.8018265896789005
-75.7210798508028,4.81436685082037,-75.6742450928095,4.80403124677268
-75.7103403719029,4.820211171071151,-75.66713564743421,4.788192750020429
-75.7029951729077,4.824370088182531,-75.6637988807121,4.7960624828551905
-75.7100917267069,4.81471231337862,-75.6892667090111,4.79323559505403
-75.7049198229325,4.823658797542019,-75.6915603076124,4.79342445346505
-75.7187960180771,4.8223014268017,-75.6793011768591,4.80985850486825
-75.719359146433,4.82493722490381,-75.6812529883495,4.795948371962631
-75.7255640949307,4.82908060211665,-75.67201166866451,4.79170940816005
-75.7182410464053,4.8151734599966,-75.69595983824541,4.80899818735366
-75.7363704458055,4.82116252166166,-75.67877962472629,4.7894064367081395
-75.71825790845931,4.82985251790051,-75.6889649284337,4.80428127617062
-75.7214505619049,4.81965712004971,-75.67624753021059,4.80960496617061
-75.7018697479158,4.823181190677911,-75.6655009112489,4.79337039348596
-75.7027382544625,4.81399578675607,-75.6915653908376,4.79163995115199
-75.73331488998659,4.8207249290868095,-75.6855276002277,4.80999314738625
-75.73477696235021,4.8218787040210405,-75.6844948744153,4.790329275431009
-75.71987785955979,4.832696662942871,-75.68075496204209,4.80386856517895
-75.7319097193735,4.830050888380731,-75.66671524997841,4.80624672366487
-75.7164841054729,4.81358504303525,-75.69633117560791,4.7991646957353
-75.72753300239721,4.82348536944797,-75.6945911883106,4.7962471061692
-75.7274749751855,4.81614370602089,-75.69097230818359,4.79461130996012
-75.7163742668335,4.81379954194324,-75.6743880258696,4.80644889646451
-75.7110017791847,4.8148934093811695,-75.68221042054499,4.81192519812146
-75.7198134483551,4.82394359538581,-75.68296560553141,4.8074045786160395
-75.7107193159751,4.82194523340191,-75.6742282206544,4.784956558868901
-75.7430888758489,4.8235867930226,-75.66851211611541,4.79129103299195
-75.7202624466387,4.81856875202163,-75.6818587975432,4.808441710269941
-75.724356178702,4.82871192303058,-75.69136092189991,4.7907052046949605
-75.7166931144539,4.82017034090128,-75.677616862359,4.80460620743124
-75.71520444960241,4.81413750145391,-75.6842095368463,4.79710132145999
-75.73191497388359,4.818035859341969,-75.6862339488265,4.798188539670701
-75.7237728393085,4.826693503636959,-75.6899950760237,4.78802471732201
-75.7035152695537,4.822036143657201,-75.6675173014901,4.79508321227088
-75.7118203472115,4.81589049714112,-75.6883687693108,4.79088451856228
-75.7128847853378,4.82202075848491,-75.6702257491931,4.80054591874965
-75.7207625796164,4.82257473478291,-75.6681398753099,4.80544500659167
-75.7341641648452,4.82734449961905,-75.6712396790585,4.8027291045027
-75.7027769008283,4.82368633843679,-75.6865195445248,4.80713621717036
-75.7372992420005,4.824172284418901,-75.68293330649391,4.78553390640404
-75.719587162403,4.82269595040892,-75.6704313632653,4.80242716058891
-75.7374758178251,4.82590533740404,-75.69549124130499,4.80268982062707
-75.7213055143617,4.8163707923512105,-75.66827112737809,4.78761906444861
-75.7018865307461,4.8157992097864195,-75.6797866063058,4.78809338596406
-75.71503790020391,4.82391127771043,-75.69644483200159,4.80796987102725
-75.7137066253048,4.82327001893231,-75.66958645744921,4.80481331490546
-75.72437321547591,4.8302671776823605,-75.6821259058329,4.811654634871419
-75.7082046046664,4.8218509563998,-75.6712048466927,4.79930226014208
-75.7183015566573,4.81465206062654,-75.6683665200888,4.80454995517362
-75.7120771845792,4.817180909896231,-75.682630880703,4.80071445328909
-75.736554124818,4.82275062596467,-75.6833928252478,4.803784905831691
-75.72629103953959,4.82733118067891,-75.6709374299559,4.806945611123839
-75.7073017195034,4.82001651473396,-75.6681163778924,4.79931186968287
