Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
10617924.6915,8054899.52262,525064929.115,442103695.099,563127489.572
81100079.3991,101019396.746,697894196.095,287191465.907,236906795.925
319709230.782,1303543.81187,385992126.378,0.0,807963201.917
36345654.0168,-6339699.79307,430982996.407,662277667.143,276445293.705
237139878.044,60783650.7661,111021919.485,43537553.7033,271104107.975
-257038.42212,9852184.21245,678868952.804,578793536.031,150192310.239
34379093.846,103607223.103,241695209.019,253258852.254,401189031.018
673265763.499,131567100.991,974907358.8,180475290.688,128849240.049
4340388.63765,426306856.356,333739935.661,283988669.198,803007944.488
406603685.979,863234628.769,500419123.223,399657444.665,246426091.256
103632351.715,191326991.55,1236468310.7,288542011.689,789712993.223
437227358.341,75072404.46,438394343.289,55198661.4528,1065600093.25
121440390.893,112682146.334,296120226.024,362135037.884,853948684.748
44963202.1933,3443806.74361,399227035.775,379602329.038,1214391122.35
136161693.632,27813421.5946,171383903.503,210234634.252,913882304.472
54423140.0563,27456635.9786,762185543.112,119602481.931,639380064.959
-7174466.4384,26757428.2894,300157499.529,771075325.637,568703596.601
103113824.167,107397279.374,149223142.041,0.0,537385538.714
58411203.9274,42427428.9728,388132889.272,563587625.743,1538918292.95
20208679.3588,284648160.309,579401755.711,33443139.1908,252659054.957
46505966.1648,81284694.6963,319936153.071,191468426.749,591405259.107
172122395.837,0.0,362158916.395,363977000.191,1093750215.76
188631117.138,39431.0405218,67034375.1615,151619360.504,463258934.959
36847698.3317,23108689.5271,805484392.021,447923542.905,147980663.663
51101178.2022,101718470.506,543507188.228,212141373.658,413502466.434
264664610.931,15152836.6695,857807983.308,24469801.3137,732849683.32
32642964.4672,109967689.296,97523363.3829,530112719.392,371582849.476
28199872.2342,307635852.031,428296904.206,496562405.752,678660266.137
195900388.519,83134484.859,193143070.964,257729145.329,823017390.154
168652724.113,2957140.10668,1206283960.95,262842777.619,515508291.378
332812593.795,82405092.4632,298388989.469,508577599.508,492322088.921
25164233.9354,95456770.8319,458104924.612,30541325.6787,349497590.813
215112613.347,132662777.944,845358627.531,721884562.609,861295877.686
243363095.295,-16761711.2214,747086714.677,648526474.427,134060295.088
34206536.8198,21258004.3521,580918351.323,901270848.813,715080074.063
282872616.436,104710746.002,181210152.985,371719676.982,213546802.418
54344084.7979,166283687.413,566446753.693,-4638650.62793,503321334.22
1636845.89618,172927964.22,1084140050.24,193898191.253,328800784.449
30669573.8266,74680710.6976,596979236.395,143423170.401,1003769577.34
163662564.816,54900121.1147,571630755.406,186549838.338,578210309.21
