Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
70204759.5545,14466446.8194,452117200.41,525818245.839,1379067223.46
47857104.7723,225233849.353,1161614668.16,192209317.731,447680891.814
85101022.2649,207362596.37,684571773.917,418285726.893,419104370.63
146308568.209,66423237.3939,224741843.842,165147387.701,664534054.743
371333964.558,-15818465.6867,132638766.167,477750494.81,947100285.595
254189291.918,216015902.214,511596778.82,39376848.8101,374982087.372
145564419.275,93814123.0966,289958412.149,157534257.333,1064293814.7
78084094.2165,-16067587.9292,518537810.264,400521676.764,136296424.471
77847378.1875,25767035.8676,142065126.1,72972423.2977,709634291.414
267585056.306,271963634.313,1488354045.48,433750512.723,741973428.292
171602061.287,25231903.4827,569325629.187,444427039.935,238686818.379
27873005.8407,20756539.6462,290216760.87,252260195.571,1367615802.04
146613197.72,36246877.3298,403509875.641,688418042.801,422593969.745
116699255.226,65739474.6063,423048800.211,601646921.881,252450207.865
216558291.372,99049728.4206,483914814.132,605720621.313,431900377.497
170048547.838,25176898.1394,492339588.41,147275207.038,303240307.682
12247588.2335,219843097.835,148134910.634,798288720.675,682001865.568
50157397.685,16002862.3491,291781896.54,539629140.076,160085081.616
-5443443.31537,117703434.269,153210893.753,-2886806.61146,398465309.969
87441201.9792,95835642.9251,787692630.596,120786180.583,606889658.3
219160418.314,16800104.0088,553881800.334,78150561.8592,766482047.735
274157280.634,274944265.979,364570393.307,116780702.877,265674831.87
94738234.0581,24530711.5036,141981801.271,160273450.115,186694133.745
137380608.868,196530413.701,289765187.826,1326782367.02,1055102350.79
266977419.075,28122905.5266,59649932.7284,227097845.165,99820950.3345
160057284.506,62357364.5422,1220076281.86,228039025.548,230829257.996
2105956.73826,75203499.8382,993424125.621,90607276.6906,90365301.4264
167871609.836,177463777.355,276329277.082,137014763.764,856617291.213
238770701.202,104883782.776,215755587.694,385006829.766,471125992.524
346605350.703,456513456.164,286007927.468,508104779.627,957334951.06
70413551.7641,307645695.316,670371224.05,220083799.329,395379513.454
46642542.1342,83138249.5982,340690106.398,754165015.348,242029451.253
-45670671.7767,332595654.486,347013155.507,42328320.3026,372809525.347
29786800.8776,49166922.4688,68274096.5987,100827774.275,437069385.984
0.0,220435599.769,495768879.3,670541934.173,682913485.656
197764154.208,156736403.002,482643131.926,614361695.71,109222196.011
128711614.293,238355072.348,349269727.129,657327875.082,928512473.425
525111219.213,1664651.11329,250334270.403,25415146.6065,699503879.69
339923949.595,106876607.965,151627231.967,369119946.67,504163367.236
253185713.789,274299836.386,818685094.674,272136440.988,659809276.93
93953862.1849,220866206.755,147638026.263,151189088.922,764743047.69
235623696.244,49333742.7671,1094700926.76,500253438.366,160023484.574
71033423.0629,56024320.6636,865281334.8,18444263.3998,724633842.279
179922474.092,55712556.0446,528884558.988,290859869.81,594280515.507
215385745.187,133973237.948,805204958.31,196044922.265,722853440.623
301410163.484,36556186.3974,135720375.085,597086878.376,829638864.182
35335067.8424,162313799.722,388641827.557,1035551191.08,619699061.959
168568280.476,5846136.83076,761721217.368,61532084.7285,815852245.928
152953128.042,60359028.7589,902918183.421,39055720.6403,383910117.77
918328.010784,45203351.8582,191464502.161,10457976.3733,410001773.757
371486910.322,25658955.4925,,289192101.84,783206407.007
367670931.372,18031375.682,,607502356.174,554647713.521
26295455.3519,60232695.7526,,601834094.785,333557518.234
61623527.9609,27912428.2976,,398687743.379,561393410.284
33525170.6911,105866450.351,,301334346.321,400380723.065
184971850.206,67452813.0904,,191794110.034,755832409.966
153421716.97,90588435.1621,,210616735.075,262608886.782
211540583.919,3158618.38908,,350809273.814,483608971.017
83311646.6299,114511342.749,,160661769.85,1060719134.07
96181403.0878,17788592.5739,,291668026.043,384187821.522
175630377.214,116106586.975,,341539722.936,1120806130.59
19540030.6565,60940341.2826,,594102794.342,510211876.254
160179679.697,7156872.08871,,432728215.199,853929453.806
100974266.722,271094689.906,,417660682.491,169099543.81
28725431.4956,3283125.79709,,69742146.6062,561926184.469
191215681.695,8224833.32974,,342683747.458,666826846.381
24115283.7707,23087035.2442,,596584628.293,820864780.436
73556884.7237,32690676.038,,482189391.613,503420177.039
309645228.886,233576765.662,,716776299.498,168408280.54
133054105.909,276429876.777,,278079036.766,1005323418.65
37301124.3385,3923804.1387,,449473404.222,538792253.205
170219879.181,8612086.56653,,372817235.655,350709655.835
20440379.6978,15675968.9795,,358262298.697,336221350.537
105094808.255,93988811.3986,,143290736.933,134627994.777
31776936.8776,143880926.41,,1136965832.42,41380171.7711
72774440.7092,70035331.1415,,262205807.535,274099739.209
55395768.4382,21376524.5094,,251972830.195,274810689.886
169844094.725,21158719.5813,,271713492.468,273251916.424
77319527.6461,141945177.171,,309930958.255,688405438.669
180873431.001,112698689.465,,7045179.46088,315499403.662
112404418.2,22153205.8124,,274966043.295,1476583506.01
237506302.489,-12551498.8417,,213664629.011,585531202.327
136159094.349,161813757.043,,257285278.022,791223543.578
10507006.8695,-27213464.4745,,424033259.266,193620558.727
135018989.478,152961655.627,,166534553.294,370139952.895
34915654.9504,253304604.928,,690902376.197,263736811.673
43729401.777,290445237.704,,28111329.5722,504442888.698
255202930.676,0.0,,161693074.772,502272859.542
266420226.274,15257086.6406,,673697280.588,868130571.222
129524167.432,420224016.022,,502616548.726,368742563.77
46686041.542,12129324.4588,,122824677.059,247692613.805
213354115.448,5967474.7566,,217637032.062,571009535.603
311224814.512,34135920.098,,488025009.469,637215215.358
297255649.554,27637374.0248,,267226312.987,480025020.34
225447768.149,38523909.3073,,129746524.872,301943700.26
284547828.25,19768593.3381,,9524349.0406,363495811.68
60783319.9739,36216794.7325,,355846541.058,134952524.814
324612077.012,142186473.476,,415426738.442,291348247.278
66776052.5368,36058850.6678,,398464302.078,461686888.582
222813727.417,6561891.04333,,408201889.022,754971595.649
363407346.092,92093715.2422,,586076635.667,601053521.175
225634629.621,281637703.631,,636145405.496,1249614712.55
31678111.9304,25635954.4402,,234976528.231,1513582328.68
262284534.008,21850287.3679,,253614489.066,215019544.596
309894521.751,218577350.344,,94047905.2197,577107090.614
112524719.176,195687136.477,,880891646.131,636395859.792
