X1,Y1,X2,Y2
-75.7298279210074,4.80062898180084,-75.6948575358306,4.82255316009267
-75.7700057849881,4.8161237495649,-75.69635081781091,4.81879421942213
-75.7277214257404,4.80742378695761,-75.68970608930191,4.81792995770794
-75.746785556125,4.788604913065139,-75.6924873343158,4.8179499057114805
-75.73235997484849,4.81703785969436,-75.6939553639325,4.81771498213319
-75.7440883722491,4.79821768732089,-75.6947784812185,4.81233092328845
-75.7071126052125,4.81089786717563,-75.6897770358313,4.81349319034977
-75.7622401673689,4.8054464818446,-75.6931067753797,4.81615184680984
-75.71006677312108,4.80978031088564,-75.7078605178551,4.818866946482969
-75.7432996718088,4.815608902215041,-75.6932340645902,4.8155042982243605
-75.7328849559076,4.797180485402491,-75.7016021603675,4.8127474928237
-75.74208500926541,4.81292221978526,-75.7145568748208,4.8180912900227195
-75.7647849831272,4.816233394701849,-75.7062608042293,4.81733948296392
-75.7572787667002,4.79333292128642,-75.69145376284591,4.81186914671068
-75.71915173955091,4.8111750373268,-75.6920482485967,4.821289072401799
-75.7231246479998,4.80597273024465,-75.6932396997358,4.81073400944152
-75.76033000310319,4.81356798019666,-75.699384886104,4.8117268626544405
-75.7389522306275,4.79073403780494,-75.6944644190935,4.81591767972046
-75.7413340125153,4.80450938158777,-75.69645896088021,4.812942132077509
-75.7555765929247,4.7930411565722,-75.68827055040529,4.810179499040821
-75.7292364066913,4.813358730992349,-75.6951568222255,4.8101339211253205
-75.7408464714583,4.805283498221099,-75.6994371232441,4.81063954089828
-75.7412037283128,4.80782096627588,-75.6880851037806,4.817292577635469
-75.7182105505732,4.8065179384218695,-75.6982698863297,4.81705148691964
-75.72621330586809,4.8040002552094805,-75.6922590401557,4.81222948815983
-75.7572685253189,4.80795968530504,-75.701896517618,4.8125375770243295
-75.73614683272609,4.79273257009938,-75.7032436345197,4.8177816368974105
-75.7678184671399,4.81426512246843,-75.69718119247041,4.81647627084109
-75.7422219497644,4.809557957595129,-75.6895661709043,4.8178274304825495
-75.7464168879523,4.820725561736991,-75.7022632424371,4.81283450960895
-75.734586897717,4.80825315453365,-75.694464192952,4.82098247986341
-75.7509997388283,4.80406315918678,-75.6891003810715,4.81513808608102
-75.7020087420664,4.80469817157477,-75.7044596419227,4.81374691868506
-75.7507601393992,4.80987462363135,-75.69973017784221,4.81078588839188
-75.7288993808685,4.81000558351998,-75.6925387308337,4.81220106548606
-75.7069121235547,4.80627603445028,-75.69780591174809,4.813227235849309
-75.72797934663059,4.80559092151341,-75.7139379183483,4.81782019830163
-75.7348679662347,4.81526948525857,-75.6935274125173,4.81057415673167
-75.7030088160937,4.80535218624856,-75.69113305877741,4.8104692513449
-75.7222640163313,4.8098651894984,-75.70663273424479,4.81819053197423
-75.7577510690384,4.8020207424356,-75.6894968751337,4.8118049024242096
-75.74130500633571,4.80861394588329,-75.6875221228569,4.818686092005571
-75.7614986813554,4.80157740877745,-75.6917807171016,4.819306826624571
-75.76076133122508,4.810689548478759,-75.71172674778991,4.8188713503333
-75.721629670156,4.81042958501135,-75.699350422036,4.81218213369653
-75.7426032133768,4.81608688036738,-75.6964518852028,4.82132978856592
-75.7642329660302,4.8140482733176695,-75.689483438266,4.81284509045107
-75.7181421459525,4.807144379918441,-75.690661547142,4.81789190053831
-75.73161853190479,4.81356021603942,-75.68881995019909,4.815143962887861
-75.7609904559133,4.80625880646505,-75.6896157139783,4.81402140071619
-75.7238352209592,4.786390158828599,-75.693697296964,4.8112958242582
-75.76439539710529,4.808446760557731,-75.6968358904699,4.81754080848396
-75.75080461612941,4.79651426998491,-75.6927788431184,4.82170547111303
-75.7510561746341,4.79896618836894,-75.7001225690623,4.81324666397792
-75.75045982576091,4.80587357913498,-75.6946035799848,4.81151513208612
-75.7397682593554,4.80759753547905,-75.69349350058991,4.81771965383815
-75.7486677667334,4.79362141298377,-75.7123959439083,4.8186188106722
-75.73780182161809,4.80992665338362,-75.6990486999281,4.811813439257589
-75.72932166967959,4.80042007601374,-75.70322372332791,4.81238046878963
-75.7375533776568,4.80842038266883,-75.7061206727739,4.81711315926787
-75.7723341981923,4.81481338841156,-75.6933060576485,4.8220709402807405
-75.7403984718362,4.815638609421709,-75.6931330663979,4.81139122241207
-75.7004601226936,4.803115819355241,-75.6910137934303,4.81941490421808
-75.7495589602856,4.80878066860598,-75.7042982376871,4.81174035969742
-75.7368871711162,4.815228662088099,-75.6975874324118,4.81186593890646
-75.74939975831501,4.80437994974496,-75.69589154258209,4.81324732370094
-75.7544138534353,4.812256319233691,-75.7105201078475,4.81782874306013
-75.74977678903551,4.80835179053076,-75.6911074421091,4.8130194950988
-75.6989767431966,4.80158625813749,-75.6963426869055,4.81702383985874
-75.71966525031971,4.803778238464219,-75.6909438140057,4.81147500576662
-75.76366063661192,4.80395607262471,-75.7050326726367,4.81813068059321
-75.7635493427803,4.81139905898921,-75.69371062026791,4.81256567737598
-75.7642145650988,4.80483338240266,-75.695519423795,4.8212881934347
-75.7447865959466,4.819730301391941,-75.7042879174022,4.8173931558462595
-75.74024240579791,4.81310248851333,-75.6938585867905,4.821933305883389
-75.7166239518176,4.80741733428544,-75.69014309840959,4.81854714040449
-75.727980669162,4.795273567988599,-75.6938767119941,4.8132099770242105
-75.72652556865441,4.81452872839141,-75.70728732945291,4.81785277096867
-75.7099817630632,4.81133749550097,-75.6919440594905,4.81197225585365
-75.73404131579571,4.793214273233111,-75.6955377228137,4.81290586115744
-75.70327483687,4.807939965895519,-75.6882890287763,4.8156155293125495
-75.7439498514555,4.818244743604089,-75.6979123810406,4.81658715110445
-75.7370303654188,4.797598795923331,-75.69477528074209,4.81737790551879
-75.74856277762541,4.79382674625557,-75.69016622495191,4.81531684720744
-75.7652884400603,4.815853902699089,-75.6975807413538,4.81419715325441
-75.74470485252209,4.80769695653082,-75.6983801121861,4.8176248612288495
-75.7103737331853,4.806533558177589,-75.6892075556739,4.814425981788481
-75.7276046614118,4.79966124325109,-75.6910475136442,4.81447397487495
-75.75652288699041,4.80979174008771,-75.69629752017191,4.8224053289397695
-75.7168421597419,4.81169010228119,-75.6911524326562,4.816548602763469
-75.7293427904432,4.8017383355715,-75.6945053877987,4.8168446808439604
-75.7541128118262,4.79435765553628,-75.6909180345638,4.81780723622219
-75.7610055729635,4.81155929823981,-75.6921548746043,4.8143106644537506
-75.70292561971459,4.80890523296482,-75.688537283164,4.81055155577323
-75.76152875173109,4.80372797169222,-75.6957124509857,4.816506555496749
-75.7488384103823,4.80915745921826,-75.6910208465477,4.8157661200438495
-75.72813619418609,4.80522271269791,-75.6986995810722,4.81094272709266
-75.7407964255271,4.79400341779996,-75.7101252727664,4.81818423745896
-75.7467243343808,4.79125176648838,-75.6952979860702,4.81702972174861
-75.73409498138871,4.807666184138941,-75.7120673513233,4.81893346756038
-75.7450740451668,4.81574023646166,-75.6929702482277,4.81021157629021
-75.74863559568979,4.794192454560821,-75.6881450284503,4.81981341599633
-75.713297526548,4.81226648489663,-75.70616268083451,4.812109583196039
-75.7378223208662,4.792679905226139,-75.6939737319787,4.8101933477702
-75.7428532816804,4.82052460832454,-75.6958505462383,4.82193450397506
-75.7676158594019,4.819078603578911,-75.6904274255002,4.821188262938139
-75.7491734152517,4.80878132074977,-75.70596809745301,4.81823413798577
-75.7567179538746,4.81561995673452,-75.6933643859135,4.8119515560891
-75.7397937978355,4.80485064142997,-75.6936149743986,4.81785565709069
-75.7018361669463,4.80484082656193,-75.6911519543297,4.8176366644740805
-75.7273391192362,4.81168037257409,-75.70573886115021,4.8185203182683605
-75.74580147056241,4.8084310837671795,-75.70569849941491,4.81784482225176
-75.7374544575255,4.78863094380961,-75.69540841362259,4.81461852729487
-75.7324233441235,4.79037829935462,-75.7004443949267,4.81309865159671
-75.75733488125759,4.79941788182936,-75.6888982600404,4.81608641339261
-75.75784291331809,4.80323675239783,-75.6860627728352,4.8160274741115305
