X,Y,X,Y
-75.6693262244816,4.80803021384427,-75.7080597974078,4.81201373337146
-75.6945762755791,4.80253455126615,-75.7363986929849,4.82193684954825
-75.6798500124674,4.80031106637616,-75.7310968276829,4.82160794220215
-75.6724917500829,4.80985283205127,-75.7174485620474,4.82621520618294
-75.6898227846723,4.79523333479895,-75.7000904244091,4.8196346289388
-75.6861767812484,4.79243211836932,-75.7324791644734,4.82916134228298
-75.6824080190771,4.80229015908536,-75.7169642567898,4.81940847048392
-75.6776107479407,4.81209405172047,-75.7409680602154,4.82291495579716
-75.6966039202599,4.7980258955232,-75.7180290875807,4.81490721572164
-75.6937821555728,4.79519624076866,-75.7202982173844,4.82525305903305
-75.6798392933964,4.80833145979311,-75.7093360866009,4.8133349585754
-75.6680312926044,4.80149558144534,-75.7090686579419,4.81700094782025
-75.6780233524942,4.81032094802637,-75.7229715108955,4.82105789422122
-75.6959706717283,4.80436372825769,-75.7239897890422,4.83285353998354
-75.6716743878982,4.80899044724234,-75.7346749287568,4.82466859866798
-75.6898607734787,4.80508896816376,-75.7276805112938,4.82361094185784
-75.6777729625949,4.79833910056247,-75.7257223014991,4.8192164493771
-75.6837914646434,4.8091460946718,-75.713584361643,4.81453780587711
-75.6833896660016,4.80224639066605,-75.7228427739727,4.8313388905595
-75.6891182551865,4.78666204331549,-75.7135047938814,4.8226944279689
-75.6803956432065,4.81556352607135,-75.7268191226949,4.82599906424495
-75.6692370119081,4.80454217148556,-75.7435410085309,4.82235166564581
-75.6776971594874,4.7924625907323,-75.7193814976304,4.81448465520211
-75.6684649764444,4.79055122751079,-75.7337311156791,4.81921046801513
-75.6773467031898,4.79258614027132,-75.7200917186788,4.8181736088727
-75.6853501130943,4.8152356531192,-75.7142484916622,4.81374229719173
-75.6746983167916,4.80873423557067,-75.7286635069811,4.819373280218
-75.6711730378035,4.79364430359644,-75.7047151600071,4.81123667198727
-75.6798674695184,4.79379623826426,-75.7084990003818,4.82342264470047
-75.6773582976659,4.80922065014107,-75.7305867175323,4.82312417441297
-75.6789694743062,4.80131154710682,-75.7064746202156,4.82461087106863
-75.6968840144518,4.79918540537538,-75.7376716327369,4.82799592496669
-75.69744627154,4.79844696750758,-75.7136598628899,4.82348822772757
-75.6689982538121,4.78877344891516,-75.728754954253,4.82566298061525
-75.689129079039,4.79838125567995,-75.7258984658044,4.82142337816337
-75.6766015470934,4.80900344618094,-75.7375595361415,4.82190304140621
-75.66820421221,4.79009978562012,-75.7224722758805,4.81819447636175
-75.6976027349291,4.80251029339979,-75.739714467596,4.82585549972415
-75.6848152676014,4.79923294697051,-75.7258270598311,4.81937340657849
-75.6818002528801,4.81176198266465,-75.7269224855998,4.81650359904965
-75.691810989539,4.78911675268599,-75.7302565288712,4.82665580354643
-75.6814571298227,4.80785500920792,-75.7126190858873,4.81469476731215
-75.6775923976643,4.81235791626806,-75.7092037441026,4.8193703728146
-75.6924035724476,4.80594758180145,-75.7390350846436,4.82387247618247
-75.6793657240219,4.79271432675628,-75.7282994352508,4.83164077285662
-75.6954875019172,4.80794820838936,-75.7237977511267,4.82657364806101
-75.6653943570546,4.79553975501348,-75.7332471011042,4.82095951242634
-75.6901893073896,4.79426904428957,-75.7159982592503,4.81496153717151
-75.6640421643613,4.78807401036092,-75.7173441659958,4.82563337185124
-75.6744694496485,4.7880995264945,-75.7272430828485,4.83222744517634
-75.6721911414446,4.78936874498108,-75.7345652347351,4.82001007329508
-75.6800837534933,4.80540191207863,-75.6966678357996,4.8159520761026
-75.6923508850324,4.80941503138256,-75.7194482240127,4.82776682677577
-75.6959779900713,4.80112584736138,-75.7032475953562,4.82033317637099
-75.6639258544404,4.79681708624206,-75.7180330312317,4.82924477011489
-75.6908496698877,4.80854192625249,-75.7152637747197,4.82136400653181
-75.6711435895328,4.79981082840894,-75.7044407690314,4.81081857052402
-75.6709252590097,4.79444807293261,-75.7189659383638,4.81299145765876
-75.6838049401166,4.79105239106199,-75.7172146524981,4.82585239035916
-75.6778742183972,4.79979392189075,-75.7268673788467,4.82666764103638
-75.6667090471232,4.79934657706944,-75.727332689975,4.82321944786244
-75.6908467335735,4.80846255547899,-75.731386902659,4.82851377974556
-75.6719846420668,4.79480922437185,-75.7109882663373,4.82368577569579
-75.6948903160825,4.8009434384091,-75.7187954719693,4.82442150391607
-75.6682780122214,4.78611446286268,-75.7038834878832,4.81642391084776
-75.6902094519335,4.79317640341854,-75.7291588321874,4.82087726670929
-75.6686251899993,4.80027737844551,-75.7033279547833,4.81580520872103
-75.6689264938871,4.78640492887698,-75.7322032651043,4.82573620891026
-75.6827595545163,4.81315420500411,-75.736927894099,4.82273734513668
-75.6700762771403,4.80400899867534,-75.7057440882299,4.822855657606
-75.676447908123,4.81006549102822,-75.7202374408513,4.81857175208657
-75.6676512601882,4.79205955784674,-75.7150664076517,4.81738446377951
-75.6814771020502,4.81090631378376,-75.7186353709095,4.81451272754278
-75.6640060323908,4.79808143854348,-75.7229061825985,4.82707295167069
-75.6954201161137,4.80611007201386,-75.726292004653,4.82254570089902
-75.6741043087542,4.79598197806264,-75.7024604723282,4.82207918439098
-75.6670869994815,4.79300126704777,-75.7347989446987,4.82347209602626
-75.6920176688398,4.79369199757361,-75.7308101376106,4.81897915366016
-75.6846050725142,4.81555749264296,-75.7427801079104,4.82379643241471
-75.6649443527421,4.79724805529373,-75.7192457895454,4.82327881367097
-75.6711319640593,4.7859243176841,-75.7362136624949,4.82726523582657
-75.6826423708358,4.80097595416307,-75.7259812519484,4.82372389999709
-75.6640691980194,4.78729748653728,-75.7072148348706,4.82144253274608
-75.6872539596126,4.79972767979719,-75.7344439974594,4.82910987203987
-75.6842021699021,4.8051358627582,-75.7345479106227,4.82555959834735
-75.6702535815745,4.79928572854974,-75.7374397230139,4.82466007065625
-75.6859626428766,4.80402631368776,-75.7312780604248,4.82828168211166
-75.6703103568277,4.78888613134841,-75.7204892118346,4.82123518104619
-75.6834393679202,4.79726854672868,-75.7070780346413,4.81262535597535
-75.6972414229941,4.79916998134999,-75.7181510750799,4.82745204036288
-75.6790966107472,4.79956623711136,-75.7190360019699,4.81949681187455
-75.6735846288986,4.80665907033058,-75.7162730705197,4.81441440901023
-75.6721945109828,4.8047331114377,-75.7252005108005,4.82012503383918
-75.688905997643,4.80679036224839,-75.7169228175093,4.82420009526484
-75.6601104509325,4.78646560672895,-75.7350580599757,4.82874697144143
-75.6768591756108,4.80981100494924,-75.7217373299004,4.81869565727134
-75.6867731253129,4.7999191406157,-75.7157307513332,4.82389852416771
-75.6817825372978,4.80802885372518,-75.7381955667303,4.82148617793974
-75.6895934041207,4.78907935359377,-75.7091508490795,4.8199505511217
-75.6935116710199,4.80260779962544,-75.7187703225109,4.82399091863873
-75.6850074373721,4.80422899087965,-75.7213045156309,4.83028480092914
-75.6790662503004,4.79775511775177,-75.704267041,4.82373434857882
-75.671307108411,4.80001783668542,-75.7063047926624,4.82355800970368
-75.6727035772719,4.80151113067042,-75.7159557349651,4.81783410818066
-75.6861816719794,4.79776066355773,-75.7204784006778,4.81631966227117
-75.6870221712223,4.79444459998405,-75.7379369363907,4.8272479457663
-75.6855256255672,4.8088843828224,-75.7028034829259,4.82305848437128
-75.680578516158,4.79098411678364,-75.7220311846203,4.82054284602284
-75.6763037963231,4.79670502670556,-75.7237443656813,4.82556138307223
-75.6769872592129,4.80800249860616,-75.7178140256372,4.81822754764732
-75.6763668323041,4.79077189552767,-75.7218666125379,4.82601730864451
-75.6696794274864,4.78788630065433,-75.735787546627,4.82226995258362
-75.6759808100169,4.80434157515812,-75.7249407322732,4.82175998306461
-75.6766677121182,4.80743690949891,-75.7007844552178,4.8204886337827
-75.6985392795489,4.80517722781415,-75.7115305460733,4.8239796437134
-75.6710966529452,4.80765619294692,-75.7229470421926,4.82280788756997
-75.6941865116888,4.79984177936836,-75.7225533427253,4.82001403653826
-75.6967511522786,4.80298329894585,-75.73183193104,4.82816351426839
-75.6893615622801,4.79771185530609,-75.7291928532285,4.8232478872279
-75.6632949252214,4.79712356808838,-75.7382775578999,4.82510213759071
-75.6848411041258,4.81111653888174,-75.6974076731204,4.81911164080703
-75.673991145252,4.79552573586852,-75.7375815446965,4.820852223278
-75.6647048336566,4.79237406489495,-75.7438501926673,4.82159266537667
-75.6853663803374,4.79340278804111,-75.7102344512712,4.8198965951541
-75.6786329408997,4.80770431746578,-75.7381738572644,4.82270509497914
-75.6927569823664,4.79572346924869,-75.7307812528867,4.8265764045574
-75.6868688164293,4.80051207176019,-75.7165380876259,4.82454505502484
-75.6750578599703,4.80693563356518,-75.7216913108693,4.82473468059974
-75.6633434178111,4.79065012092477,-75.7275852699134,4.81701766067568
-75.6692453796976,4.79243063458762,-75.7274529453543,4.81862847113946
-75.6695406019085,4.78942460037146,-75.7180456934977,4.8210489884716
-75.6688774282227,4.80530245141715,-75.7036211053415,4.82412208919348
-75.683847331794,4.80856915661025,-75.7073535240545,4.82163557002644
-75.6815658498427,4.78744111151274,-75.7072570343247,4.82277689961923
-75.6879272155493,4.81315985824263,-75.7017577887454,4.81902794019941
-75.6953646358291,4.80340444599527,-75.7222660590639,4.81697981745233
-75.6905175664249,4.7985505547269,-75.7267648750947,4.82338883683132
-75.6615277698057,4.78626824771363,-75.7202092067267,4.83043739234318
-75.6824762761209,4.79224712306848,-75.7136209985635,4.8156656691963
-75.6703589936172,4.80322453500255,-75.7159463372045,4.81668699626426
-75.6748089110987,4.78771451005591,-75.7252261254119,4.81922441791342
-75.6775504750146,4.79744550039115,-75.7297965666409,4.82007817311354
-75.6916222356141,4.79733005284034,-75.7350428820736,4.82161255162765
-75.6692769212616,4.7859809866011,-75.7018428330273,4.81440172815853
-75.6774735668612,4.78638123942809,-75.7042308940659,4.82352251915765
-75.6726791261907,4.79791676677177,-75.7407877940371,4.82648415057106
-75.6714657557237,4.7991219835731,-75.738899042511,4.82649782240541
-75.6639717692994,4.78761568513067,-75.7359667214572,4.82129893623925
-75.6910655340588,4.79205303265764,-75.7342927691081,4.82506375491386
