Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
186194906.04,660646843.137,898848933.614,77298395.7338,219548054.904
227711141.843,302613161.985,76653449.6016,1053478882.47,518181159.705
84339198.667,213320341.11,123371054.118,580683067.875,135164620.807
72415624.984,255065245.551,0.0,379978308.163,512094358.583
10603410.8008,273510868.029,13877944.7513,980834873.506,
253498841.464,531578525.96,250244488.72,237316928.902,
15384010.3871,896502065.755,24162553.878,470689419.299,
171544688.56,249711898.206,13514075.9427,414824356.822,
193225458.144,128934219.467,19280065.7604,1093482736.11,
147025514.625,506613699.433,168124944.089,166964205.269,
293493966.056,382971880.486,46274792.9678,1780825052.33,
131466237.62,1012850265.23,58188664.4262,470146347.134,
127498385.994,242890005.443,86205988.278,167449329.078,
317626811.48,182325336.61,837772354.001,904660671.188,
95054141.3941,915463419.718,334201908.99,461656315.7,
157549297.329,532398816.018,73362052.6465,498998581.366,
63356291.3176,554401934.09,51947342.0291,829745309.133,
21028956.4801,740331030.117,28963446.6493,943917939.82,
239760893.636,390487307.56,,399879452.788,
129581382.098,209012340.953,,800491678.496,
36010996.8443,841432641.025,,401009565.341,
181550875.57,896284016.001,,703501779.234,
12354361.7415,180153264.602,,853832320.209,
65038033.1671,704334546.311,,1019747721.3,
71727093.3475,29504997.5255,,252743526.958,
401822557.592,725911356.016,,416808729.416,
120210336.136,1031897487.46,,698369562.472,
212528922.924,501440336.534,,197401152.713,
-2110880.10846,646581336.555,,209357487.299,
61145910.6391,176303916.011,,290369662.12,
288780916.289,422122022.297,,1162350737.64,
153573869.653,345669356.841,,572438196.893,
124827404.974,463187144.186,,688427386.192,
120332316.09,295764701.852,,295338592.583,
369395099.421,304761014.177,,344366926.104,
133722593.603,171000318.372,,844154528.154,
23706292.2403,201241833.71,,1108738597.15,
243964964.672,198072079.001,,146583734.153,
641109843.882,331919455.915,,881392481.01,
257231011.513,850023213.606,,274234432.4,
80886850.3284,277583022.304,,182318615.572,
388644516.723,165424449.448,,428828299.327,
421656340.264,59912544.1644,,1223873466.61,
10475587.3023,706161723.078,,556958330.93,
14639858.1013,241621184.664,,655806841.763,
37890178.8027,358732876.444,,385670604.8,
125894608.725,256588689.398,,281038112.948,
132365165.771,1082462764.81,,327429555.582,
293759585.871,284130695.517,,375077212.822,
99896960.9253,213068846.316,,561134743.188,
159768336.679,925795648.842,,697195046.668,
171280249.642,103002124.852,,131561121.271,
277136963.054,656874069.651,,471335212.836,
55273667.789,63509890.4648,,375392190.627,
533608645.465,63247729.8532,,749963146.159,
-48195320.7605,705853913.14,,807240650.407,
125380120.611,298448680.077,,193799029.911,
159637937.99,1004296241.63,,492728303.79,
353197733.597,711141104.866,,567584687.823,
142249421.361,513433277.795,,461788317.832,
488396180.873,1021315431.09,,830600860.609,
66075890.4476,243033475.112,,390243953.653,
463123612.058,84726437.898,,501253879.734,
235017421.968,403764067.577,,80699043.0217,
94709897.2387,1381436491.29,,879432253.226,
7230.56533803,620679243.677,,823282125.597,
210108503.403,288146246.114,,971036041.279,
230507059.051,642307855.777,,392889323.569,
63923316.4015,647039465.194,,763198845.116,
-32549720.6072,563135940.988,,432400617.829,
745544.754296,586372061.337,,361563688.758,
-6085834.52919,467556771.173,,1032342804.79,
883548678.479,364722217.359,,1070057709.98,
84102130.3343,441088041.161,,385906068.047,
192293970.065,415712154.411,,412360951.038,
5194396.6089,207746693.04,,1549331813.95,
373281858.048,209911649.145,,1129804175.25,
-28624789.9804,296278412.232,,671867877.328,
60400513.1019,307705921.512,,166659618.506,
127483651.222,494993019.072,,543863307.387,
39088231.9452,589211309.78,,679134657.392,
164051648.359,771589261.001,,280268755.529,
104420920.048,613485039.9,,283927491.977,
254390882.008,428638666.652,,587668188.493,
170147449.147,502899752.257,,508551760.773,
78891618.6459,1031169165.78,,196393514.29,
278602999.945,938355453.672,,631666711.989,
105776781.877,81920954.4768,,1126857249.13,
217597507.479,277418106.514,,1457047059.77,
270943071.14,272772478.921,,738782037.238,
289309327.59,572396764.985,,905464708.677,
185531621.722,244563134.357,,616303227.38,
286185327.513,868145463.067,,269219153.057,
68908376.3632,216871788.476,,650923442.39,
98829017.4875,683300259.133,,613811689.609,
62741350.1097,250471711.497,,523011892.268,
3913567.46718,162291721.485,,568490497.632,
-17435087.1124,583292143.465,,109114547.078,
131974224.574,400096760.194,,657437215.942,
88880346.4269,1185837084.69,,917254948.976,
94046318.1314,879371822.415,,1243679463.13,
44107589.8372,415395275.674,,896152489.134,
179558424.617,204833904.996,,562821126.805,
108016946.054,1245685712.25,,646681651.812,
82917529.4244,880297232.496,,492452903.218,
75939902.1968,216746305.147,,642834718.804,
230263662.745,571232923.14,,231435091.744,
97710387.7537,270135747.692,,915897935.67,
31806821.1277,824562234.657,,146080810.906,
376496853.512,1097717159.14,,981643365.322,
155049811.591,284439064.789,,711260516.513,
242396776.776,608616643.709,,556400798.098,
110502332.516,805596358.474,,804870914.305,
236716773.277,554374831.666,,498637359.098,
73032214.8844,629033881.666,,619457191.044,
477844375.802,741422668.456,,1018915923.04,
13130756.6448,616293027.525,,479665259.892,
62171424.4647,523965730.57,,387600588.482,
150031302.087,216553908.324,,741297668.312,
408985842.693,628918163.009,,1026466506.74,
-19295620.0984,689852295.094,,493332915.834,
466819577.259,295699757.422,,1210769922.67,
156117479.799,232138801.172,,194431251.527,
55458651.6936,-61937659.3297,,837240086.925,
55097449.4014,978628385.38,,746135976.769,
121514293.724,567234153.061,,351492731.775,
38391953.7341,114674422.441,,786135177.014,
-10901794.9662,166130303.892,,513305781.73,
106024294.196,112444942.467,,757300200.217,
108672922.325,261024170.695,,716470422.981,
93058069.5683,401037020.293,,1896419788.06,
41467051.9757,1170365828.09,,,
130803411.509,717999085.237,,,
198712900.447,474387600.281,,,
407109370.388,356625941.926,,,
484252882.263,694154378.324,,,
-39508884.0408,537288955.964,,,
263300338.02,429554989.614,,,
-36098571.6334,428177152.41,,,
133635581.334,696564682.552,,,
406190263.14,1106288530.25,,,
311061018.783,891643675.931,,,
26758420.8965,1102356909.51,,,
435222.71423,1228756713.53,,,
547208460.803,370336628.483,,,
62601172.1035,146541067.096,,,
43048889.1381,635652987.661,,,
27959775.5976,317581273.267,,,
193139408.488,557378858.581,,,
448938326.787,1057655147.18,,,
46344921.0535,721089515.352,,,
28578802.9852,379123958.822,,,
361829203.293,799964097.56,,,
36529058.4653,473167134.146,,,
104809439.969,305919050.307,,,
44535528.9981,552787741.136,,,
133123750.783,952608093.285,,,
199958120.032,800775865.837,,,
438546219.589,217249130.954,,,
181020814.607,852719726.945,,,
-52261089.4756,367195940.016,,,
-1985178.54073,1291055165.99,,,
264199138.405,1081995432.53,,,
312382310.628,595493517.698,,,
173311849.842,516357204.501,,,
242127922.875,62167868.9702,,,
22934402.3757,61403077.2301,,,
310907135.287,713086097.682,,,
39855769.6727,528496450.085,,,
45908786.5348,561062059.704,,,
29128992.5737,936563053.022,,,
54633523.7524,231210845.306,,,
72292098.728,278891937.976,,,
514078473.287,742450214.938,,,
230302008.84,94068888.6575,,,
-23554726.1721,648080978.719,,,
88629136.5443,193576432.515,,,
38787861.2012,281860735.059,,,
13196859.1014,167306019.886,,,
48206389.2455,267129380.285,,,
368345525.039,781081335.108,,,
169876345.9,474316458.315,,,
150122279.135,448208190.684,,,
12132232.0041,807690295.086,,,
154117543.32,393188396.421,,,
45175901.8039,157741065.222,,,
70968541.4098,185411389.387,,,
136799845.197,717980312.274,,,
318121342.638,650187143.327,,,
69111539.1819,363564275.702,,,
246428996.542,271290596.121,,,
183739421.889,369715371.877,,,
297034838.863,76645837.2246,,,
125722629.654,792469827.594,,,
213525500.651,411576584.189,,,
-5590644.7837,274138853.881,,,
551422978.68,72759784.8536,,,
34234259.8618,381039178.495,,,
85286534.8949,638234274.364,,,
205354692.097,1009335254.98,,,
226429255.23,1009728348.14,,,
24378670.1069,3590665.97292,,,
139140424.684,173594640.074,,,
214945094.444,537210404.263,,,
110432094.339,689561156.055,,,
187694812.973,335764906.468,,,
33930336.2338,245922858.348,,,
63232272.2158,111858696.742,,,
23393628.7783,1370358571.64,,,
79837771.2263,113753578.982,,,
211765274.936,937951288.084,,,
234452206.73,958391688.867,,,
226107122.07,235757553.774,,,
124204862.374,208422657.045,,,
158600137.723,1013888340.36,,,
378212252.965,76413203.9928,,,
39930796.998,617035955.518,,,
25185110.6024,414491029.486,,,
101534061.682,1367302425.62,,,
57774266.2867,418563810.018,,,
128013056.821,341515374.889,,,
262361954.05,451911828.469,,,
39135309.8678,558186138.844,,,
63620204.7368,486670906.315,,,
119169969.585,537774988.171,,,
20316353.6389,105633975.044,,,
153376125.027,362774668.794,,,
160455370.366,29210961.5729,,,
109339688.624,62541344.6115,,,
54169539.7103,909028447.397,,,
179671327.877,1007093708.81,,,
128907139.773,133869801.276,,,
416171642.137,388262442.823,,,
48957655.8822,175281949.891,,,
61052246.5661,1157292525.98,,,
9831759.79692,368836077.922,,,
251844374.265,412813478.819,,,
-8516340.73698,626832062.193,,,
70300173.5575,562772220.897,,,
462071739.745,187698381.032,,,
-36004146.1796,462695027.027,,,
830224.202145,480542318.233,,,
191745306.835,846396899.078,,,
10089264.1148,1176118689.01,,,
112556286.022,1244878982.13,,,
35411451.5497,107059117.916,,,
242501612.639,425347053.771,,,
29347499.0866,309162111.741,,,
604980126.503,228750891.613,,,
461476466.36,71824829.5451,,,
165754001.477,396075119.952,,,
227103717.918,450398724.855,,,
107639717.063,522013131.764,,,
288000528.026,886293887.215,,,
29454184.142,747946621.466,,,
129184396.223,363708041.075,,,
348167736.168,591304192.814,,,
252767443.43,383645842.975,,,
150289717.097,358999784.509,,,
-34506785.1382,799903539.701,,,
32108907.779,347637655.798,,,
39042840.6812,462947854.089,,,
49012724.6435,411958278.281,,,
124710150.102,753780107.698,,,
214891355.846,83666176.8229,,,
27709178.5252,549070795.048,,,
226969318.993,845478128.866,,,
129746050.57,529722686.051,,,
312744114.548,74958626.2417,,,
162070990.34,368650807.06,,,
78468424.7662,397040031.196,,,
151183804.621,250562947.265,,,
106233950.404,689994367.876,,,
317878996.892,220559720.501,,,
59617611.4113,345268567.556,,,
38747594.9571,554795291.947,,,
254417525.078,1353143511.34,,,
36009958.5171,1098815308.07,,,
65111589.5119,324747608.898,,,
350580186.324,225406605.423,,,
12074000.251,859472233.08,,,
189414801.351,276413252.71,,,
54981829.732,356338788.167,,,
65848266.7348,63449170.9089,,,
302432783.283,1516884056.63,,,
71982121.133,491993365.125,,,
493021307.126,224344081.769,,,
359377342.305,155817442.31,,,
140341251.192,744514091.369,,,
32193677.0105,265021493.574,,,
273914246.133,22777937.6254,,,
200375801.85,1057328948.28,,,
