Lunes,Martes,Miercoles,Jueves,Viernes
26894831.5651,5943640.61588,75108931.9633,21778776.5343,61501634.1359
4526902.95909,2779368.30174,15319169.2182,47872746732.0,27195386.5433
8564564.2338,2870930.27342,4597915.1585,10230337.5214,15976782.2758
1814847.57304,40243080.9658,43756787.8647,3984386.7262,40155465.4926
36419395.2645,17494181.5821,33810694.7749,20778763.9959,28869390.0099
58940097.6462,1.18082380711e+11,19837318.3775,95887617.7462,15297496.4282
5642909.56864,18808775.7028,34001632.8661,25465992495.0,4586317.29027
542103.1071,2609488.79671,66956125815.0,17021683.7612,49678140.0624
8795420.80696,65679501.3126,13292723.1055,56738644.6153,94529243.0293
39760090064.0,17741642.6915,37663061.7787,870341.246898,27265889.0698
14000553.8214,53861346.4415,2921310.80961,3618425.59755,1.29320496284e+11
30106382.6877,38358413.0662,19664038.4435,18056735.8068,32073260046.0
39133852.8841,2207193.12239,64721474.6547,15974440.2722,69832759.5691
9019243.64878,12776287.5558,23769259.4411,64367294.0599,78953215.2836
475010.039945,7945781.57312,6517163.1422,1825613.30262,50279154.8744
1287485.33993,1.68971613562e+11,16394742.0979,24113167.0931,22426142.9186
43032516.23,85479045976.0,82868117.7244,36246285.1824,37103127.1024
2.00980186304e+11,57195137.7521,76484962.4617,44205754.2663,34825245.4305
99453292475.0,678766.395699,41139172.8382,35484635.5112,23973293.6526
1339182.73068,82720811.4077,1.29796690079e+11,36960524.2922,4608626.96532
1.44498117647e+11,1943682.08883,66773898.1675,27982326.1562,4.46015423854e+11
60752337.6855,25502403.8521,1.37971596014e+11,10270937.9226,1.54077880826e+11
57212720.9191,1.53387100223e+11,7188831.20806,19095476.2195,25170676.6085
1.33069516767e+11,41026576.1343,17155773.66,39990126.8577,711501.255953
29118968.5479,51305739.1823,89824252.8588,9191815.0131,57849865.6796
8401706.87514,70946800.1473,70555728.2172,53714884.0152,25440442.8568
22015167866.0,1.82413882366e+11,7750188.85211,10182911.9165,20643633.9858
81800920.6673,27410925462.0,63553540.6895,33815205.1545,15665601.2059
2258111.55633,50903446.4813,1.24322515925e+11,9842070.55883,3873983.53094
72835888.4256,62275380.9203,62729597746.0,22984301.8697,3838677.79362
25749027.5435,0.0,16182403.6882,75048698.8012,1.91445969998e+11
16217441.5778,82523399.6355,2.15727577166e+11,3261991.08215,27042274301.0
35084955.9468,62653572.3729,37778540.0981,16245351.6573,13422323.4404
21778057.7264,13684548.3521,1.65181406687e+11,3.27472244736e+11,66004740.0533
70741609.5217,34254944.9307,5900659.66314,63305546.3426,69397910.1033
951748.96237,82718094.3254,1.52837885337e+11,11768988.8086,72389970.5308
9488653.80446,2.43434011082e+11,31590627.6783,27665736.2867,16343571.9222
637343.777626,2.57733742833e+11,33209181.2202,63227695.4876,28794207.8016
5214507.82742,2602934.08922,72811253.5833,22952773.8786,62247151.6782
914145.617112,40245852.9505,2070013.86765,68910693519.0,3385168.71906
61371841.6269,8040510.23588,4579016.03164,21973135483.0,43490426.1768
43938734.4724,841176.252044,22760944.4421,1.94786772713e+11,2474506.19239
83932780.6624,97389961.0753,20468706.0934,3701976.99228,1.80087417874e+11
24418161.9972,17100033.85,10740488.2145,40057269.7465,2062533.12639
5587380.98602,34327736.5428,10870048.3163,43622831.4084,600510.738988
20638909.1573,0.0,26768961.8365,8606277.73661,29290864.3854
10456118.2532,1.69282236619e+11,76221405.7512,12040639.5877,4236851.41932
2933745.96469,2476136.14852,15580464.2405,78044783.0916,28857965.4838
25096835.0596,9967309.66385,51865928.4542,14478997705.0,27062875.79
45031249.4077,86443984.0772,65968111586.0,12551506.3843,59639898003.0
1.18154139776e+11,32808031.9618,19203246.2365,60015661.4786,10744409.4878
1.10731125679e+11,5058001.83578,459742.938685,1.29287661551e+11,8648543.50017
15580849.28,83601711068.0,26002230.7871,16929640.9852,54637998.9179
32966868.7841,23145724.6002,29206232.9362,26846591.9673,19416340.3322
