X1,Y1,X2,Y2,Subpoints_origin,Subpoints_destiny,Distance,Duration,Elevation
4.803844375577018,-75.72762973518341,4.81034830378276,-75.73982680500191,"[4.8037716, -75.7276572]","[4.80371, -75.727492]",20.0,4.0,1.6707171287499951
,,,,"[4.80371, -75.727492]","[4.8052835, -75.7280734]",212.0,41.0,3.4217790105983785
,,,,"[4.8052835, -75.7280734]","[4.805359999999999, -75.73082]",332.0,58.0,2.9264021521682513
,,,,"[4.805359999999999, -75.73082]","[4.805819899999999, -75.731314]",75.0,26.0,2.5532448494245177
,,,,"[4.805819899999999, -75.731314]","[4.8073308, -75.7307951]",183.0,31.0,2.001779511640382
,,,,"[4.8073308, -75.7307951]","[4.807261899999999, -75.7237356]",829.0,83.0,1.1556838490683172
,,,,"[4.807261899999999, -75.7237356]","[4.8090249, -75.73551270000002]",1714.0,171.0,1.0721686056223378
,,,,"[4.8090249, -75.73551270000002]","[4.809159999999999, -75.73719]",186.0,20.0,1.0564048615060426
,,,,"[4.809159999999999, -75.73719]","[4.8068813, -75.74238869999999]",674.0,72.0,1.007903104564671
,,,,"[4.8068813, -75.74238869999999]","[4.8070225, -75.7448683]",298.0,49.0,0.760978935703264
,,,,"[4.8070225, -75.7448683]","[4.808794, -75.745336]",213.0,38.0,5.161033775384868
,,,,"[4.808794, -75.745336]","[4.8105034, -75.7399133]",639.0,69.0,2.5485216244456415
4.79508096436237,-75.74436808302309,4.79275918226255,-75.73582266215391,"[4.7949706, -75.7447464]","[4.795749, -75.739724]",654.0,133.0,0.08948762820860076
,,,,"[4.795749, -75.739724]","[4.7928326, -75.7372542]",431.0,69.0,2.908268893224935
,,,,"[4.7928326, -75.7372542]","[4.7922345, -75.7368724]",81.0,16.0,1.726416136708326
,,,,"[4.7922345, -75.7368724]","[4.7925713, -75.7358266]",122.0,44.0,2.2487122606235377
4.79475089859388,-75.7540131601848,4.81046948261665,-75.71353775867229,"[4.795468, -75.7540531]","[4.7954267, -75.7573657]",379.0,98.0,0.33946667084368054
,,,,"[4.7954267, -75.7573657]","[4.8000109, -75.75908969999999]",676.0,187.0,1.0133595451145536
,,,,"[4.8000109, -75.75908969999999]","[4.8001038, -75.7584838]",69.0,17.0,1.3807057372371607
,,,,"[4.8001038, -75.7584838]","[4.8001568, -75.7567545]",202.0,24.0,0.2735156417008535
,,,,"[4.8001568, -75.7567545]","[4.809012200000001, -75.7353559]",2938.0,430.0,0.5708507405054888
,,,,"[4.809012200000001, -75.7353559]","[4.807261899999999, -75.7237356]",1517.0,144.0,1.1093772540865752
,,,,"[4.807261899999999, -75.7237356]","[4.8146872, -75.7208553]",1261.0,135.0,2.90864510736862
,,,,"[4.8146872, -75.7208553]","[4.8135312, -75.71716479999999]",462.0,68.0,0.012368145312314102
,,,,"[4.8135312, -75.71716479999999]","[4.81117, -75.71516]",390.0,54.0,2.6916999776600723
,,,,"[4.81117, -75.71516]","[4.810445, -75.713568]",207.0,34.0,1.8280094341510371
4.80940282535543,-75.72382094215429,4.80369591159414,-75.7346807404372,"[4.8090946, -75.724378]","[4.8075091, -75.72366579999999]",195.0,25.0,4.3548007064861824
,,,,"[4.8075091, -75.72366579999999]","[4.8090249, -75.73551270000002]",1587.0,156.0,1.0955875058804014
,,,,"[4.8090249, -75.73551270000002]","[4.8080185, -75.7361835]",134.0,32.0,1.965100393790771
,,,,"[4.8080185, -75.7361835]","[4.805714000000001, -75.7341019]",346.0,110.0,1.3057876934840267
,,,,"[4.805714000000001, -75.7341019]","[4.805069700000001, -75.733493]",99.0,17.0,7.544010973630618
,,,,"[4.805069700000001, -75.733493]","[4.805147, -75.733868]",42.0,12.0,5.735776926783363
,,,,"[4.805147, -75.733868]","[4.8037388, -75.7335016]",223.0,71.0,0.050198145555359286
,,,,"[4.8037388, -75.7335016]","[4.803520199999999, -75.73447469999999]",111.0,25.0,6.835597558735595
,,,,"[4.803520199999999, -75.73447469999999]","[4.8036169, -75.7347094]",28.0,15.0,2.357293149518633
4.80892739976296,-75.7118732325113,4.81552953734237,-75.7378330077418,"[4.808688099999999, -75.71199659999999]","[4.8146382, -75.71897299999999]",1105.0,131.0,1.3425166055893512
,,,,"[4.8146382, -75.71897299999999]","[4.8151567, -75.7189199]",58.0,11.0,6.083996192443031
,,,,"[4.8151567, -75.7189199]","[4.8152842, -75.72089360000001]",222.0,42.0,2.4740879796313626
,,,,"[4.8152842, -75.72089360000001]","[4.8159407, -75.72240980000001]",351.0,56.0,1.3505131209154455
,,,,"[4.8159407, -75.72240980000001]","[4.815506399999999, -75.7285567]",684.0,70.0,1.5823154114151208
,,,,"[4.815506399999999, -75.7285567]","[4.8161331, -75.7313721]",323.0,33.0,0.6905343000146856
,,,,"[4.8161331, -75.7313721]","[4.8164359, -75.7359393]",536.0,81.0,1.6752133893893866
,,,,"[4.8164359, -75.7359393]","[4.8158492, -75.7378762]",244.0,59.0,0.31021314585013066
,,,,"[4.8158492, -75.7378762]","[4.8155927, -75.7377874]",97.0,28.0,0.9060935425883325
4.80463714591578,-75.7552362338965,4.8103764951465,-75.7556633845322,"[4.8049066, -75.75532319999999]","[4.8059679, -75.75246969999999]",343.0,41.0,2.606220700298486
,,,,"[4.8059679, -75.75246969999999]","[4.8089872, -75.7509504]",393.0,54.0,3.015161177040247
,,,,"[4.8089872, -75.7509504]","[4.8093808, -75.75009539999999]",205.0,30.0,1.3922761873731992
,,,,"[4.8093808, -75.75009539999999]","[4.8126573, -75.75897340000002]",1052.0,80.0,1.1568937688219765
,,,,"[4.8126573, -75.75897340000002]","[4.81154, -75.75583999999999]",382.0,50.0,3.413168715194449
,,,,"[4.81154, -75.75583999999999]","[4.8105082, -75.7561056]",118.0,22.0,2.335760523454989
4.80617988747126,-75.7345287815157,4.80191480659206,-75.7611846147328,"[4.8061536, -75.7345594]","[4.8070644, -75.7353768]",136.0,43.0,0.9534793609416506
,,,,"[4.8070644, -75.7353768]","[4.804391, -75.73818039999999]",430.0,145.0,0.2904052767015927
,,,,"[4.804391, -75.73818039999999]","[4.805193099999999, -75.73860119999999]",106.0,40.0,2.3197981928055498
,,,,"[4.805193099999999, -75.73860119999999]","[4.8072228, -75.7634992]",3510.0,331.0,1.2337971276552153
,,,,"[4.8072228, -75.7634992]","[4.8025927, -75.7596532]",748.0,77.0,0.11648575225169196
,,,,"[4.8025927, -75.7596532]","[4.800547700000001, -75.758607]",258.0,22.0,3.9470022524978727
,,,,"[4.800547700000001, -75.758607]","[4.800184, -75.7611817]",312.0,35.0,0.026263588877376304
,,,,"[4.800184, -75.7611817]","[4.800613, -75.76092360000001]",62.0,35.0,3.8998035236091395
,,,,"[4.800613, -75.76092360000001]","[4.800598799999999, -75.7602359]",76.0,40.0,1.07940717953708
,,,,"[4.800598799999999, -75.7602359]","[4.8015894, -75.7602362]",110.0,32.0,4.116804009994745
4.80896136850526,-75.7150259206278,4.801060254974769,-75.73191110819691,"[4.808962699999999, -75.7150339]","[4.80875, -75.71508]",24.0,6.0,0.9893370729225014
,,,,"[4.80875, -75.71508]","[4.8086, -75.71437]",80.0,36.0,3.2885729388624023
,,,,"[4.8086, -75.71437]","[4.807766099999999, -75.71190539999999]",300.0,58.0,1.9302201656036635
,,,,"[4.807766099999999, -75.71190539999999]","[4.806614499999999, -75.7134374]",237.0,31.0,3.5116130039362825
