Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
211530949.371,3782085.49985,648569689.485,318822408.972,1187284407.12
199908014.516,61711814.579,1697920130.88,84523638.1057,557968787.381
193519552.752,0.0,756065748.291,394030090.521,742656722.27
10661294.0599,299593049.841,1237298577.87,228092329.395,370846230.912
177254886.892,128748373.887,1494393472.88,167393876.064,984155039.254
216820311.697,62213707.5675,610968210.162,147147599.877,1013429357.34
148775744.721,149365776.061,131069471.705,380548392.621,307085816.524
243681528.855,94217472.8509,483361490.582,513341189.843,689185007.855
271945967.344,201077771.312,834740720.823,192429604.886,711997942.462
436800581.989,-18010634.1333,1159316950.52,126939557.911,513073313.959
158258775.684,76691906.7863,837721976.643,290756919.477,1031134093.2
74790116.8265,94333654.3219,307591350.583,373351599.567,477246205.544
278758833.355,30441554.364,253421622.996,427905972.55,777199656.276
266770194.207,175175381.029,176896281.607,489649370.504,399444778.195
371666696.781,11835404.5442,703464232.372,330972557.091,253085629.314
4484900.14743,220467234.011,256708335.855,768696223.521,1041082560.4
-5703002.21072,21785207.2093,978802139.946,195183575.743,891620223.118
312765427.492,33896033.9865,797796215.573,625156305.103,1411534264.78
200485260.985,19238450.5687,453902498.609,137478741.376,938211356.281
-13107226.0929,-22542019.2144,872413848.533,-2455976.45785,846342165.572
70270806.545,127838835.568,342159198.228,195054387.897,227659956.79
192845329.744,417710339.989,105283374.647,328682760.18,621818141.053
0.0,299191866.657,222706568.599,255492741.488,899967268.572
410745998.189,328153456.645,1266952471.76,258140674.454,701613240.959
306626802.847,145847686.441,178558990.388,171247601.158,598019762.362
200882799.004,640945.363775,427236860.468,150375926.291,359967028.924
105252094.422,9059332.6344,122114922.358,161932276.983,567014792.795
33757146.363,76296657.3119,462989943.923,-974918.905983,597854477.715
391176323.894,227200355.703,843305405.417,297316282.7,147753828.456
145035820.996,192972532.599,439135227.4,712067597.375,1298290256.74
185500452.235,55640920.6022,595264192.673,245408484.671,443992863.427
496733720.476,231830598.287,527973333.682,37928734.0714,487021403.779
221528905.057,19772402.0939,984536522.334,513480427.349,468737378.821
163779108.416,91339533.5243,783030551.272,279318632.691,404571970.608
92753926.3476,19363962.1885,1309146354.81,191697120.805,251347978.625
175376866.282,1101597.49654,186431106.838,387184063.711,1159991419.72
362797862.685,94739659.5979,295498655.744,141373912.523,1074187835.61
226837067.349,-3046971.89412,340099302.148,161421102.601,1050913356.84
96930389.5483,-18060075.89,103119763.164,91631811.9889,618228660.627
3159322.78889,1106165.81949,221940625.879,367581908.556,912891882.586
211725266.135,112666956.946,173434672.611,172592890.781,39450964.7536
174918811.97,94454070.036,969777450.756,621348390.909,838309099.003
76708492.8242,55449974.5284,452074837.599,32046986.6739,631658900.61
230845660.091,115713614.894,278322752.685,210514690.381,962494445.898
68701904.6909,120297089.943,278229900.295,883065276.143,214951027.204
2163760.62319,158702405.961,216245816.974,-26661765.6116,1277908545.86
183502749.502,175781758.511,544314976.11,333190028.256,622542167.456
8040617.13712,101458122.324,13720433.507,83939272.7597,1172821098.17
93173841.3346,185173.497431,67213812.4238,169508345.994,1225380271.31
5426606.7163,281076588.342,107913730.585,556323857.003,178989093.417
249697276.833,266852094.061,,0.0,369864893.509
141641684.627,14675724.6322,,95335848.0634,768832745.771
199878189.289,-12562171.7684,,52554611.8957,440175446.879
176737842.682,59874756.3427,,593298517.288,309489718.604
46845386.796,-5854560.17977,,64952147.5854,1632622882.34
50596767.1671,112737113.38,,89018842.3868,651518009.265
96424030.3494,31915326.6834,,152833361.738,255693244.067
92356046.3127,53950214.6604,,632013788.923,378483942.307
47039369.8326,-363387.494844,,576380811.482,1221823524.33
181139001.511,234666238.991,,505490762.617,1330260857.88
76192689.2849,48473191.0034,,509278515.137,448013805.724
274192078.911,324623940.013,,648868723.894,662661066.774
164242640.221,8580330.21312,,105633676.691,347850546.265
36922355.5061,12474031.7603,,266519704.347,484890846.689
238651643.916,28991723.9325,,128085920.177,1169483838.97
5011497.32159,241313931.52,,347517778.712,78697024.1224
246417928.426,274088057.154,,685977596.341,446587771.771
366916468.7,293441814.681,,567360195.934,433434826.691
109543719.824,128778783.255,,7991218.29967,446986288.269
51856177.576,134942991.596,,263662923.146,497593816.225
253918755.196,2864615.71723,,184015849.383,505891873.265
118745948.901,-7412667.14814,,835954816.453,266393347.157
323783725.386,257206602.424,,88026126.4599,298885961.059
