X1,Y1,X2,Y2,Subpoints_origin,Subpoints_destiny,Distance,Duration,Elevation
4.77475586181,-75.6915931867,4.80134737046,-75.7080313037,"[4.7747761, -75.6916251]","[4.7750251, -75.6925938]",121.0,10.0,2.8632343474669177
,,,,"[4.7750251, -75.6925938]","[4.7839495, -75.6987219]",1340.0,134.0,2.017333211217603
,,,,"[4.7839495, -75.6987219]","[4.7965332, -75.7029198]",1551.0,294.0,3.099914237939051
,,,,"[4.7965332, -75.7029198]","[4.8000904, -75.7055673]",504.0,111.0,0.7118371141027034
,,,,"[4.8000904, -75.7055673]","[4.8009336, -75.7057878]",97.0,20.0,6.896892199341042
,,,,"[4.8009336, -75.7057878]","[4.800985499999999, -75.70659320000001]",90.0,24.0,0.46955589385960983
,,,,"[4.800985499999999, -75.70659320000001]","[4.8007582, -75.7066543]",27.0,10.0,5.0665484347562515
,,,,"[4.8007582, -75.7066543]","[4.8007725, -75.707624]",107.0,30.0,1.6834911965798185
,,,,"[4.8007725, -75.707624]","[4.8013354, -75.70775359999999]",76.0,30.0,0.26193233926913045
4.778655161640001,-75.6903381287,4.80316582915,-75.7186015921,"[4.7784071, -75.6909979]","[4.785661, -75.691553]",1495.0,283.0,6.917978200405768
,,,,"[4.785661, -75.691553]","[4.78688, -75.69392030000002]",299.0,40.0,6.549809928719299
,,,,"[4.78688, -75.69392030000002]","[4.7956405, -75.6950845]",1170.0,131.0,2.903354588373831
,,,,"[4.7956405, -75.6950845]","[4.801639499999999, -75.6942396]",688.0,116.0,1.082698581122038
,,,,"[4.801639499999999, -75.6942396]","[4.8039276, -75.6937021]",263.0,54.0,4.013826845093055
,,,,"[4.8039276, -75.6937021]","[4.8038282, -75.69511279999999]",175.0,24.0,0.17464929019781758
,,,,"[4.8038282, -75.69511279999999]","[4.80538, -75.6981799]",389.0,36.0,1.7936901066102686
,,,,"[4.80538, -75.6981799]","[4.8065335, -75.7029438]",601.0,56.0,0.775896305728146
,,,,"[4.8065335, -75.7029438]","[4.8081035, -75.7080253]",608.0,59.0,0.053129829817531865
,,,,"[4.8081035, -75.7080253]","[4.80821, -75.70912969999999]",123.0,19.0,1.8468299748496977
,,,,"[4.80821, -75.70912969999999]","[4.806081799999999, -75.7145118]",649.0,70.0,0.8407675330441619
,,,,"[4.806081799999999, -75.7145118]","[4.808119599999999, -75.7182073]",470.0,81.0,2.667518916162309
,,,,"[4.808119599999999, -75.7182073]","[4.80688, -75.7188073]",153.0,38.0,0.9451521856488823
,,,,"[4.80688, -75.7188073]","[4.805725000000001, -75.71672800000002]",277.0,45.0,3.554924905447887
,,,,"[4.805725000000001, -75.71672800000002]","[4.803029599999999, -75.7187093]",502.0,65.0,7.686551291208415
4.7530455901,-75.6827916393,4.76200654311,-75.6813668142,"[4.752676399999999, -75.6825704]","[4.752948, -75.68218]",53.0,15.0,2.887204741774525
,,,,"[4.752948, -75.68218]","[4.7532932, -75.6820816]",40.0,14.0,0.9320409980321644
,,,,"[4.7532932, -75.6820816]","[4.7464236, -75.6775739]",994.0,329.0,1.814604413876898
,,,,"[4.7464236, -75.6775739]","[4.7448464, -75.6654448]",1396.0,117.0,3.479490844296926
,,,,"[4.7448464, -75.6654448]","[4.757225399999999, -75.6780612]",2331.0,174.0,2.956139001921168
,,,,"[4.757225399999999, -75.6780612]","[4.759252099999999, -75.6752118]",446.0,96.0,1.0444913692284348
,,,,"[4.759252099999999, -75.6752118]","[4.7617005, -75.681328]",767.0,261.0,3.081532164195871
4.80121503965,-75.7085505255,4.79069909986,-75.69603214029999,"[4.801213499999999, -75.7087459]","[4.8016812, -75.7087501]",52.0,14.0,0.32772815350090234
,,,,"[4.8016812, -75.7087501]","[4.8016202, -75.705933]",312.0,57.0,0.08286169869243858
,,,,"[4.8016202, -75.705933]","[4.8018481, -75.7040811]",269.0,37.0,9.579202690800404
,,,,"[4.8018481, -75.7040811]","[4.8056702, -75.7004128]",680.0,80.0,4.749805569985304
,,,,"[4.8056702, -75.7004128]","[4.8031489, -75.6959031]",630.0,70.0,2.3211332863518823
,,,,"[4.8031489, -75.6959031]","[4.8015294, -75.6950468]",240.0,34.0,1.2597169539406803
,,,,"[4.8015294, -75.6950468]","[4.7941196, -75.69601279999999]",922.0,114.0,1.0292210305931728
,,,,"[4.7941196, -75.69601279999999]","[4.7906979, -75.69602560000001]",390.0,30.0,3.589318412520236
4.7621932599,-75.679396548,4.760525716,-75.6874462605,"[4.7621399, -75.679]","[4.760070499999999, -75.67460779999999]",551.0,108.0,2.2863081269295895
,,,,"[4.760070499999999, -75.67460779999999]","[4.757225399999999, -75.6780612]",559.0,105.0,0.20004087822867705
,,,,"[4.757225399999999, -75.6780612]","[4.745333599999999, -75.6653393]",2246.0,194.0,2.7564176368019893
,,,,"[4.745333599999999, -75.6653393]","[4.7464236, -75.6775739]",1416.0,86.0,3.118506535911543
,,,,"[4.7464236, -75.6775739]","[4.7574856, -75.68263259999999]",1458.0,368.0,2.3519425908171465
,,,,"[4.7574856, -75.68263259999999]","[4.7573304, -75.68740369999999]",638.0,114.0,1.3233914320504572
,,,,"[4.7573304, -75.68740369999999]","[4.759881399999999, -75.68865749999999]",331.0,97.0,0.21731379569601578
4.75259990126,-75.6758959933,4.7856375324,-75.6999389507,"[4.7524614, -75.6759501]","[4.753288, -75.6749323]",173.0,26.0,4.71150010905111
,,,,"[4.753288, -75.6749323]","[4.7839495, -75.6987219]",4619.0,402.0,2.5581565211150354
,,,,"[4.7839495, -75.6987219]","[4.7857094, -75.6990964]",201.0,48.0,0.7404047141427932
4.78891309802,-75.7083635571,4.76208765802,-75.6808643382,"[4.788933099999999, -75.70835319999999]","[4.789269099999999, -75.7089818]",79.0,26.0,4.241051751496799
,,,,"[4.789269099999999, -75.7089818]","[4.790417, -75.70837159999999]",144.0,51.0,6.057917750915882
,,,,"[4.790417, -75.70837159999999]","[4.7920009, -75.7113067]",370.0,95.0,2.029209436951123
,,,,"[4.7920009, -75.7113067]","[4.7907234, -75.71199]",161.0,51.0,4.845373934473419
,,,,"[4.7907234, -75.71199]","[4.7809731, -75.70060939999999]",1979.0,408.0,1.272737514891112
,,,,"[4.7809731, -75.70060939999999]","[4.7819291, -75.6987279]",437.0,105.0,3.1601958955492977
,,,,"[4.7819291, -75.6987279]","[4.757225399999999, -75.6780612]",3789.0,305.0,2.4653247266993996
