X1,Y1,X2,Y2,Subpoints_origin,Subpoints_destiny,Distance,Duration,Elevation
4.767884488649309,-75.68413613411892,4.78954465248941,-75.6878986486003,"[4.7678629, -75.6842849]","[4.767702, -75.684495]",29.0,6.0,2.7665040636405402
,,,,"[4.767702, -75.684495]","[4.771624, -75.68722]",918.0,203.0,1.9295071598319726
,,,,"[4.771624, -75.68722]","[4.7709018, -75.6912523]",531.0,125.0,0.13092274954867203
,,,,"[4.7709018, -75.6912523]","[4.7930597, -75.6962472]",4018.0,327.0,2.979583998496108
,,,,"[4.7930597, -75.6962472]","[4.7923689, -75.6937919]",309.0,53.0,8.264002724888064
,,,,"[4.7923689, -75.6937919]","[4.7942885, -75.6919673]",301.0,48.0,5.331291721079747
,,,,"[4.7942885, -75.6919673]","[4.792322299999999, -75.6904047]",295.0,52.0,0.9745060448130978
,,,,"[4.792322299999999, -75.6904047]","[4.7887784, -75.68801739999999]",503.0,76.0,0.17017461139365736
4.7992191670674,-75.7042300415833,4.78738389592375,-75.66417396935809,"[4.7992104, -75.7042402]","[4.800396000000001, -75.70507549999999]",190.0,67.0,3.367715155468763
,,,,"[4.800396000000001, -75.70507549999999]","[4.8008701, -75.70577329999999]",113.0,64.0,1.999709482862515
,,,,"[4.8008701, -75.70577329999999]","[4.8018481, -75.7040811]",354.0,58.0,10.901835895420499
,,,,"[4.8018481, -75.7040811]","[4.8056702, -75.7004128]",680.0,80.0,4.749805569985304
,,,,"[4.8056702, -75.7004128]","[4.8031489, -75.6959031]",630.0,70.0,2.3211332863518823
,,,,"[4.8031489, -75.6959031]","[4.8015294, -75.6950468]",240.0,34.0,1.2597169539406803
,,,,"[4.8015294, -75.6950468]","[4.8020247, -75.6941508]",116.0,41.0,5.052537655988825
,,,,"[4.8020247, -75.6941508]","[4.8039276, -75.6937021]",219.0,37.0,4.778586257996981
,,,,"[4.8039276, -75.6937021]","[4.8079567, -75.69325959999999]",451.0,91.0,1.4068255135304155
,,,,"[4.8079567, -75.69325959999999]","[4.808793, -75.693165]",94.0,17.0,3.2550892658449015
,,,,"[4.808793, -75.693165]","[4.809546099999999, -75.69266209999999]",102.0,14.0,1.4642648978957746
,,,,"[4.809546099999999, -75.69266209999999]","[4.8102513, -75.6921222]",100.0,12.0,0.34144487236624715
,,,,"[4.8102513, -75.6921222]","[4.8113628, -75.68818399999999]",546.0,65.0,1.7178861415202138
,,,,"[4.8113628, -75.68818399999999]","[4.8105074, -75.6802407]",886.0,166.0,1.248921074003369
,,,,"[4.8105074, -75.6802407]","[4.8077495, -75.6738659]",782.0,126.0,0.5330756929429087
,,,,"[4.8077495, -75.6738659]","[4.8032096, -75.66833319999999]",811.0,110.0,4.531886437478912
,,,,"[4.8032096, -75.66833319999999]","[4.802905, -75.668426]",35.0,9.0,4.157763846671647
,,,,"[4.802905, -75.668426]","[4.802201, -75.66699600000001]",177.0,44.0,2.7553060365287596
,,,,"[4.802201, -75.66699600000001]","[4.8000429, -75.667611]",252.0,60.0,2.0686986573631616
,,,,"[4.8000429, -75.667611]","[4.799696099999999, -75.6670594]",72.0,16.0,2.892802402049998
,,,,"[4.799696099999999, -75.6670594]","[4.7992629, -75.6672743]",54.0,14.0,5.734850717700163
,,,,"[4.7992629, -75.6672743]","[4.7951315, -75.6670536]",557.0,96.0,5.469126925237617
,,,,"[4.7951315, -75.6670536]","[4.79304, -75.66793]",255.0,34.0,5.995995893359485
,,,,"[4.79304, -75.66793]","[4.792511, -75.671223]",417.0,65.0,1.8285061373982148
,,,,"[4.792511, -75.671223]","[4.792504999999999, -75.6735039]",261.0,41.0,4.183753033748787
,,,,"[4.792504999999999, -75.6735039]","[4.789905, -75.67204330000001]",397.0,51.0,0.38695300498571816
,,,,"[4.789905, -75.67204330000001]","[4.785862, -75.665837]",958.0,247.0,3.583569989878965
