X,Y,X,Y
-75.7166686044855,4.81817836342277,-75.7029157209754,4.81597291323682
-75.7318214656223,4.82915121144078,-75.7079751248544,4.81916436957227
-75.7040845925478,4.82117714305601,-75.7393998452178,4.82381073584774
-75.7206706051535,4.83241462777439,-75.7417412347017,4.82301254794963
-75.7296495581946,4.82905877983053,-75.7061295844696,4.82172480308387
-75.7044915312991,4.82435151253849,-75.742245596376,4.82442269382543
-75.7061580845518,4.81933915830636,-75.7354248195103,4.82287623999445
-75.7273767419836,4.81799177656764,-75.6920223637686,4.80965702595824
-75.6968817583584,4.8186610441762,-75.7241454801653,4.81998110859714
-75.7294190825952,4.81945872923182,-75.7166505183942,4.82225517399106
-75.7180643277718,4.82598206917112,-75.7122413536965,4.82036219687743
-75.7265345200657,4.82090664780387,-75.7213474445533,4.83251001583557
-75.7130189345712,4.82236417752789,-75.7286402014663,4.82476808630765
-75.7250258227164,4.82670047420138,-75.713654268117,4.8145832712589
-75.7052381268043,4.82317095825537,-75.7203548941646,4.8198004577951
-75.7319344039425,4.82913450408885,-75.7283776771723,4.83069982843983
-75.7259280869288,4.81736267961064,-75.704748034663,4.81496810936815
-75.7283955180226,4.8301175924243,-75.7145423187424,4.81375015008308
-75.7087113866019,4.82192005540448,-75.7114177672378,4.82338909865259
-75.7125256961107,4.81723422362742,-75.7000880789953,4.81420729620131
-75.7313652665192,4.82322666366149,-75.7012064524716,4.82257619712827
-75.7204070240266,4.82016443171654,-75.706390086084,4.82272233832771
-75.7415473076199,4.82287803895698,-75.7022072297219,4.81423843343738
-75.7320761532341,4.81969249599714,-75.7155247373449,4.8214829796392
-75.7149940502845,4.8230705775247,-75.7179470727304,4.81401177745977
-75.7251235568864,4.82806461642723,-75.7244838857902,4.82583058473201
-75.7290168253319,4.83020225359705,-75.7228448635648,4.82179784040411
-75.7347941157583,4.82621941694822,-75.7297192818141,4.81750261412559
-75.7157369815785,4.81950938599928,-75.7371989158884,4.82061639484049
-75.7249269822873,4.83021298484741,-75.7301490884432,4.82383251966204
-75.7425520346016,4.82162117634297,-75.7320019102532,4.82331673197973
-75.7337460098315,4.81998853977551,-75.729216373104,4.81723520561967
-75.7294696984402,4.83060659443908,-75.7400986331606,4.82101301299985
-75.7114521364419,4.81421609007237,-75.7241962678381,4.82639010342918
-75.7277567620589,4.82493772137341,-75.7070629411517,4.82019122705969
-75.7100374599613,4.82407262492781,-75.7252094134982,4.81663484671816
-75.7193681658537,4.8267127367738,-75.7040288703659,4.82157690369231
-75.740309728406,4.8251973350455,-75.7098748509595,4.82035203003888
-75.7238038535271,4.82699545467477,-75.7164831421275,4.82496065810111
-75.7116031616339,4.82443256929436,-75.6985966675119,4.8101092733028
-75.7262981600214,4.83074240716781,-75.7079206566546,4.81432146170414
-75.7063864968485,4.81312835245526,-75.721547447007,4.82236827377138
-75.7423470622194,4.82117795460509,-75.7213709054037,4.82161879451261
-75.7151713726032,4.82323929422029,-75.7080374742957,4.82449993872677
-75.7261892872085,4.81893622875512,-75.70392408726,4.82078454931051
-75.7020989399426,4.82209286491744,-75.7339884118788,4.82218629962154
-75.7349720278602,4.82253766430715,-75.7040694687576,4.82106485314029
-75.7335378311942,4.82923399603346,-75.6982807221056,4.82150908558518
-75.7194460420481,4.81245742814285,-75.7416509361843,4.82540819320722
-75.6981749757131,4.80999404264325,-75.7023157345605,4.81621005071648
-75.7386011415302,4.82347336976166,-75.7227283214091,4.8173999507077
-75.7136558158111,4.82050147966061,-75.7208891497001,4.82607048963888
-75.7232915741997,4.81629535949007,-75.7367535328817,4.82110948113988
-75.7043846291959,4.82102735065331,-75.7273899860531,4.82210593611231
-75.7258360929974,4.82863542635067,-75.7307143374636,4.82829795377443
-75.7154947651155,4.81564884038983,-75.7042422017254,4.81980510370118
-75.6978592430572,4.82295948229029,-75.7281106128558,4.8166333898669
-75.7056668975948,4.81604639940481,-75.7126773782625,4.82305310736174
-75.7366196562468,4.82246704336125,-75.7028501916294,4.82099705124361
-75.7267671316228,4.81851375805351,-75.7160617054352,4.81807349800552
-75.7077130288098,4.81189544862298,-75.7351125229297,4.8268139703136
-75.7215018375527,4.83292463892789,-75.731689382055,4.82908088209928
-75.7377560877111,4.82116697654287,-75.7243129516177,4.81822322240049
-75.7305347948546,4.82007568797678,-75.7284393088715,4.82795858035142
-75.7251355073946,4.81734906231315,-75.7250071407097,4.82073323620066
-75.7076990571713,4.8232415909423,-75.7268348817933,4.82638959955808
-75.6966237659122,4.81920067179566,-75.7367826509416,4.82213474607478
-75.7045284435697,4.82293018290245,-75.7284629881145,4.82395874463723
-75.7290734444016,4.82032966656953,-75.7232372098442,4.81625833970917
-75.7078620052253,4.82268706478746,-75.6972724597744,4.81905541667492
-75.7174441066334,4.81316978837638,-75.7329081019017,4.82013949316656
-75.7240704611572,4.83188787335538,-75.7191185201712,4.82452512484781
-75.7355113686443,4.82491469133064,-75.7008376820424,4.8223220701966
-75.7327720103555,4.83026464277276,-75.740135206464,4.82686604922686
-75.7035367125402,4.82390978520079,-75.6983951549477,4.81578121516429
-75.7126263285385,4.81689927757362,-75.7114926156903,4.8135134620665
-75.7169867633788,4.82252864752341,-75.7265078982652,4.82745333902462
-75.7026754252531,4.82294452575355,-75.7148229708089,4.81767675958298
-75.7020078670303,4.82163006094277,-75.7245851206992,4.82886398333067
-75.7266570715575,4.81960793820636,-75.7162679765511,4.81818066148534
-75.7052899919047,4.82184124400394,-75.7318093086324,4.81821494616655
-75.6986550185837,4.82282949026769,-75.7136681225106,4.8216706510473
-75.7399075176602,4.82329701821026,-75.7285668752668,4.82143749703661
-75.7210171359151,4.82024616785473,-75.7240330547114,4.82095686523461
-75.7210604990001,4.81609179327719,-75.7201635448628,4.8315681958871
-75.7445444584169,4.82213554255523,-75.7309244519882,4.82327262726935
-75.7034452148773,4.81100014460499,-75.6995021460683,4.81411490227436
-75.6981502356726,4.81420268600571,-75.7202401047414,4.82600510349803
-75.7196076041086,4.82129754772664,-75.731906215712,4.82950161998731
-75.7065318824686,4.82451814443922,-75.7283405263494,4.82658591934647
-75.7341408909795,4.82605516291139,-75.7357769759639,4.82348886974037
