Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
5943640.61588,449982276.227,319066466.756,396345600.378,834827464.653
2779368.30174,69527956.9998,266882708.412,95842226.6951,154431506.799
2870930.27342,48708962.1274,319610561.812,621674395.976,255936772.615
40243080.9658,268309342.039,125405794.816,525782860.175,129667187.132
17494181.5821,19914415.9209,111889409.77,312488435.772,68861560.3811
118082380.711,41210443.8858,28858069.9166,227385055.0,398699449.23
18808775.7028,-119823491.916,553513964.026,248667340.678,130791554.293
2609488.79671,21786100.5834,605032430.636,163277244.998,542438018.677
65679501.3126,21833535.5598,313524733.939,596842276.226,290923960.994
17741642.6915,-1002548.53499,262376566.976,40993028.4986,118954786.581
53861346.4415,44699201.3374,119739755.176,392746445.977,213680060.356
38358413.0662,68398831.3398,40608073.2274,260786389.564,411086075.144
2207193.12239,14087298.3674,175944186.03,81803986.7334,412725584.66
12776287.5558,434791727.688,136073081.699,360427796.76,142599211.522
7945781.57312,459736302.107,523053505.968,643523234.219,1018221885.43
168971613.562,83339745.5655,160468735.808,9754532.9541,732529194.937
85479045.976,153411371.856,121885851.916,341093808.678,493238499.859
57195137.7521,151618874.971,118664223.376,14868730.6045,822929839.734
678766.395699,93409158.1869,156821723.965,309430021.702,747497611.465
82720811.4077,160862320.348,183706343.237,525844258.845,312480549.215
1943682.08883,141912938.849,264495629.927,412690860.485,129782615.84
25502403.8521,346329958.518,201233816.448,755239802.055,144358653.777
153387100.223,30010368.3976,278172481.081,229757527.099,310308592.326
41026576.1343,218884468.997,158977520.194,10086942.0386,237680322.451
51305739.1823,460831505.379,743729889.682,397937956.889,235078900.961
70946800.1473,271890762.772,314609898.789,616419654.816,244160091.636
182413882.366,118921684.47,201463061.674,487731093.15,599449724.334
27410925.462,61130304.5829,602920602.366,160695402.811,387044973.504
50903446.4813,33772232.0554,221910823.429,826354910.447,838472119.015
62275380.9203,401852881.4,71574528.8185,371573976.045,220555439.561
0.0,116068998.527,520943582.654,416910874.58,507624614.849
82523399.6355,375713027.732,139852270.91,134254548.495,340607532.294
62653572.3729,24425912.0523,107541101.763,833984486.668,144253507.853
13684548.3521,114145184.652,304980043.147,566320518.267,589288326.616
34254944.9307,41058327.9721,371100777.554,229494883.619,218464229.138
82718094.3254,29146522.6297,219017027.228,219077929.28,461387498.235
243434011.082,36239010.9982,75211418.5863,225304137.046,294052156.833
257733742.833,300167847.605,531656918.986,161872055.453,276257667.685
2602934.08922,475209791.516,239506243.962,852586353.744,243316396.182
40245852.9505,288637144.371,140611516.642,702598866.873,266959294.337
8040510.23588,10420753.6076,144014417.027,428129907.815,395158667.249
-841176.252044,-17213938.8345,245437125.253,392139365.054,897815011.633
97389961.0753,26095230.5682,306064393.701,224682473.923,199853857.992
17100033.85,127522086.114,,210865604.931,209702406.015
34327736.5428,187855203.958,,870765669.264,332523504.51
0.0,135600249.475,,1232870746.78,483349287.401
169282236.619,352949268.235,,77100605.3987,100010121.506
2476136.14852,333177184.471,,132488837.631,381237609.119
9967309.66385,472739205.523,,435083684.068,241068991.869
86443984.0772,4900536.68819,,505197552.283,257208810.977
32808031.9618,277723659.013,,181479208.183,259269134.82
-5058001.83578,75424521.0629,,261379589.196,706129380.773
83601711.068,442759367.316,,436904205.023,225399084.883
23145724.6002,28568273.6715,,188319734.69,414177672.795
14101219.1689,241066895.491,,402406939.478,141900620.719
-11385571.9644,61802537.4502,,374672395.363,424915493.043
84986247.1876,268132459.843,,445098054.101,403073877.284
47060327.2347,505177277.808,,383361159.987,508123220.661
9758712.76919,11331261.2677,,517195689.453,243184741.011
128540392.93,414103604.526,,193707834.776,132216146.978
26594370.6624,71294508.4073,,319507213.372,180570221.446
2348580.554,513090106.795,,285521965.604,198256847.906
0.0,79919727.0259,,960630687.204,
1639819.98554,314285926.077,,521666014.876,
39153690.8018,11025134.938,,132085770.043,
15730145.663,410383058.975,,263670526.908,
7956738.7258,413690894.158,,396582183.803,
74475740.4633,11920447.1209,,417396486.145,
45481894.9879,31215280.4212,,491671894.507,
36123683.3524,58123965.742,,284519278.991,
31840577.2382,4830193.01507,,336985267.838,
968981.614604,214120152.188,,556651534.734,
25377054.2165,23035150.3498,,617356746.464,
45515425.4412,242751114.114,,541790834.008,
121600204.95,445455534.068,,474911669.182,
86849431.0072,78181227.7759,,358057460.537,
64059336.753,205667272.201,,314182204.543,
13370992.7096,183875472.444,,578695856.467,
48941696.9484,460952024.518,,468656657.225,
0.0,338299661.78,,293940734.785,
23933134.7915,330578486.929,,209602030.561,
-327081.734484,345982003.033,,349170754.309,
5554948.41521,173072726.569,,1059175995.42,
34138279.6095,64667159.6955,,80315843.6826,
63615580.612,-34722139.335,,275304755.719,
11400930.6725,421210946.947,,247415986.683,
5534966.36121,120601304.071,,155037796.414,
42931891.8088,552651197.188,,252510615.264,
10111964.5289,126483527.121,,86158770.3426,
62038770.9191,229167831.02,,376331429.116,
5985935.83524,174360050.137,,855059952.61,
58227944.0625,95097722.6383,,813469570.881,
5512892.21262,78630657.8714,,220093641.818,
293750.068195,133002784.201,,233785013.707,
63297593.3566,23493101.6259,,268004534.476,
35870548.3868,304392336.085,,265686383.006,
72016406.5557,379491775.591,,56005368.5556,
38923139.353,56767829.8515,,763408205.086,
26038463.3874,252888671.123,,182736151.907,
59717751.2334,12718891.793,,289629171.981,
70674635.255,586037321.106,,405498529.578,
1789689.04802,120210601.959,,578543331.31,
19175875.4122,126212341.736,,55813009.8749,
2904884.15424,50119763.7844,,411812779.954,
-191425.946233,410857511.616,,545662935.809,
35191521.8892,114517490.597,,466556016.169,
50823724.4086,100070809.001,,304752020.758,
36559926.4242,11538272.4772,,459729757.196,
73894703.4393,522937176.392,,563789336.978,
92989888.3347,245257878.517,,,
53327771.7396,157110332.729,,,
239527216.231,220638295.836,,,
40116122.6242,227689724.229,,,
6098640.18349,40454267.3164,,,
85868100.2396,169076228.862,,,
25206859.2263,321053128.327,,,
3869733.16919,360123007.715,,,
25155131.5819,362161038.7,,,
12638716.0957,0.0,,,
37967703.6382,9138814.87474,,,
36228950.9525,307381815.083,,,
1979897.38129,185729216.745,,,
3697505.26987,449970276.586,,,
163996842.673,38345252.8568,,,
31259823.892,323239172.274,,,
28003139.7141,173157712.835,,,
786343.464174,148248019.155,,,
54579691.1319,576199337.851,,,
82480725.2522,187448493.858,,,
13852820.9169,676495810.405,,,
63267832.9173,411555734.653,,,
11309431.5935,67986702.8628,,,
27784830.1284,40196959.9262,,,
28857387.0803,72883031.9768,,,
184923782.293,72651206.1982,,,
86836452.6253,4840217.28853,,,
54622409.4005,196058032.222,,,
884310.820145,260115120.73,,,
124716913.677,63995605.7372,,,
45603498.6506,52239954.4706,,,
3090150.61651,295137284.018,,,
35752498.2824,357528588.325,,,
68899078.9156,99470659.1188,,,
15482626.9657,55658695.9306,,,
49690535.1528,428641993.247,,,
6264604.66379,240841660.11,,,
115472015.637,95872007.1546,,,
12716632.5204,69019830.8463,,,
33132855.0012,63553519.3591,,,
4711589.38161,-2531399.49516,,,
44087393.9747,200311511.586,,,
134204504.189,318507801.357,,,
34696389.5085,201679047.64,,,
53782736.15,71709586.4419,,,
11483175.0727,129941979.77,,,
35025732.4188,66824067.0093,,,
65996221.3,108070724.353,,,
45498820.2594,155416428.099,,,
107246855.202,-46258163.4393,,,
6411068.27198,56446694.8784,,,
18881384.7791,31847381.3107,,,
2594890.93244,61380557.0703,,,
14636477.306,291074039.113,,,
15035334.2874,215230752.519,,,
-3700922.23239,39073030.9121,,,
78317673.8099,449067876.929,,,
2863139.99756,80807457.0749,,,
4505415.83698,351911625.151,,,
47806897.1784,270357822.499,,,
101850273.95,279641331.794,,,
36362347.6596,431252388.328,,,
8556926.8758,428112327.05,,,
21007272.1741,6497965.1093,,,
8106748.24647,56192124.5371,,,
47054043.5782,269324894.753,,,
2815964.57613,45323911.4445,,,
26582216.8486,324457273.768,,,
25096277.3236,258509418.043,,,
89468572.5775,5554337.80494,,,
190504911.986,23134978.3064,,,
1309145.87242,198120480.741,,,
,288527586.132,,,
,281892577.841,,,
,129668070.255,,,
,210114528.604,,,
,302081716.881,,,
,314069911.772,,,
,93258033.384,,,
,310919944.059,,,
,61345504.5082,,,
