Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
21778776.5343,35542796.9974,96082487.6191,37663854.7995,264430364.938
47872746.732,6199606.04669,201401405.138,608188937.504,205088945.486
10230337.5214,174345651.62,235969925.077,103310831.879,294206282.79
3984386.7262,22462026.0487,49820855.8018,124793910.38,285537617.665
20778763.9959,128523627.641,311205278.48,265319410.05,270216178.33
95887617.7462,63836272.4843,210615679.426,89039860.7927,449501840.007
25465992.495,262624638.744,249039779.259,74962468.2935,86642268.1077
17021683.7612,827324083.678,67333948.5502,188132940.397,450305702.517
56738644.6153,124991276.916,183225587.39,569049242.032,208238659.54
-870341.246898,61388067.5408,180783129.408,236231531.663,826192182.696
-3618425.59755,386123760.533,77954158.1821,453985967.066,736440970.465
18056735.8068,95371768.5468,24390237.5448,401172660.061,246673156.534
-15974440.2722,208509188.551,176913910.453,1565854381.45,461592885.654
64367294.0599,7744045.23239,265383174.059,667302358.436,419888354.933
-1825613.30262,222750238.502,389781844.5,225645410.574,104449257.584
24113167.0931,104203545.399,61078113.9654,689567976.679,470471778.994
36246285.1824,60061349.1398,269860102.485,420265598.584,250659884.873
44205754.2663,266811429.943,42019887.5384,282181239.329,324259319.305
35484635.5112,254197802.921,217592054.669,61500028.94,409520460.913
36960524.2922,17225232.286,232951592.401,78983678.8658,311470949.041
27982326.1562,114374760.35,185380196.686,672459471.147,175710766.564
10270937.9226,296101133.469,100524311.169,401577651.03,129562383.405
19095476.2195,278288083.959,167768091.668,472889027.621,284625487.528
39990126.8577,425129610.744,445256547.772,796891972.709,249488164.771
9191815.0131,182185716.271,282490719.424,360085497.914,359044956.937
53714884.0152,98330063.7404,82595637.8563,143252894.665,158895405.355
10182911.9165,356109254.012,124818644.984,164997197.496,172698898.191
33815205.1545,133073606.983,410646687.138,414146866.532,181305426.578
9842070.55883,54655899.3062,99043885.0821,801887978.438,218264470.096
22984301.8697,204808390.273,203427734.058,360002071.986,196724393.709
75048698.8012,267137269.488,288053539.227,237186121.141,483774076.154
3261991.08215,66485023.4432,127571176.632,497017152.171,368226953.914
16245351.6573,191023876.649,422786258.08,109880592.018,165875931.547
