Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
94310911.5255,175236665.893,290644556.888,1408371.27947,130262280.564
57033492.8131,290029650.754,199951468.901,232818320.9,322348827.102
1972688.68649,129256922.774,46449354.6051,82147270.9416,224416695.45
187496812.757,240131616.297,92396297.4231,852245764.009,176777433.011
893090.596603,134296074.707,59314443.994,216319669.942,173043683.994
95584228.4115,260237430.346,81669575.5097,188697998.181,61573542.5035
36350418.7679,270777893.29,194141932.061,419561282.739,273070809.538
8004092.70626,423094609.672,145370691.887,234752141.761,303419177.406
51336860.4834,572843530.712,271317386.627,775153245.96,440945038.882
6041858.24325,159818588.618,98545282.2341,344090529.831,793760847.384
5216875.29209,124393947.645,550428456.999,570990383.981,102105957.548
18185447.4729,17238768.8849,110612486.43,212818694.419,537409675.919
6877301.69179,234164604.719,60142467.8558,569255157.559,941463270.184
54350460.2346,226409289.739,305753314.713,582645760.797,664928980.266
48576863.2161,523034324.456,847813904.186,286235962.989,243869261.726
42249333.2752,324975240.408,264000203.695,171406982.118,274079677.015
161965231.725,16778005.0326,101209740.841,506861099.325,381278870.262
138859918.577,255902268.827,66656288.0814,980444081.484,621782702.123
20057244.6319,79008354.5851,201655964.195,592634992.239,306753952.76
47370489.9764,102759685.445,20148379.6862,581836680.735,645166483.602
67783259.3788,260560689.988,389510126.094,114570443.661,533293538.097
123260652.986,25788032.4502,62240614.5306,574123627.091,575987055.105
30877377.2098,52770617.1068,368866924.979,126157069.173,196714535.78
7804797.12339,2757181.85566,44119048.8621,446764609.398,292581466.518
-1999149.3072,45416806.2814,890044898.362,192419339.438,158520243.924
23739090.2371,258788723.379,227228457.193,174677682.782,432585264.549
80408481.539,232785660.613,83410552.7337,778966203.168,517105896.288
966586.341647,285117979.888,421362520.175,309784247.721,601207186.117
71809734.7907,472656526.62,365744526.248,670590173.11,167047332.592
22258483.5012,208114076.742,49896541.1784,701157905.199,331870014.727
6166744.22335,240012728.645,177632666.809,107571857.813,492774637.888
18264258.2528,15453945.1961,95032079.0634,233173563.356,455502365.536
663836.791416,270244118.654,61244272.5522,760450461.476,418742725.861
20474555.1202,158112620.152,168530758.904,640316023.523,382697762.094
35298138.7158,506270723.231,346952907.437,41813121.7597,419656121.919
48489448.3318,451131871.391,110184335.1,597166758.287,191553538.938
27997313.2107,352718262.626,139829129.818,687346125.228,394256042.497
34258394.3671,531921369.386,118468257.63,397474698.035,445900502.151
59426720.9257,12153335.0742,50411021.7124,1326975128.4,169964453.033
142033967.305,44647159.6877,136969808.862,253011851.753,207666396.888
70837312.2158,343834147.792,92563342.0398,140831490.363,727698572.745
68806800.9567,290479738.508,227849813.484,104057915.405,136201008.743
4307073.79124,413370019.551,38293775.2268,139494314.114,432121632.107
31192935.7649,398366890.104,361332281.494,73930818.4129,711551741.273
21824847.6395,364909589.062,281694115.298,538500519.254,486737597.158
95310923.1813,361137848.92,71551523.6054,96545609.656,708337007.932
18278948.7879,91895700.695,243679805.195,433515280.41,226625239.88
7620500.34472,57097581.1992,250192762.599,143981642.055,498188908.372
55692393.6414,246049178.731,554533117.293,235757529.518,137310861.191
21438695.3983,234557241.598,87124529.3685,791708737.66,513166613.835
161442901.82,16767727.1646,153109812.324,275418842.404,877026568.721
122243831.848,7157333.15302,104613497.111,376588287.322,320201605.086
4986704.53329,307267232.223,46536987.7104,381504743.978,218130925.245
43310614.4686,68411193.4083,332899966.119,107059684.948,713637214.274
8886896.74517,32958163.2112,373567041.946,287770741.755,505315147.584
10227408.2587,1819998.15191,101660813.586,496750558.03,61802950.1357
66952861.8129,20943188.7158,120090517.891,82181653.0818,492787085.549
22080654.5272,-2521819.5185,99600008.97,301035806.72,243293243.921
103617913.009,172941987.729,243591188.667,244594653.324,859651190.861
37473278.8132,236104154.598,487647533.318,29358155.77,190177418.385
36043804.8624,170367331.099,100249671.4,118411422.676,571265938.933
16444504.039,474070968.466,491240121.681,109840371.557,152639492.609
178942521.717,84803562.4046,75320347.529,413885526.622,319751863.68
173911599.973,88144927.9216,122066043.294,282002108.21,519037089.794
2401414.04652,185319682.593,155712889.589,216717639.168,201081204.809
7197998.09512,74300788.7483,306534083.783,220326417.056,225164087.779
19866811.6599,124776302.739,168310712.5,163442135.849,264066289.312
85011011.8526,415808564.363,652596461.272,928181534.863,234283645.58
-10853290.3554,169804438.02,343622870.012,301195156.236,167168632.641
101647695.409,56656668.3955,75963655.9818,371300052.637,315004584.692
49513124.9374,95282629.4037,164322124.476,967636578.895,306943117.501
173077070.798,277407625.198,155055195.096,189029520.965,206783541.796
618089.637296,127814767.509,109857395.284,637784423.876,393501499.449
130050013.449,89282117.8699,54849322.2567,153917354.218,276023942.773
115380712.194,436438069.833,81521464.8509,160785722.158,625952774.34
10358092.7199,69013647.1584,320529424.031,687040029.78,385142451.728
30970550.9746,88150408.675,240353292.141,1233231709.77,220210715.297
7360167.91281,54858749.8978,188733419.404,214368134.75,801926644.712
33003019.5614,259656956.354,200997740.872,44735718.902,325864336.311
61816464.2189,133532615.919,226720743.621,934841806.986,454797359.797
38729628.1163,168500562.306,109778015.19,444988419.245,398445959.555
195323312.181,62218699.3326,254978052.63,65482225.0568,116015158.256
47286715.9946,204707788.022,122875168.662,501101642.405,468838779.918
129783106.641,2415466.92655,228144106.462,734114789.8,123237202.25
2244678.82495,39561473.3017,95839674.0224,579044788.097,234215434.167
17694784.8087,373654895.577,59412070.546,793815726.814,120631524.842
9893472.75505,63558507.5595,204818317.904,35746223.1413,211133629.238
40311.4574503,289781168.869,89972611.5873,427399031.794,73252676.276
271131319.367,-52152009.7521,794176284.403,166511009.103,468537329.45
30423638.9999,408698426.535,194256486.474,267622292.485,206252454.094
15936583.4587,75909349.6543,29809408.5721,538917617.191,159247409.627
45114746.9557,299191306.812,142212171.43,156245280.452,538638847.646
32702395.2174,389297115.642,227131566.128,245849278.455,192801847.253
2751900.02841,24430379.0553,721816626.598,170049966.748,570805779.789
105747450.804,273303461.866,145795421.327,588162554.464,320805696.415
48181552.848,512748606.036,343186623.153,206363845.933,415021496.76
