X1,Y1,X2,Y2
-75.7060685397239,4.81233438787088,-75.6784065811872,4.796296897413769
-75.68977504185659,4.81905178493161,-75.6678275056541,4.800209119468571
-75.6920031018168,4.811658539661059,-75.6844736694119,4.81155563216588
-75.6956380675369,4.81628365514427,-75.68907436176941,4.78904670178839
-75.6937467810412,4.81241888697782,-75.6862428468155,4.80068634032974
-75.6923904189451,4.81951971648264,-75.6854744684148,4.81132066079421
-75.7022299959763,4.81369362485961,-75.6751017483971,4.810180554714139
-75.6989703971871,4.8178156461057196,-75.69168777042421,4.80048223695041
-75.69227172259019,4.82103918804518,-75.6845759924314,4.80539637751703
-75.69371408509359,4.8133304054509995,-75.69204692943241,4.78807760762583
-75.69073652546659,4.81790778459693,-75.6661021856538,4.7857739169573605
-75.7009440893302,4.81119993723139,-75.6934728409997,4.78885351767239
-75.6932560117564,4.81327547733584,-75.6715166270791,4.80598004996403
-75.6943106107545,4.82131964781941,-75.6736324567112,4.79683727198386
-75.70740061724129,4.81726381818455,-75.669602780393,4.79297993976717
-75.6965115908919,4.81103732111536,-75.6853556874993,4.7925658659249
-75.6924767599577,4.81160257913329,-75.6869098143889,4.791443065996099
-75.6945642064029,4.81078746597311,-75.693395537345,4.8065700749996605
-75.6893730071498,4.81915882480181,-75.6950079511225,4.79161644586625
-75.68868825610029,4.81151312876175,-75.6650440216393,4.80526775310954
-75.7049559486192,4.81174243796445,-75.6714922566244,4.79619794976901
-75.69326907793409,4.81663726013345,-75.6857366000276,4.80803323413188
-75.6908990717898,4.81266874440921,-75.6710529032268,4.78945272461913
-75.6939947680049,4.81274743453097,-75.6974520681894,4.80717218889537
-75.7037063402446,4.81202286591184,-75.6650279502076,4.78683102037053
-75.6908694897363,4.819795793278059,-75.6623607857568,4.78859205531972
-75.68953306937121,4.81990733229722,-75.68131666886359,4.80066634083214
-75.7019651217865,4.8185356084739,-75.6656438170838,4.79026211432081
-75.70007787820171,4.81168546672426,-75.6756932214633,4.785824708635
-75.70684175006579,4.8185334757964,-75.6962331664473,4.80870254277738
-75.7050673376258,4.81830449698783,-75.6840852443524,4.80900326954421
-75.6924391193843,4.81436542539284,-75.69429660176391,4.798982236485349
-75.69369817078879,4.82035953742805,-75.68070090589379,4.8003775813363
-75.6972707472165,4.81179349082728,-75.6728199140434,4.79952288325199
-75.6942238747667,4.814059907062769,-75.6688984833592,4.80178769580149
-75.6928016367067,4.81478086169031,-75.6728250662181,4.80726103355511
-75.689868329101,4.815733151371339,-75.6654890601399,4.80399998400007
-75.69355020552558,4.81996525331122,-75.6927876971633,4.79930183932687
-75.6920615334302,4.81415233919697,-75.6930975453218,4.80688716114353
-75.6935447969326,4.81288419340645,-75.68540966747,4.79117944883164
-75.6895842689272,4.81204263046764,-75.67905919638129,4.811084350777481
-75.701993463695,4.811442581455309,-75.68249896703509,4.7860547158518205
-75.6902171507047,4.81671849559637,-75.68101956850359,4.8026153184335705
-75.69017727883059,4.8114237357687095,-75.6758907067118,4.78952014044673
-75.68453862757791,4.81607529619206,-75.6767906987415,4.786619292207259
-75.6922274309345,4.81272564450425,-75.6720916675218,4.804050156873861
-75.7004003572243,4.81696418196414,-75.6881055119267,4.79350405372003
-75.6943846282995,4.81967293099889,-75.6825565346868,4.78885383954604
-75.70927961415421,4.817546949977469,-75.6693151406452,4.80229198441428
-75.688747006792,4.81925007077892,-75.6953715480192,4.8031778120095705
-75.6887366906382,4.81687469009661,-75.68772617258091,4.79532957298275
-75.6895871576953,4.816326964432981,-75.6742173742328,4.80174814421006
-75.6892923435657,4.80990071421322,-75.6833588577838,4.80570628812697
-75.691711250067,4.8212870108267305,-75.6809126217116,4.7920782986086605
