X1,Y1,X2,Y2,Subpoints_origin,Subpoints_destiny,Distance,Duration,Elevation
4.80478139199,-75.6723176989,4.806228233490001,-75.7491136237,"[4.8043702, -75.6714416]","[4.8037584, -75.6690368]",361.0,125.0,1.682142558206534
,,,,"[4.8037584, -75.6690368]","[4.807005, -75.672839]",565.0,81.0,4.900917354611824
,,,,"[4.807005, -75.672839]","[4.807639, -75.6724988]",80.0,20.0,9.986927028185397
,,,,"[4.807639, -75.6724988]","[4.809050699999999, -75.6774983]",590.0,87.0,1.8065231901195962
,,,,"[4.809050699999999, -75.6774983]","[4.8106498, -75.67591]",250.0,51.0,6.59573413687137
,,,,"[4.8106498, -75.67591]","[4.8126421, -75.6778593]",309.0,56.0,2.429486129160263
,,,,"[4.8126421, -75.6778593]","[4.8127169, -75.67851069999999]",73.0,11.0,0.5303097787984318
,,,,"[4.8127169, -75.67851069999999]","[4.8146486, -75.6831274]",565.0,87.0,1.2613128546664478
,,,,"[4.8146486, -75.6831274]","[4.816383, -75.7171951]",4374.0,566.0,0.3684263727758318
,,,,"[4.816383, -75.7171951]","[4.8159513, -75.7185572]",163.0,34.0,1.5954713572909784
,,,,"[4.8159513, -75.7185572]","[4.8092498, -75.7497274]",3654.0,292.0,1.022371235035875
,,,,"[4.8092498, -75.7497274]","[4.8099669, -75.7500848]",89.0,10.0,0.5583788123543535
,,,,"[4.8099669, -75.7500848]","[4.8066442, -75.7523937]",467.0,58.0,2.7395948961388363
,,,,"[4.8066442, -75.7523937]","[4.806737399999999, -75.7521659]",239.0,40.0,3.484835997169116
,,,,"[4.806737399999999, -75.7521659]","[4.8063217, -75.75096669999999]",146.0,25.0,3.6915817202678856
,,,,"[4.8063217, -75.75096669999999]","[4.805467, -75.7509832]",95.0,18.0,2.740123465026177
,,,,"[4.805467, -75.7509832]","[4.806141999999999, -75.7491088]",221.0,38.0,0.9446259363805385
,,,,"[4.806141999999999, -75.7491088]","[4.8062209, -75.7490875]",9.0,5.0,3.6655739117361943
4.79766220497,-75.6764008535,4.79043646324,-75.7485997912,"[4.798418499999999, -75.6767303]","[4.8008353, -75.67453909999999]",405.0,126.0,2.652419408705874
,,,,"[4.8008353, -75.67453909999999]","[4.8046089, -75.6762289]",463.0,106.0,10.509274606640822
,,,,"[4.8046089, -75.6762289]","[4.8094186, -75.678423]",629.0,159.0,4.358287563007515
,,,,"[4.8094186, -75.678423]","[4.812482999999999, -75.690184]",1403.0,260.0,1.069766644716189
,,,,"[4.812482999999999, -75.690184]","[4.8104523, -75.6904658]",228.0,58.0,2.6569056529318686
,,,,"[4.8104523, -75.6904658]","[4.8101974, -75.691131]",84.0,14.0,1.2114391443269563
,,,,"[4.8101974, -75.691131]","[4.8102524, -75.6923492]",145.0,25.0,0.7751494969983546
,,,,"[4.8102524, -75.6923492]","[4.8076815, -75.6933846]",527.0,80.0,2.04063191308378
