Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
44699019.8828,475236112.409,1594853601.56,253915138.198,573214962.009
333967492.533,58862937.0249,803802771.222,327059725.273,308090537.614
699315364.375,60760334.5749,26798990.9707,111788668.88,514425163.636
478167987.215,61380354.2268,262473552.441,301530181.912,198314207.461
726072238.382,19300205.134,566204314.715,177386566.499,747584497.851
280588513.119,206126817.309,697025571.486,56276794.5486,141845815.991
320336192.2,47824808.2256,803054839.961,209681288.269,1120070163.88
194844250.808,161150481.744,1289559905.03,205683261.312,510145861.593
333516748.618,566280155.811,436444660.278,240582808.528,626049270.437
675247755.643,328713021.264,890585998.517,93479655.5941,1031308905.45
898754967.551,330494084.141,875573082.089,294776370.207,688075615.046
326665191.617,342685447.832,890137465.019,456227615.263,457409021.76
610822731.643,1029514957.89,161638869.11,201946107.14,413521301.593
171560584.268,417208764.329,1317252536.84,918735615.677,985035234.471
1105915470.95,283304606.111,751497372.577,773538075.05,608047107.15
251670582.545,753308355.823,666242623.214,32056033.0714,667389784.917
767372447.077,41948603.9571,1042379116.77,187658512.86,284399611.453
111287951.741,63560189.3813,3220878892.31,51886061.3182,505703763.982
1486451975.92,211446967.431,1188829327.34,129705686.354,462102418.172
816766694.762,53660817.6046,1635294432.86,4045346.05061,561158733.77
87614838.6273,28894547.3138,1666470147.87,191260945.094,281379860.721
144947041.404,153397138.46,2063440973.83,140020678.18,141673867.814
1081703033.91,609926989.576,882447776.858,182073620.567,147888844.493
631718846.339,257711247.489,919165720.769,419021317.683,920288743.43
264285376.275,238899014.046,2677809103.45,405861446.246,832900758.427
423409739.095,397534350.099,596591491.399,458389585.949,435527687.715
370802226.264,505401609.332,1488788058.94,190996279.271,267301535.11
406448068.386,196156432.972,527052131.176,236953137.228,726940279.474
330730551.597,123513626.822,749535130.214,27461045.0132,940663361.136
583764360.199,479096709.077,713071474.655,84518017.7431,461242928.568
52019869.2254,119442059.518,1547234392.95,416151876.044,351068502.705
293065979.199,41401814.6546,139494240.875,190200775.914,300964314.832
246080428.949,763013236.168,,71503666.2247,278593996.0
229056615.961,119480071.168,,69444507.3571,2256876427.82
193527665.143,390486403.904,,90935181.3331,175574188.453
679591903.521,360472101.254,,162347805.892,170971360.175
907465284.031,228107246.349,,524805714.796,511620173.838
328344426.109,205502259.501,,613529343.99,1407045541.21
567676410.061,466270887.398,,27482502.75,613910574.263
82598029.3629,87016409.0093,,423883807.729,223169511.958
312905941.597,245655678.601,,700249299.466,236447245.047
244924351.604,361335146.374,,160405346.828,568702463.301
288377688.829,132513660.846,,262841611.29,141555474.526
600330088.38,556166079.647,,251915456.178,1175185872.42
761647022.532,162803359.485,,101854483.861,145847622.848
1038521598.62,411295041.442,,289178448.01,817224409.998
79563136.1409,356918658.003,,368795713.629,425966010.853
625429198.049,224940401.231,,347212719.055,574514739.33
645596996.432,38466995.1049,,616139934.146,209230374.503
757872503.073,175685726.662,,167827994.241,162710514.382
689103918.079,58239304.2413,,0.0,339059868.957
-27884932.0779,74224615.1476,,190572825.392,823002570.808
183953846.65,617958642.957,,195112596.503,362304977.985
578818305.199,115191037.264,,24685183.5136,645051414.313
410678780.217,88700517.0008,,72394621.9548,1118858647.94
430476710.953,228783146.023,,26922816.4948,393464288.071
791422627.189,494213885.019,,170602377.125,327053728.087
592080246.753,541384378.218,,44427457.8403,109255068.067
70898094.2283,243069417.929,,96893876.7384,999575605.65
1495277737.14,320784299.892,,170102701.457,264427536.106
828529033.082,185040688.609,,105191398.937,839298182.604
214405210.613,491605102.356,,22334421.9313,190726855.411
1106750871.65,384130134.795,,123348587.165,1303621347.2
258095581.968,113541219.04,,65215154.4182,838472076.149
295714933.494,407733584.359,,328639546.08,147236061.757
247228455.394,112094943.631,,62747576.8993,603402943.295
187972783.691,282088834.24,,442161005.491,731154338.777
612729287.615,168525038.604,,281254790.668,686715161.547
695046364.17,67556691.7777,,493771504.812,277218086.294
262906989.094,173191675.202,,118767979.247,1024935103.05
865212029.264,114266094.083,,748503218.793,74904415.596
40560583.1049,54470402.6401,,517648756.648,212268150.483
936186320.297,23445644.5647,,82872025.2135,865900339.316
518512489.275,444279091.965,,264196242.537,89291791.8945
302819071.877,486757348.959,,106611975.509,216572808.796
588248531.163,759454812.491,,533198635.064,162141594.931
155155041.193,638898994.628,,116442085.306,194798274.977
89374748.0746,821005056.14,,434733472.386,398594436.543
153319447.664,497822198.898,,225778650.787,845096394.503
245216856.183,92057638.5648,,496688569.788,1178645680.48
1011104963.21,448848521.25,,14530352.301,685621157.009
