X1,Y1,X2,Y2,Subpoints_origin,Subpoints_destiny,Distance,Duration,Elevation
4.79781291987855,-75.7449943598225,4.79397821371621,-75.71475993671491,"[4.7976347, -75.7447234]","[4.7977354, -75.7443509]",56.0,16.0,1.401262583206707
,,,,"[4.7977354, -75.7443509]","[4.797809, -75.7441197]",36.0,18.0,0.3497838779585678
,,,,"[4.797809, -75.7441197]","[4.7978358, -75.743754]",42.0,16.0,0.2809264294642681
,,,,"[4.7978358, -75.743754]","[4.7980399, -75.7431466]",76.0,41.0,1.8796451308140711
,,,,"[4.7980399, -75.7431466]","[4.7978971, -75.743012]",22.0,15.0,1.8108019187047928
,,,,"[4.7978971, -75.743012]","[4.798892899999999, -75.7422899]",137.0,41.0,0.9877514259801339
,,,,"[4.798892899999999, -75.7422899]","[4.799296, -75.741874]",65.0,14.0,2.9572612246889687
,,,,"[4.799296, -75.741874]","[4.799282199999999, -75.7386004]",375.0,90.0,0.691174072332534
,,,,"[4.799282199999999, -75.7386004]","[4.8031489, -75.7371907]",461.0,164.0,0.5220382315010041
,,,,"[4.8031489, -75.7371907]","[4.7907234, -75.71199]",3355.0,657.0,2.517821685990118
,,,,"[4.7907234, -75.71199]","[4.792397500000001, -75.7110889]",211.0,87.0,4.983193840211057
,,,,"[4.792397500000001, -75.7110889]","[4.7941167, -75.7143375]",408.0,66.0,2.0252468961223165
4.79524317922146,-75.73765547199329,4.80567165620805,-75.7092790995848,"[4.795442, -75.7374091]","[4.795503699999999, -75.737233]",22.0,3.0,2.355869965971667
,,,,"[4.795503699999999, -75.737233]","[4.7954596, -75.73702279999999]",24.0,19.0,3.3920108463489993
,,,,"[4.7954596, -75.73702279999999]","[4.7953872, -75.7370731]",10.0,5.0,0.021428972440070138
,,,,"[4.7953872, -75.7370731]","[4.795, -75.73683]",51.0,14.0,2.498633517141819
,,,,"[4.795, -75.73683]","[4.7952733, -75.7363749]",59.0,30.0,1.9875486030738085
,,,,"[4.7952733, -75.7363749]","[4.7958398, -75.7366948]",73.0,25.0,2.386745396450168
,,,,"[4.7958398, -75.7366948]","[4.7990046, -75.73990309999999]",523.0,93.0,2.565861930519826
,,,,"[4.7990046, -75.73990309999999]","[4.799282199999999, -75.7386004]",154.0,48.0,0.3809030290993049
,,,,"[4.799282199999999, -75.7386004]","[4.8031489, -75.7371907]",461.0,164.0,0.5220382315010041
,,,,"[4.8031489, -75.7371907]","[4.8073308, -75.7307951]",1020.0,142.0,0.6351369722392939
,,,,"[4.8073308, -75.7307951]","[4.807261899999999, -75.7237356]",829.0,83.0,1.1556838490683172
,,,,"[4.807261899999999, -75.7237356]","[4.805359999999999, -75.70114000000001]",2695.0,288.0,1.389407793014092
,,,,"[4.805359999999999, -75.70114000000001]","[4.804206, -75.708873]",1366.0,159.0,1.2959931752579565
4.79548837479874,-75.7494767937245,4.758799272488,-75.676302953784,"[4.7954645, -75.7494799]","[4.7953426, -75.74845]",115.0,103.0,2.732618933307907
,,,,"[4.7953426, -75.74845]","[4.7954, -75.74481]",422.0,119.0,0.9109989732524936
,,,,"[4.7954, -75.74481]","[4.795749, -75.739724]",703.0,145.0,0.030693301231081067
,,,,"[4.795749, -75.739724]","[4.7928326, -75.7372542]",431.0,69.0,2.908268893224935
