X1,Y1,X2,Y2,Subpoints_origin,Subpoints_destiny,Distance,Duration,Elevation
4.82743314345,-75.7271572213,4.815900590369999,-75.6914628506,"[4.827642, -75.727176]","[4.827989, -75.727773]",77.0,14.0,0.3727216342461154
,,,,"[4.827989, -75.727773]","[4.8281231, -75.7274908]",35.0,12.0,5.904588874205415
,,,,"[4.8281231, -75.7274908]","[4.82424, -75.72445]",626.0,88.0,2.1846453801128156
,,,,"[4.82424, -75.72445]","[4.8232503, -75.72387119999999]",129.0,24.0,1.5221492275715316
,,,,"[4.8232503, -75.72387119999999]","[4.820980700000001, -75.7170086]",1025.0,129.0,2.6462239402577334
,,,,"[4.820980700000001, -75.7170086]","[4.8212722, -75.71279729999999]",517.0,82.0,0.031057178432834606
,,,,"[4.8212722, -75.71279729999999]","[4.820159299999999, -75.7105617]",295.0,48.0,1.5353121912206675
,,,,"[4.820159299999999, -75.7105617]","[4.8202826, -75.692693]",2132.0,268.0,1.2028962700586294
,,,,"[4.8202826, -75.692693]","[4.817945, -75.692976]",262.0,75.0,6.468597749712292
,,,,"[4.817945, -75.692976]","[4.81776, -75.69129]",188.0,34.0,0.25432102178520577
,,,,"[4.81776, -75.69129]","[4.8159038, -75.6914858]",208.0,83.0,6.421409583764131
4.82135952631,-75.6975501065,4.81135355745,-75.6948211681,"[4.8211617, -75.69758139999999]","[4.8212179, -75.69793969999999]",40.0,10.0,0.7670807394893812
,,,,"[4.8212179, -75.69793969999999]","[4.8206106, -75.6981161]",70.0,23.0,3.1510178196020147
,,,,"[4.8206106, -75.6981161]","[4.8204879, -75.6977665]",41.0,16.0,1.2033504198453557
,,,,"[4.8204879, -75.6977665]","[4.818560000000001, -75.69803]",216.0,89.0,9.587014827288401
,,,,"[4.818560000000001, -75.69803]","[4.8181514, -75.6946608]",376.0,66.0,1.25207655708983
,,,,"[4.8181514, -75.6946608]","[4.811412, -75.695408]",754.0,301.0,0.56978211393088
,,,,"[4.811412, -75.695408]","[4.8113358, -75.6948237]",65.0,27.0,0.0224945015583502
4.8220443021,-75.7187966808,4.81438708638,-75.6954683859,"[4.8218301, -75.7188297]","[4.822106, -75.72119599999999]",287.0,49.0,1.4436750967118919
,,,,"[4.822106, -75.72119599999999]","[4.820980700000001, -75.7170086]",645.0,102.0,4.947388174087796
,,,,"[4.820980700000001, -75.7170086]","[4.8212722, -75.71279729999999]",517.0,82.0,0.031057178432834606
,,,,"[4.8212722, -75.71279729999999]","[4.820159299999999, -75.7105617]",295.0,48.0,1.5353121912206675
,,,,"[4.820159299999999, -75.7105617]","[4.8204879, -75.6977665]",1556.0,208.0,1.3530221948953873
,,,,"[4.8204879, -75.6977665]","[4.818560000000001, -75.69803]",216.0,89.0,9.587014827288401
,,,,"[4.818560000000001, -75.69803]","[4.8181514, -75.6946608]",376.0,66.0,1.25207655708983
,,,,"[4.8181514, -75.6946608]","[4.8143477, -75.69507279999999]",425.0,181.0,3.7571126865609505
4.825440606519999,-75.7196687855,4.81220336528,-75.69886855600001,"[4.8237743, -75.71936199999999]","[4.82083, -75.7252199]",758.0,60.0,4.789754122948782
,,,,"[4.82083, -75.7252199]","[4.8212164, -75.7254164]",56.0,28.0,5.03704746483364
,,,,"[4.8212164, -75.7254164]","[4.8194076, -75.7150769]",1507.0,166.0,1.7089802855585896
,,,,"[4.8194076, -75.7150769]","[4.819389999999999, -75.7137]",158.0,24.0,0.9315768405544332
,,,,"[4.819389999999999, -75.7137]","[4.8193058, -75.7122807]",165.0,33.0,1.6526690836306313
,,,,"[4.8193058, -75.7122807]","[4.819560099999999, -75.7111573]",129.0,38.0,1.6165667214318362
,,,,"[4.819560099999999, -75.7111573]","[4.8196405, -75.71106809999999]",13.0,8.0,0.2335382684973408
,,,,"[4.8196405, -75.71106809999999]","[4.8195996, -75.710929]",16.0,3.0,6.6341723568719315
,,,,"[4.8195996, -75.710929]","[4.820579899999999, -75.709296]",216.0,33.0,1.5598059300854699
,,,,"[4.820579899999999, -75.709296]","[4.820393399999999, -75.7071134]",244.0,39.0,3.800930096855561
,,,,"[4.820393399999999, -75.7071134]","[4.8137131, -75.7078866]",748.0,232.0,3.1725416043503345
,,,,"[4.8137131, -75.7078866]","[4.81266, -75.69868]",1027.0,209.0,1.0985602457196586
,,,,"[4.81266, -75.69868]","[4.8121867, -75.6987405]",53.0,21.0,5.775763121298566
4.819917225709999,-75.7245811321,4.81113971551,-75.697690677,"[4.819996199999999, -75.72432309999999]","[4.8194076, -75.7150769]",1144.0,112.0,0.7252527963012017
,,,,"[4.8194076, -75.7150769]","[4.819389999999999, -75.7137]",158.0,24.0,0.9315768405544332
,,,,"[4.819389999999999, -75.7137]","[4.8193058, -75.7122807]",165.0,33.0,1.6526690836306313
,,,,"[4.8193058, -75.7122807]","[4.819560099999999, -75.7111573]",129.0,38.0,1.6165667214318362
,,,,"[4.819560099999999, -75.7111573]","[4.8196405, -75.71106809999999]",13.0,8.0,0.2335382684973408
,,,,"[4.8196405, -75.71106809999999]","[4.8195996, -75.710929]",16.0,3.0,6.6341723568719315
,,,,"[4.8195996, -75.710929]","[4.820579899999999, -75.709296]",216.0,33.0,1.5598059300854699
,,,,"[4.820579899999999, -75.709296]","[4.820393399999999, -75.7071134]",244.0,39.0,3.800930096855561
,,,,"[4.820393399999999, -75.7071134]","[4.8137131, -75.7078866]",748.0,232.0,3.1725416043503345
,,,,"[4.8137131, -75.7078866]","[4.81246, -75.69700999999999]",1213.0,245.0,0.726487747790593
,,,,"[4.81246, -75.69700999999999]","[4.8107333, -75.6971828]",193.0,52.0,1.2465475079889756
,,,,"[4.8107333, -75.6971828]","[4.8108347, -75.69800839999999]",92.0,26.0,0.22551907378668226
,,,,"[4.8108347, -75.69800839999999]","[4.811168299999999, -75.69797489999999]",37.0,13.0,1.42554889671817
4.82155323698,-75.70881318,4.81054190217,-75.7003484505,"[4.8215545, -75.7088122]","[4.821357, -75.707979]",96.0,19.0,3.8202532539656344
,,,,"[4.821357, -75.707979]","[4.8205617, -75.70860309999999]",128.0,37.0,4.976153451419411
,,,,"[4.8205617, -75.70860309999999]","[4.820393399999999, -75.7071134]",166.0,32.0,3.4721558644282844
,,,,"[4.820393399999999, -75.7071134]","[4.8137131, -75.7078866]",748.0,232.0,3.1725416043503345
,,,,"[4.8137131, -75.7078866]","[4.8128337, -75.70037959999999]",838.0,149.0,0.8076239526189674
,,,,"[4.8128337, -75.70037959999999]","[4.8111219, -75.700566]",192.0,59.0,1.8121739558132484
,,,,"[4.8111219, -75.700566]","[4.810551999999999, -75.700334]",73.0,10.0,0.7086263905350177
4.82479767291,-75.74291614319999,4.8159019576099995,-75.6887618624,"[4.825543, -75.742774]","[4.8274229, -75.73986800000002]",428.0,103.0,6.754611382682093
,,,,"[4.8274229, -75.73986800000002]","[4.8291705, -75.735807]",535.0,82.0,2.008714502733616
,,,,"[4.8291705, -75.735807]","[4.8269892, -75.7346934]",291.0,68.0,6.743925951796866
,,,,"[4.8269892, -75.7346934]","[4.8227899, -75.7350852]",660.0,146.0,7.515390144881317
,,,,"[4.8227899, -75.7350852]","[4.8222333, -75.7345349]",117.0,27.0,3.816665218803013
,,,,"[4.8222333, -75.7345349]","[4.822141999999999, -75.732017]",296.0,48.0,4.213862062264637
,,,,"[4.822141999999999, -75.732017]","[4.8194076, -75.7150769]",2274.0,303.0,0.6318719207489408
,,,,"[4.8194076, -75.7150769]","[4.819389999999999, -75.7137]",158.0,24.0,0.9315768405544332
,,,,"[4.819389999999999, -75.7137]","[4.8193058, -75.7122807]",165.0,33.0,1.6526690836306313
,,,,"[4.8193058, -75.7122807]","[4.819560099999999, -75.7111573]",129.0,38.0,1.6165667214318362
,,,,"[4.819560099999999, -75.7111573]","[4.8202826, -75.692693]",2226.0,281.0,1.1586234806041018
,,,,"[4.8202826, -75.692693]","[4.817945, -75.692976]",262.0,75.0,6.468597749712292
,,,,"[4.817945, -75.692976]","[4.81776, -75.69129]",188.0,34.0,0.25432102178520577
,,,,"[4.81776, -75.69129]","[4.8160718, -75.69146479999999]",189.0,68.0,6.800929901301585
,,,,"[4.8160718, -75.69146479999999]","[4.8157697, -75.6887761]",300.0,93.0,1.0423922195691662
4.81532370798,-75.7087763469,4.8109704279,-75.690229793,"[4.815506399999999, -75.7087547]","[4.81508, -75.705213]",395.0,67.0,0.7175048962674766
,,,,"[4.81508, -75.705213]","[4.81341, -75.70537]",187.0,63.0,2.8215214535507163
,,,,"[4.81341, -75.70537]","[4.811672, -75.6902719]",1684.0,452.0,1.0572292389078444
,,,,"[4.811672, -75.6902719]","[4.8109931, -75.69036910000001]",76.0,18.0,3.191777915970821
4.8283717500300005,-75.7242392196,4.81219001725,-75.69172575510001,"[4.8278088, -75.7230866]","[4.824421, -75.724665]",556.0,180.0,9.838228688574366
,,,,"[4.824421, -75.724665]","[4.8232503, -75.72387119999999]",160.0,35.0,1.0618795845095934
,,,,"[4.8232503, -75.72387119999999]","[4.820980700000001, -75.7170086]",1025.0,129.0,2.6462239402577334
,,,,"[4.820980700000001, -75.7170086]","[4.8212722, -75.71279729999999]",517.0,82.0,0.031057178432834606
,,,,"[4.8212722, -75.71279729999999]","[4.820159299999999, -75.7105617]",295.0,48.0,1.5353121912206675
,,,,"[4.820159299999999, -75.7105617]","[4.8202826, -75.692693]",2132.0,268.0,1.2028962700586294
,,,,"[4.8202826, -75.692693]","[4.817945, -75.692976]",262.0,75.0,6.468597749712292
,,,,"[4.817945, -75.692976]","[4.81776, -75.69129]",188.0,34.0,0.25432102178520577
,,,,"[4.81776, -75.69129]","[4.8122182, -75.6919338]",620.0,258.0,2.0759082005375715
4.83209041105,-75.7261005351,4.81976610678,-75.6893594101,"[4.8322132, -75.7262918]","[4.830592999999999, -75.728562]",539.0,146.0,7.0176363435006675
,,,,"[4.830592999999999, -75.728562]","[4.82424, -75.72445]",1019.0,144.0,3.30375792578806
,,,,"[4.82424, -75.72445]","[4.8232503, -75.72387119999999]",129.0,24.0,1.5221492275715316
,,,,"[4.8232503, -75.72387119999999]","[4.820980700000001, -75.7170086]",1025.0,129.0,2.6462239402577334
